generation,ID,score,rawScores,ownScore
0,174,9.000000,"[44.000000,9.000000,9.000000,27.000000]",9.000000
100,10183,24.000000,"[39.000000,24.000000,50.000000,24.000000]",39.000000
200,20183,27.000000,"[27.000000,35.000000,48.000000,29.000000]",27.000000
300,30189,25.000000,"[25.000000,34.000000,47.000000,32.000000]",47.000000
400,40164,16.000000,"[29.000000,53.000000,33.000000,16.000000]",16.000000
500,50103,24.000000,"[24.000000,37.000000,38.000000,41.000000]",24.000000
600,60189,15.000000,"[15.000000,21.000000,29.000000,48.000000]",29.000000
700,70172,19.000000,"[40.000000,46.000000,19.000000,23.000000]",23.000000
800,80108,22.000000,"[22.000000,37.000000,28.000000,29.000000]",29.000000
900,90112,17.000000,"[22.000000,17.000000,49.000000,18.000000]",18.000000
1000,100175,15.000000,"[30.000000,38.000000,31.000000,15.000000]",30.000000
1100,110118,7.000000,"[21.000000,31.000000,51.000000,7.000000]",31.000000
1200,120132,15.000000,"[15.000000,34.000000,24.000000,49.000000]",49.000000
1300,130165,26.000000,"[26.000000,31.000000,28.000000,27.000000]",28.000000
1400,140136,24.000000,"[33.000000,41.000000,28.000000,24.000000]",24.000000
1500,150155,21.000000,"[21.000000,33.000000,25.000000,35.000000]",21.000000
1600,160134,21.000000,"[42.000000,33.000000,21.000000,26.000000]",33.000000
1700,170181,19.000000,"[37.000000,19.000000,34.000000,42.000000]",34.000000
1800,180142,22.000000,"[33.000000,22.000000,42.000000,31.000000]",22.000000
1900,190162,22.000000,"[39.000000,40.000000,22.000000,31.000000]",40.000000
2000,200110,19.000000,"[20.000000,37.000000,35.000000,19.000000]",37.000000
2100,210185,24.000000,"[39.000000,25.000000,24.000000,42.000000]",24.000000
2200,220125,24.000000,"[32.000000,39.000000,24.000000,33.000000]",24.000000
2300,230108,27.000000,"[28.000000,37.000000,30.000000,27.000000]",27.000000
2400,240143,31.000000,"[32.000000,32.000000,31.000000,44.000000]",32.000000
2500,250132,28.000000,"[28.000000,29.000000,32.000000,49.000000]",49.000000
2600,260174,25.000000,"[66.000000,25.000000,28.000000,27.000000]",25.000000
2700,270110,27.000000,"[35.000000,29.000000,27.000000,38.000000]",29.000000
2800,280145,32.000000,"[34.000000,46.000000,35.000000,32.000000]",35.000000
2900,290112,22.000000,"[32.000000,40.000000,22.000000,24.000000]",24.000000
3000,300114,30.000000,"[46.000000,30.000000,33.000000,32.000000]",30.000000
3100,310139,23.000000,"[27.000000,34.000000,41.000000,23.000000]",27.000000
3200,320150,20.000000,"[29.000000,20.000000,39.000000,40.000000]",20.000000
3300,330186,23.000000,"[23.000000,27.000000,49.000000,41.000000]",27.000000
3400,340111,21.000000,"[32.000000,33.000000,21.000000,32.000000]",32.000000
3500,350195,27.000000,"[29.000000,39.000000,36.000000,27.000000]",29.000000
3600,360139,23.000000,"[25.000000,50.000000,23.000000,25.000000]",25.000000
3700,370172,16.000000,"[60.000000,21.000000,16.000000,38.000000]",38.000000
3800,380152,26.000000,"[38.000000,26.000000,39.000000,42.000000]",42.000000
3900,390171,27.000000,"[34.000000,34.000000,35.000000,27.000000]",34.000000
4000,400145,22.000000,"[40.000000,47.000000,22.000000,30.000000]",22.000000
4100,410141,25.000000,"[29.000000,25.000000,43.000000,34.000000]",43.000000
4200,420128,22.000000,"[22.000000,38.000000,39.000000,34.000000]",34.000000
4300,430103,23.000000,"[30.000000,24.000000,29.000000,23.000000]",30.000000
4400,440115,26.000000,"[35.000000,26.000000,38.000000,34.000000]",35.000000
4500,450107,20.000000,"[28.000000,20.000000,33.000000,39.000000]",28.000000
4600,460184,26.000000,"[28.000000,32.000000,27.000000,26.000000]",26.000000
4700,470170,21.000000,"[32.000000,31.000000,21.000000,55.000000]",31.000000
4800,480165,24.000000,"[26.000000,28.000000,36.000000,24.000000]",36.000000
