generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,183,36.0,"39.000000,47.000000,26.000000,32.000000",36.0,26.0,47.0,36.0,144.0
100,10170,35.5,"28.000000,43.000000,34.000000,37.000000",35.5,28.0,43.0,35.5,142.0
200,20153,37.5,"46.000000,37.000000,25.000000,42.000000",37.5,25.0,46.0,37.5,150.0
300,30136,36.25,"15.000000,69.000000,25.000000,36.000000",36.25,15.0,69.0,36.25,145.0
400,40173,36.25,"60.000000,28.000000,32.000000,25.000000",36.25,25.0,60.0,36.25,145.0
500,50145,27.75,"22.000000,27.000000,29.000000,33.000000",27.75,22.0,33.0,27.75,111.0
600,60147,36.0,"30.000000,36.000000,37.000000,41.000000",36.0,30.0,41.0,36.0,144.0
700,70157,35.5,"30.000000,42.000000,16.000000,54.000000",35.5,16.0,54.0,35.5,142.0
800,80123,36.5,"22.000000,40.000000,48.000000,36.000000",36.5,22.0,48.0,36.5,146.0
900,90141,36.25,"31.000000,41.000000,43.000000,30.000000",36.25,30.0,43.0,36.25,145.0
1000,100199,37.5,"25.000000,35.000000,44.000000,46.000000",37.5,25.0,46.0,37.5,150.0
1100,110138,36.0,"49.000000,26.000000,39.000000,30.000000",36.0,26.0,49.0,36.0,144.0
1200,120168,36.5,"13.000000,21.000000,54.000000,58.000000",36.5,13.0,58.0,36.5,146.0
1300,130140,35.0,"38.000000,27.000000,33.000000,42.000000",35.0,27.0,42.0,35.0,140.0
1400,140165,36.25,"39.000000,49.000000,21.000000,36.000000",36.25,21.0,49.0,36.25,145.0
1500,150141,38.0,"55.000000,49.000000,26.000000,22.000000",38.0,22.0,55.0,38.0,152.0
1600,160122,37.0,"39.000000,46.000000,33.000000,30.000000",37.0,30.0,46.0,37.0,148.0
1700,170124,37.75,"38.000000,41.000000,39.000000,33.000000",37.75,33.0,41.0,37.75,151.0
1800,180104,37.75,"34.000000,24.000000,29.000000,64.000000",37.75,24.0,64.0,37.75,151.0
1900,190193,37.5,"36.000000,51.000000,39.000000,24.000000",37.5,24.0,51.0,37.5,150.0
2000,200103,37.75,"35.000000,37.000000,39.000000,40.000000",37.75,35.0,40.0,37.75,151.0
2100,210123,35.25,"37.000000,48.000000,21.000000,35.000000",35.25,21.0,48.0,35.25,141.0
2200,220152,36.25,"49.000000,27.000000,28.000000,41.000000",36.25,27.0,49.0,36.25,145.0
2300,230182,34.5,"28.000000,35.000000,33.000000,42.000000",34.5,28.0,42.0,34.5,138.0
2400,240101,36.5,"39.000000,34.000000,34.000000,39.000000",36.5,34.0,39.0,36.5,146.0
2500,250165,38.0,"37.000000,46.000000,30.000000,39.000000",38.0,30.0,46.0,38.0,152.0
2600,260197,37.5,"46.000000,25.000000,39.000000,40.000000",37.5,25.0,46.0,37.5,150.0
2700,270145,36.0,"21.000000,56.000000,21.000000,46.000000",36.0,21.0,56.0,36.0,144.0
2800,280109,36.5,"30.000000,42.000000,27.000000,47.000000",36.5,27.0,47.0,36.5,146.0
2900,290114,37.5,"46.000000,30.000000,33.000000,41.000000",37.5,30.0,46.0,37.5,150.0
3000,300120,36.5,"32.000000,39.000000,46.000000,29.000000",36.5,29.0,46.0,36.5,146.0
3100,310116,36.5,"31.000000,45.000000,27.000000,43.000000",36.5,27.0,45.0,36.5,146.0
3200,320102,36.5,"23.000000,27.000000,49.000000,47.000000",36.5,23.0,49.0,36.5,146.0
3300,330143,36.5,"34.000000,37.000000,33.000000,42.000000",36.5,33.0,42.0,36.5,146.0
3400,340136,37.5,"26.000000,46.000000,34.000000,44.000000",37.5,26.0,46.0,37.5,150.0
3500,350115,37.0,"32.000000,30.000000,36.000000,50.000000",37.0,30.0,50.0,37.0,148.0
3600,360118,37.5,"29.000000,32.000000,42.000000,47.000000",37.5,29.0,47.0,37.5,150.0
3700,370156,36.75,"55.000000,33.000000,31.000000,28.000000",36.75,28.0,55.0,36.75,147.0
3800,380169,37.0,"31.000000,52.000000,34.000000,31.000000",37.0,31.0,52.0,37.0,148.0
3900,390189,37.0,"24.000000,68.000000,28.000000,28.000000",37.0,24.0,68.0,37.0,148.0
4000,400103,37.5,"38.000000,51.000000,30.000000,31.000000",37.5,30.0,51.0,37.5,150.0
4100,410122,37.0,"51.000000,31.000000,30.000000,36.000000",37.0,30.0,51.0,37.0,148.0
4200,420182,36.0,"30.000000,26.000000,49.000000,39.000000",36.0,26.0,49.0,36.0,144.0
4300,430148,37.0,"32.000000,62.000000,29.000000,25.000000",37.0,25.0,62.0,37.0,148.0
4400,440146,36.25,"41.000000,38.000000,25.000000,41.000000",36.25,25.0,41.0,36.25,145.0
4500,450190,36.5,"45.000000,34.000000,19.000000,48.000000",36.5,19.0,48.0,36.5,146.0
4600,460181,37.25,"38.000000,36.000000,49.000000,26.000000",37.25,26.0,49.0,37.25,149.0
4700,470139,36.5,"16.000000,28.000000,52.000000,50.000000",36.5,16.0,52.0,36.5,146.0
4800,470139,36.5,"16.000000,28.000000,52.000000,50.000000",36.5,16.0,52.0,36.5,146.0
