generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,183,41.0,"39.000000,32.000000,41.000000,31.000000",41.0,31.0,41.0,35.75,143.0
100,10168,63.0,"21.000000,63.000000,16.000000,44.000000",63.0,16.0,63.0,36.0,144.0
200,20124,59.0,"59.000000,43.000000,20.000000,24.000000",59.0,20.0,59.0,36.5,146.0
300,30161,49.0,"0.000000,49.000000,49.000000,47.000000",49.0,0.0,49.0,36.25,145.0
400,40139,94.0,"4.000000,1.000000,0.000000,94.000000",94.0,0.0,94.0,24.75,99.0
500,50120,99.0,"1.000000,0.000000,11.000000,99.000000",99.0,0.0,99.0,27.75,111.0
600,60154,74.0,"59.000000,0.000000,0.000000,74.000000",74.0,0.0,74.0,33.25,133.0
700,70130,81.0,"47.000000,0.000000,3.000000,81.000000",81.0,0.0,81.0,32.75,131.0
800,80172,70.0,"0.000000,60.000000,0.000000,70.000000",70.0,0.0,70.0,32.5,130.0
900,90189,72.0,"0.000000,66.000000,72.000000,1.000000",72.0,0.0,72.0,34.75,139.0
1000,100122,98.0,"0.000000,1.000000,98.000000,0.000000",98.0,0.0,98.0,24.75,99.0
1100,110122,103.0,"0.000000,103.000000,0.000000,1.000000",103.0,0.0,103.0,26.0,104.0
1200,120167,64.0,"62.000000,64.000000,4.000000,0.000000",64.0,0.0,64.0,32.5,130.0
1300,130114,72.0,"59.000000,5.000000,2.000000,72.000000",72.0,2.0,72.0,34.5,138.0
1400,140114,76.0,"12.000000,0.000000,51.000000,76.000000",76.0,0.0,76.0,34.75,139.0
1500,150123,100.0,"1.000000,100.000000,0.000000,0.000000",100.0,0.0,100.0,25.25,101.0
1600,160193,107.0,"0.000000,0.000000,107.000000,0.000000",107.0,0.0,107.0,26.75,107.0
1700,170126,86.0,"20.000000,0.000000,0.000000,86.000000",86.0,0.0,86.0,26.5,106.0
1800,180112,69.0,"1.000000,14.000000,59.000000,69.000000",69.0,1.0,69.0,35.75,143.0
1900,190186,98.0,"0.000000,0.000000,98.000000,0.000000",98.0,0.0,98.0,24.5,98.0
2000,200126,66.0,"4.000000,0.000000,66.000000,54.000000",66.0,0.0,66.0,31.0,124.0
2100,210168,104.0,"104.000000,0.000000,0.000000,0.000000",104.0,0.0,104.0,26.0,104.0
2200,220146,56.0,"48.000000,56.000000,39.000000,3.000000",56.0,3.0,56.0,36.5,146.0
2300,230151,68.0,"0.000000,0.000000,68.000000,68.000000",68.0,0.0,68.0,34.0,136.0
2400,240183,57.0,"38.000000,47.000000,57.000000,0.000000",57.0,0.0,57.0,35.5,142.0
2500,250171,67.0,"1.000000,63.000000,0.000000,67.000000",67.0,0.0,67.0,32.75,131.0
2600,260116,82.0,"0.000000,82.000000,0.000000,47.000000",82.0,0.0,82.0,32.25,129.0
2700,270115,93.0,"0.000000,93.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
2800,280160,47.0,"24.000000,30.000000,47.000000,38.000000",47.0,24.0,47.0,34.75,139.0
2900,290168,51.0,"16.000000,51.000000,29.000000,48.000000",51.0,16.0,51.0,36.0,144.0
3000,300119,96.0,"0.000000,0.000000,96.000000,1.000000",96.0,0.0,96.0,24.25,97.0
3100,310172,74.0,"64.000000,0.000000,74.000000,1.000000",74.0,0.0,74.0,34.75,139.0
3200,320129,115.0,"115.000000,0.000000,0.000000,0.000000",115.0,0.0,115.0,28.75,115.0
3300,330182,74.0,"74.000000,0.000000,0.000000,0.000000",74.0,0.0,74.0,18.5,74.0
3400,340191,107.0,"0.000000,0.000000,107.000000,0.000000",107.0,0.0,107.0,26.75,107.0
3500,350150,64.0,"41.000000,0.000000,44.000000,64.000000",64.0,0.0,64.0,37.25,149.0
3600,360194,74.0,"63.000000,0.000000,74.000000,0.000000",74.0,0.0,74.0,34.25,137.0
3700,370186,94.0,"0.000000,94.000000,0.000000,0.000000",94.0,0.0,94.0,23.5,94.0
3800,380120,96.0,"0.000000,96.000000,0.000000,0.000000",96.0,0.0,96.0,24.0,96.0
3900,390169,54.0,"36.000000,0.000000,49.000000,54.000000",54.0,0.0,54.0,34.75,139.0
4000,400126,89.0,"0.000000,89.000000,40.000000,0.000000",89.0,0.0,89.0,32.25,129.0
4100,410193,69.0,"0.000000,0.000000,52.000000,69.000000",69.0,0.0,69.0,30.25,121.0
4200,420178,61.0,"0.000000,52.000000,27.000000,61.000000",61.0,0.0,61.0,35.0,140.0
4300,430177,75.0,"13.000000,43.000000,0.000000,75.000000",75.0,0.0,75.0,32.75,131.0
4400,440104,70.0,"70.000000,69.000000,0.000000,0.000000",70.0,0.0,70.0,34.75,139.0
4500,450136,77.0,"0.000000,0.000000,0.000000,77.000000",77.0,0.0,77.0,19.25,77.0
4600,460171,55.0,"55.000000,0.000000,48.000000,30.000000",55.0,0.0,55.0,33.25,133.0
4700,470119,67.0,"0.000000,0.000000,67.000000,57.000000",67.0,0.0,67.0,31.0,124.0
4800,480112,78.0,"62.000000,0.000000,0.000000,78.000000",78.0,0.0,78.0,35.0,140.0
