generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,133,32.0,"32.000000,18.000000,29.000000,26.000000",32.0,18.0,32.0,26.25,105.0
100,10177,64.0,"62.000000,0.000000,0.000000,64.000000",64.0,0.0,64.0,31.5,126.0
200,20174,93.0,"93.000000,0.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
300,30167,76.0,"70.000000,0.000000,0.000000,76.000000",76.0,0.0,76.0,36.5,146.0
400,40122,66.0,"0.000000,60.000000,66.000000,0.000000",66.0,0.0,66.0,31.5,126.0
500,50104,95.0,"0.000000,0.000000,0.000000,95.000000",95.0,0.0,95.0,23.75,95.0
600,60182,93.0,"49.000000,0.000000,0.000000,93.000000",93.0,0.0,93.0,35.5,142.0
700,70100,98.0,"0.000000,0.000000,0.000000,98.000000",98.0,0.0,98.0,24.5,98.0
800,80119,63.0,"48.000000,63.000000,29.000000,12.000000",63.0,12.0,63.0,38.0,152.0
900,90111,86.0,"0.000000,0.000000,86.000000,54.000000",86.0,0.0,86.0,35.0,140.0
1000,100179,101.0,"0.000000,0.000000,101.000000,0.000000",101.0,0.0,101.0,25.25,101.0
1100,110186,54.0,"0.000000,54.000000,47.000000,42.000000",54.0,0.0,54.0,35.75,143.0
1200,120108,76.0,"64.000000,0.000000,76.000000,0.000000",76.0,0.0,76.0,35.0,140.0
1300,130176,103.0,"0.000000,103.000000,0.000000,0.000000",103.0,0.0,103.0,25.75,103.0
1400,140106,81.0,"61.000000,0.000000,81.000000,0.000000",81.0,0.0,81.0,35.5,142.0
1500,150105,48.0,"0.000000,45.000000,45.000000,48.000000",48.0,0.0,48.0,34.5,138.0
1600,160173,83.0,"83.000000,55.000000,0.000000,0.000000",83.0,0.0,83.0,34.5,138.0
1700,170120,79.0,"79.000000,0.000000,0.000000,60.000000",79.0,0.0,79.0,34.75,139.0
1800,180139,114.0,"0.000000,0.000000,6.000000,114.000000",114.0,0.0,114.0,30.0,120.0
1900,190109,71.0,"0.000000,0.000000,71.000000,63.000000",71.0,0.0,71.0,33.5,134.0
2000,200100,100.0,"100.000000,0.000000,0.000000,22.000000",100.0,0.0,100.0,30.5,122.0
2100,210167,58.0,"58.000000,36.000000,1.000000,11.000000",58.0,1.0,58.0,26.5,106.0
2200,220128,99.0,"99.000000,2.000000,7.000000,6.000000",99.0,2.0,99.0,28.5,114.0
2300,230139,74.0,"74.000000,16.000000,4.000000,26.000000",74.0,4.0,74.0,30.0,120.0
2400,240110,86.0,"86.000000,0.000000,5.000000,7.000000",86.0,0.0,86.0,24.5,98.0
2500,250197,77.0,"77.000000,18.000000,14.000000,6.000000",77.0,6.0,77.0,28.75,115.0
2600,260166,107.0,"107.000000,0.000000,3.000000,0.000000",107.0,0.0,107.0,27.5,110.0
2700,270145,96.0,"96.000000,1.000000,5.000000,0.000000",96.0,0.0,96.0,25.5,102.0
2800,280170,114.0,"114.000000,1.000000,0.000000,0.000000",114.0,0.0,114.0,28.75,115.0
2900,290175,104.0,"104.000000,0.000000,0.000000,0.000000",104.0,0.0,104.0,26.0,104.0
3000,300189,111.0,"111.000000,0.000000,0.000000,0.000000",111.0,0.0,111.0,27.75,111.0
3100,310175,88.0,"88.000000,0.000000,0.000000,26.000000",88.0,0.0,88.0,28.5,114.0
3200,320119,106.0,"106.000000,3.000000,0.000000,0.000000",106.0,0.0,106.0,27.25,109.0
3300,330149,115.0,"115.000000,0.000000,0.000000,0.000000",115.0,0.0,115.0,28.75,115.0
3400,340131,104.0,"1.000000,104.000000,1.000000,0.000000",104.0,0.0,104.0,26.5,106.0
3500,350156,83.0,"0.000000,83.000000,1.000000,0.000000",83.0,0.0,83.0,21.0,84.0
3600,360180,106.0,"0.000000,106.000000,0.000000,0.000000",106.0,0.0,106.0,26.5,106.0
3700,370106,72.0,"0.000000,72.000000,0.000000,1.000000",72.0,0.0,72.0,18.25,73.0
3800,380158,113.0,"0.000000,113.000000,0.000000,0.000000",113.0,0.0,113.0,28.25,113.0
3900,390170,64.0,"1.000000,64.000000,0.000000,0.000000",64.0,0.0,64.0,16.25,65.0
4000,400140,110.0,"7.000000,110.000000,0.000000,1.000000",110.0,0.0,110.0,29.5,118.0
4100,410191,80.0,"0.000000,80.000000,6.000000,8.000000",80.0,0.0,80.0,23.5,94.0
4200,420110,111.0,"0.000000,111.000000,2.000000,0.000000",111.0,0.0,111.0,28.25,113.0
4300,430177,82.0,"0.000000,82.000000,1.000000,1.000000",82.0,0.0,82.0,21.0,84.0
4400,440123,65.0,"0.000000,65.000000,0.000000,0.000000",65.0,0.0,65.0,16.25,65.0
4500,450186,109.0,"1.000000,109.000000,0.000000,1.000000",109.0,0.0,109.0,27.75,111.0
4600,460181,97.0,"0.000000,97.000000,0.000000,0.000000",97.0,0.0,97.0,24.25,97.0
4700,470141,93.0,"0.000000,93.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
4800,470141,93.0,"0.000000,93.000000,0.000000,0.000000",93.0,0.0,93.0,23.25,93.0
