t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,1,13,1,3,1,3,1,14,13,0,0,3,1,2,14,1,1,3,1
1,1,2,3,1,2,1,12,1,3,2,3,1,14,13,0,0,7,1,3,14,1,2,3,1
2,1,2,3,1,3,1,12,1,0,2,2,1,14,13,0,0,7,1,3,14,2,2,2,1
3,1,2,0,1,2,1,12,1,0,2,3,1,14,13,0,0,7,1,3,14,2,2,3,1
4,1,1,0,1,3,1,12,1,0,2,3,1,14,13,0,0,7,1,3,14,2,2,3,1
5,1,1,0,1,3,1,12,1,0,2,3,1,14,13,0,0,7,1,3,14,2,2,3,1
6,1,1,0,1,3,1,12,1,0,2,3,1,14,13,0,0,7,1,3,14,2,2,3,1
7,1,1,0,1,3,1,12,1,0,2,3,1,14,13,0,0,7,1,3,14,2,2,3,1
8,1,1,0,1,3,1,12,1,0,2,3,1,14,13,0,0,7,1,3,14,3,2,2,1
9,1,1,0,1,3,1,12,1,1,2,2,1,14,13,0,0,7,1,2,14,3,2,3,1
10,1,1,0,1,3,1,13,1,1,2,3,1,14,13,0,0,7,1,1,14,3,2,3,1
11,1,1,1,1,2,1,14,1,1,2,3,1,14,13,0,0,7,1,1,14,3,2,3,1
12,2,1,1,2,3,1,14,1,2,2,2,1,14,13,0,0,7,1,1,14,3,2,3,1
13,3,1,1,3,3,1,14,2,2,3,3,1,14,13,0,0,7,1,1,14,3,2,3,1
14,4,1,1,3,3,1,14,2,3,3,2,1,14,13,0,0,7,1,1,14,0,2,2,1
15,5,1,1,4,3,1,13,2,3,4,3,1,14,13,0,0,7,1,1,13,0,2,3,1
16,5,1,2,4,2,1,13,2,0,4,2,1,14,13,0,0,7,1,1,12,0,3,3,1
17,5,2,2,5,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,11,0,4,3,1
18,5,3,2,6,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,10,0,5,3,1
19,5,4,2,7,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,9,0,6,3,1
20,5,5,2,8,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,8,0,6,3,1
21,5,6,2,8,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,7,0,6,3,1
22,5,7,2,9,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,6,0,7,3,1
23,5,8,2,10,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,5,0,8,3,1
24,5,9,2,11,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,4,0,8,3,1
25,5,10,2,11,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,3,0,8,3,1
26,5,10,3,11,2,1,13,1,0,4,3,1,14,13,0,0,7,1,1,2,0,8,3,1
27,4,10,3,12,3,1,13,1,0,4,3,1,14,13,0,0,7,1,1,1,0,8,3,1
28,4,10,0,12,2,1,13,1,1,4,2,1,14,13,0,0,7,1,1,1,0,8,3,1
29,4,9,0,13,3,1,14,1,1,4,3,1,14,13,0,0,7,1,1,1,0,8,3,1
30,4,9,1,13,2,1,14,1,1,4,3,1,14,13,0,0,7,1,1,1,1,8,2,1
31,5,9,1,13,3,1,14,1,1,4,3,1,14,13,0,0,7,1,2,1,1,8,3,1
32,5,9,2,13,2,1,14,1,2,4,2,1,14,13,0,0,7,1,2,1,2,8,2,1
33,5,10,2,13,3,1,14,2,2,4,3,1,14,13,0,0,7,1,2,2,2,9,3,1
34,5,10,3,13,2,1,14,3,2,4,3,1,14,13,0,0,7,1,2,2,3,9,2,1
35,4,10,3,13,3,1,14,4,2,5,3,1,14,13,0,0,7,1,1,2,3,9,3,1
36,3,10,3,14,3,1,14,5,2,6,3,1,14,13,0,0,7,1,1,2,3,9,3,1
37,3,10,0,14,2,1,14,6,2,6,3,1,14,13,0,0,7,1,1,2,3,9,3,1
