t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,3,0,2,0,13,1,3,1,3,0,14,13,0,1,3,0,1,14,2,0,2,0
1,1,1,3,0,3,0,12,1,3,2,3,0,14,12,0,2,3,0,1,14,2,0,3,0
2,1,1,3,0,3,0,12,1,0,2,2,0,14,11,0,3,3,0,1,14,2,0,3,0
3,1,1,3,0,3,0,12,1,0,2,3,0,14,11,1,3,2,0,1,14,2,0,3,0
4,1,1,3,0,3,0,12,1,1,2,2,0,14,11,1,3,3,0,1,14,3,0,2,0
5,1,1,0,0,2,0,12,1,2,2,2,0,14,11,1,3,3,0,1,14,3,0,3,0
6,1,1,0,0,3,0,12,2,2,3,3,0,14,11,1,3,3,0,1,14,3,0,3,0
7,1,1,0,0,3,0,12,3,2,4,3,0,14,11,1,3,3,0,1,14,3,0,3,0
8,1,1,1,0,2,0,12,3,3,4,2,0,14,11,2,3,2,0,1,14,3,0,3,0
9,1,1,2,0,2,0,12,3,0,4,2,0,14,11,3,3,2,0,1,14,0,0,2,0
10,1,1,3,0,2,0,12,2,0,4,3,0,13,11,3,4,3,0,1,13,0,1,3,0
11,1,1,3,0,3,0,12,2,1,4,2,0,12,11,3,5,3,0,1,12,0,1,3,0
12,1,1,3,0,3,0,13,2,1,5,3,0,11,11,3,5,3,0,1,11,0,2,3,0
13,1,1,3,0,3,0,14,2,1,6,3,0,10,11,3,6,3,0,1,11,1,2,2,0
14,1,1,0,0,2,0,14,2,2,6,2,0,9,11,3,7,3,0,2,11,1,2,3,0
15,1,1,0,0,3,0,14,3,2,7,3,0,8,11,3,7,3,0,3,11,1,2,3,0
16,1,1,0,0,3,0,14,3,3,7,2,0,7,11,3,8,3,0,4,11,1,3,3,0
17,1,1,1,0,2,0,13,3,3,7,3,0,6,11,3,8,3,0,4,11,2,3,2,0
18,1,1,2,0,2,0,12,3,3,7,3,0,5,11,3,9,3,0,4,12,2,3,3,0
19,1,2,2,1,3,0,11,3,3,8,3,0,4,11,3,9,3,0,4,13,2,4,3,0
20,1,3,2,2,3,0,10,3,3,9,3,0,4,11,0,9,2,0,4,14,2,5,3,0
21,1,4,2,3,3,0,9,3,3,10,3,0,4,10,0,10,3,0,4,14,2,5,3,0
22,1,5,2,4,3,0,8,3,3,11,3,0,4,10,1,10,2,0,4,14,2,5,3,0
23,1,6,2,5,3,0,7,3,3,12,3,0,5,10,1,11,3,0,4,14,2,5,3,0
24,1,7,2,6,3,0,6,3,3,13,3,0,5,10,2,11,2,0,4,14,2,5,3,0
25,1,7,3,6,2,0,5,3,3,14,3,0,5,11,2,11,3,0,4,14,3,5,2,0
26,1,7,3,6,3,0,5,3,0,14,2,0,5,12,2,12,3,0,4,14,0,5,2,0
27,1,7,0,6,2,0,5,2,0,15,3,0,5,13,2,13,3,0,4,13,0,5,3,0
28,1,7,1,6,2,0,5,1,0,16,3,0,5,14,2,13,3,0,4,12,0,5,3,0
29,1,7,2,6,2,0,5,1,0,16,3,0,5,14,2,13,3,0,4,11,0,5,3,0
30,1,8,2,6,3,0,5,1,1,16,2,0,5,14,3,13,2,0,4,10,0,5,3,0
31,1,9,2,7,3,0,6,1,1,17,3,0,4,14,3,13,3,0,4,9,0,5,3,0
32,1,10,2,7,3,0,7,1,1,17,3,0,3,14,3,14,3,0,4,8,0,6,3,0
33,1,11,2,7,3,0,8,1,1,18,3,0,2,14,3,15,3,0,4,7,0,6,3,0
34,1,12,2,7,3,0,9,1,1,18,3,0,2,14,0,15,2,0,4,6,0,7,3,0
35,1,12,3,7,2,0,10,1,1,19,3,0,2,13,0,15,3,0,4,6,1,7,2,0
