t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,0,3,1,13,1,3,1,3,1,14,14,1,0,2,1,1,14,2,0,2,1
1,1,3,2,0,3,1,12,1,3,2,3,1,14,14,2,0,2,1,1,14,2,0,3,1
2,1,4,2,1,3,1,11,1,3,3,3,1,14,14,2,0,3,1,1,14,2,0,3,1
3,1,5,2,1,3,1,10,1,3,4,3,1,14,14,3,0,2,1,1,14,2,0,3,1
4,1,6,2,2,3,1,9,1,3,5,3,1,13,14,3,0,3,1,1,14,2,0,3,1
5,1,6,3,2,2,1,9,1,0,5,2,1,12,14,3,0,3,1,1,14,3,0,2,1
6,1,6,3,2,3,1,9,1,0,5,3,1,12,14,0,0,2,1,1,14,3,0,3,1
7,1,6,3,2,3,1,9,1,0,5,3,1,12,13,0,1,3,1,1,14,3,0,3,1
8,1,6,3,2,3,1,9,1,0,5,3,1,12,12,0,1,3,1,1,14,3,0,3,1
9,1,6,3,2,3,1,9,1,0,5,3,1,12,11,0,2,3,1,1,14,0,0,2,1
10,1,6,3,2,3,1,9,1,1,5,2,1,12,10,0,3,3,1,1,13,0,1,3,1
11,1,6,3,2,3,1,10,1,1,5,3,1,12,9,0,4,3,1,1,12,0,2,3,1
12,1,6,3,2,3,1,11,1,1,5,3,1,12,8,0,4,3,1,1,12,1,2,2,1
13,1,6,3,2,3,1,12,1,1,5,3,1,12,7,0,5,3,1,2,12,1,3,3,1
14,1,6,3,2,3,1,13,1,1,5,3,1,12,7,1,5,2,1,2,12,2,3,2,1
15,1,6,3,2,3,1,13,1,2,5,2,1,12,7,2,5,2,1,2,12,3,3,2,1
16,1,6,0,2,2,1,13,1,3,5,2,1,12,8,2,5,3,1,1,12,3,3,3,1
17,1,6,1,2,2,1,12,1,3,5,3,1,12,8,3,5,2,1,1,12,3,3,3,1
18,2,6,1,3,3,1,12,1,0,5,2,1,11,8,3,6,3,1,1,12,3,3,3,1
19,3,6,1,4,3,1,12,1,0,5,3,1,10,8,3,7,3,1,1,12,3,3,3,1
20,4,6,1,5,3,1,12,1,0,5,3,1,9,8,3,7,3,1,1,12,0,3,2,1
21,4,6,2,5,2,1,12,1,0,5,3,1,8,8,3,7,3,1,1,12,1,3,2,1
22,4,7,2,6,3,1,12,1,0,5,3,1,7,8,3,7,3,1,1,12,2,3,2,1
23,4,8,2,7,3,1,12,1,1,5,2,1,7,8,0,7,2,1,1,13,2,3,3,1
24,4,9,2,8,3,1,13,1,1,5,3,1,7,7,0,8,3,1,1,13,3,3,2,1
25,4,10,2,9,3,1,14,1,1,5,3,1,7,6,0,9,3,1,1,13,3,3,3,1
26,4,11,2,10,3,1,14,1,1,5,3,1,7,5,0,10,3,1,1,13,0,3,2,1
27,4,11,3,10,2,1,14,1,1,5,3,1,7,4,0,10,3,1,1,12,0,3,3,1
28,4,11,0,10,2,1,14,1,1,5,3,1,7,4,1,10,2,1,1,11,0,4,3,1
29,4,10,0,10,3,1,14,1,1,5,3,1,8,4,1,11,3,1,1,10,0,5,3,1
30,4,9,0,10,3,1,14,1,1,5,3,1,9,4,1,12,3,1,1,9,0,6,3,1
31,4,8,0,10,3,1,14,1,1,5,3,1,10,4,1,13,3,1,1,9,1,6,2,1
32,4,7,0,10,3,1,14,1,1,5,3,1,11,4,1,14,3,1,2,9,1,7,3,1
33,4,6,0,10,3,1,14,1,1,5,3,1,12,4,1,14,3,1,2,9,2,7,2,1
34,4,5,0,11,3,1,14,1,1,5,3,1,13,4,1,15,3,1,2,9,3,7,2,1
35,4,4,0,11,3,1,14,1,1,5,3,1,14,4,1,15,3,1,1,9,3,7,3,1
36,4,3,0,12,3,1,14,1,1,5,3,1,14,4,1,15,3,1,1,9,3,7,3,1
37,4,2,0,13,3,1,14,1,1,5,3,1,14,4,1,15,3,1,1,9,0,7,2,1
38,4,1,0,14,3,1,14,1,2,5,2,1,14,4,1,15,3,1,1,9,1,7,2,1
39,4,1,0,14,3,1,14,2,2,6,3,1,14,4,1,15,3,1,1,9,2,7,2,1
40,4,1,0,14,3,1,14,3,2,6,3,1,14,4,1,15,3,1,1,10,2,7,3,1
41,4,1,1,14,2,1,14,3,3,6,2,1,14,4,1,15,3,1,1,10,3,7,2,1
42,5,1,1,15,3,1,13,3,3,7,3,1,14,4,2,15,2,1,1,10,3,7,3,1
43,6,1,1,16,3,1,13,3,0,7,2,1,14,5,2,16,3,1,1,10,3,7,3,1
44,6,1,2,16,2,1,13,3,1,7,2,1,14,6,2,17,3,1,1,10,3,7,3,1
