t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,1,0,1,1.88879,13,1,3,1,3,1.88879,14,13,0,1,3,0.888794,1,14,0,0,1,0.888794
1,2,1,1,1,3,1.88879,12,1,3,2,3,1.88879,14,12,0,2,3,1.88879,1,13,0,1,3,1.88879
2,2,1,0,1,1,0.888794,12,1,2,2,1,0.888794,14,11,0,3,3,0.888794,1,12,0,2,3,1.88879
3,2,1,0,1,3,1.88879,12,2,2,3,3,0.888794,14,11,3,3,1,0.888794,1,11,0,3,3,1.88879
4,2,1,0,1,3,0.888794,12,3,2,4,3,1.88879,13,11,3,3,3,1.88879,1,10,0,4,3,1.88879
5,2,1,0,1,3,0.888794,12,3,1,4,1,0.888794,12,11,3,4,3,0.888794,1,10,3,4,1,0.888794
6,2,1,3,1,1,0.888794,13,3,1,4,3,1.88879,11,11,3,5,3,1.88879,1,10,3,4,3,0.888794
7,2,1,2,1,1,1.88879,14,3,1,4,3,0.888794,11,11,2,5,1,1.88879,1,10,3,4,3,1.88879
8,2,1,1,1,1,1.88879,14,3,1,4,3,0.888794,11,12,2,6,3,0.888794,1,10,2,4,1,0.888794
9,3,1,1,2,3,1.88879,14,3,1,4,3,1.88879,11,13,2,7,3,0.888794,1,10,1,4,1,1.88879
10,4,1,1,3,3,0.888794,14,3,0,4,1,1.88879,11,14,2,7,3,1.88879,2,10,1,4,3,1.88879
11,5,1,1,4,3,0.888794,14,2,0,4,3,1.88879,11,14,1,7,1,0.888794,3,10,1,5,3,1.88879
12,6,1,1,5,3,0.888794,14,1,0,4,3,1.88879,12,14,1,8,3,1.88879,3,10,0,5,1,1.88879
13,6,1,0,5,1,0.888794,14,1,0,4,3,0.888794,12,14,0,8,1,0.888794,3,9,0,6,3,1.88879
14,6,1,0,5,3,0.888794,14,1,3,4,1,0.888794,12,14,3,8,1,0.888794,3,9,3,6,1,0.888794
15,6,1,3,5,1,0.888794,14,1,2,4,1,1.88879,11,14,3,8,3,0.888794,3,9,2,6,1,0.888794
16,5,1,3,5,3,1.88879,14,1,1,4,1,1.88879,11,14,2,8,1,0.888794,3,10,2,6,3,1.88879
17,4,1,3,5,3,1.88879,14,1,1,4,3,1.88879,11,14,2,8,3,0.888794,3,11,2,7,3,1.88879
