t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,1,0,1,0,13,1,3,1,3,0,14,13,0,1,3,0,2,14,1,1,3,0
1,2,1,1,1,3,0,12,1,3,2,3,0,14,12,0,2,3,0,3,14,1,2,3,0
2,3,1,1,2,3,0,12,1,2,2,1,0,14,12,3,2,1,0,4,14,1,3,3,0
3,4,1,1,3,3,0,12,2,2,3,3,0,14,12,2,2,1,0,4,14,0,3,1,0
4,5,1,1,4,3,0,12,3,2,4,3,0,14,12,1,2,1,0,4,13,0,4,3,0
5,6,1,1,4,3,0,12,3,1,4,1,0,14,12,1,2,3,0,4,12,0,5,3,0
6,7,1,1,4,3,0,12,3,0,4,1,0,14,12,1,2,3,0,4,11,0,5,3,0
7,8,1,1,5,3,0,12,2,0,4,3,0,14,12,1,2,3,0,4,11,3,5,1,0
8,9,1,1,6,3,0,12,2,3,4,1,0,14,12,1,2,3,0,4,11,2,5,1,0
9,10,1,1,7,3,0,11,2,3,5,3,0,14,12,1,2,3,0,4,12,2,5,3,0
10,11,1,1,8,3,0,10,2,3,6,3,0,14,12,1,2,3,0,4,13,2,5,3,0
11,12,1,1,8,3,0,9,2,3,6,3,0,14,12,1,2,3,0,4,14,2,5,3,0
12,13,1,1,8,3,0,8,2,3,7,3,0,14,12,1,2,3,0,4,14,2,5,3,0
13,14,1,1,8,3,0,7,2,3,8,3,0,14,12,1,2,3,0,4,14,2,5,3,0
14,14,1,1,8,3,0,6,2,3,8,3,0,14,12,0,2,1,0,4,14,2,5,3,0
15,14,1,1,8,3,0,5,2,3,9,3,0,14,11,0,2,3,0,4,14,2,5,3,0
16,14,1,1,8,3,0,5,2,2,9,1,0,14,11,3,2,1,0,4,14,2,5,3,0
17,14,1,1,8,3,0,5,3,2,9,3,0,13,11,3,3,3,0,4,14,1,5,1,0
18,14,1,1,8,3,0,5,3,1,9,1,0,12,11,3,4,3,0,5,14,1,6,3,0
19,14,1,0,8,1,0,5,3,0,9,1,0,11,11,3,4,3,0,5,14,0,6,1,0
20,14,1,0,8,3,0,5,3,3,9,1,0,10,11,3,5,3,0,5,13,0,7,3,0
21,14,1,3,8,1,0,4,3,3,10,3,0,9,11,3,5,3,0,5,13,3,7,1,0
22,13,1,3,8,3,0,3,3,3,11,3,0,8,11,3,6,3,0,4,13,3,7,3,0
23,12,1,3,8,3,0,2,3,3,12,3,0,7,11,3,7,3,0,4,13,2,7,1,0
24,11,1,3,8,3,0,2,3,2,12,1,0,7,11,2,7,1,0,4,14,2,7,3,0
25,10,1,3,8,3,0,2,3,1,12,1,0,7,11,1,7,1,0,4,14,2,7,3,0
26,9,1,3,8,3,0,3,3,1,12,3,0,7,11,0,7,1,0,4,14,2,7,3,0
27,9,1,2,8,1,0,4,3,1,12,3,0,7,10,0,8,3,0,4,14,2,7,3,0
28,9,2,2,8,3,0,5,3,1,12,3,0,7,9,0,9,3,0,4,14,2,7,3,0
29,9,3,2,9,3,0,5,3,0,12,1,0,7,8,0,9,3,0,4,14,2,7,3,0
30,9,4,2,10,3,0,5,2,0,12,3,0,7,7,0,10,3,0,4,14,2,7,3,0
31,9,5,2,10,3,0,5,2,3,12,1,0,7,6,0,11,3,0,4,14,2,7,3,0
32,9,6,2,11,3,0,4,2,3,13,3,0,7,5,0,12,3,0,4,14,1,7,1,0
33,9,7,2,12,3,0,4,2,2,13,1,0,7,4,0,13,3,0,5,14,1,7,3,0
34,9,8,2,12,3,0,4,3,2,13,3,0,7,3,0,14,3,0,6,14,1,7,3,0
35,9,9,2,13,3,0,4,4,2,14,3,0,7,2,0,14,3,0,6,14,0,7,1,0
36,9,9,1,13,1,0,4,5,2,14,3,0,7,1,0,14,3,0,6,14,3,7,1,0
37,10,9,1,14,3,0,4,6,2,14,3,0,7,1,0,14,3,0,5,14,3,7,3,0
38,10,9,0,14,1,0,4,7,2,15,3,0,7,1,0,14,3,0,5,14,2,7,1,0
39,10,8,0,15,3,0,4,8,2,16,3,0,7,1,0,14,3,0,5,14,2,7,3,0
40,10,8,3,15,1,0,4,8,1,16,1,0,7,1,0,14,3,0,5,14,2,7,3,0
41,9,8,3,15,3,0,5,8,1,17,3,0,7,1,0,14,3,0,5,14,2,7,3,0
42,8,8,3,15,3,0,6,8,1,17,3,0,7,1,0,14,3,0,5,14,1,7,1,0
43,7,8,3,15,3,0,6,8,0,17,1,0,7,1,0,14,3,0,5,14,0,7,1,0
44,7,8,3,15,3,0,6,8,3,17,1,0,7,1,0,14,3,0,5,14,3,7,1,0
45,7,8,3,15,3,0,5,8,3,17,3,0,7,1,0,14,3,0,4,14,3,7,3,0
46,7,8,2,15,1,0,4,8,3,17,3,0,7,1,0,14,3,0,4,14,2,7,1,0
47,7,9,2,15,3,0,3,8,3,17,3,0,7,1,0,14,3,0,4,14,2,7,3,0
48,7,10,2,15,3,0,3,8,2,17,1,0,7,1,0,14,3,0,4,14,2,7,3,0
49,7,11,2,15,3,0,3,9,2,18,3,0,7,1,0,14,3,0,4,14,1,7,1,0
50,7,12,2,16,3,0,3,10,2,19,3,0,7,1,0,14,3,0,5,14,1,7,3,0
51,7,12,1,16,1,0,3,11,2,20,3,0,7,1,0,14,3,0,5,14,0,7,1,0
52,8,12,1,17,3,0,3,12,2,21,3,0,7,1,3,14,1,0,5,13,0,7,3,0
53,9,12,1,18,3,0,3,13,2,22,3,0,6,1,3,14,3,0,5,13,3,7,1,0
54,9,12,0,18,1,0,3,14,2,22,3,0,5,1,3,14,3,0,4,13,3,7,3,0
55,9,11,0,18,3,0,3,14,2,22,3,0,4,1,3,14,3,0,3,13,3,7,3,0
56,9,10,0,19,3,0,3,14,2,22,3,0,4,1,2,14,1,0,3,13,2,7,1,0
57,9,9,0,19,3,0,3,14,1,22,1,0,4,1,1,14,1,0,3,13,1,7,1,0
58,9,8,0,19,3,0,4,14,1,22,3,0,4,1,0,14,1,0,4,13,1,7,3,0
59,9,7,0,19,3,0,5,14,1,22,3,0,4,1,0,14,3,0,4,13,0,7,1,0
60,9,6,0,19,3,0,6,14,1,22,3,0,4,1,0,14,3,0,4,13,3,7,1,0
61,9,5,0,19,3,0,6,14,0,22,1,0,4,1,3,14,1,0,4,13,2,7,1,0
62,9,4,0,19,3,0,6,14,3,22,1,0,4,1,2,14,1,0,4,14,2,7,3,0
63,9,3,0,19,3,0,5,14,3,22,3,0,4,2,2,14,3,0,4,14,2,7,3,0
64,9,2,0,19,3,0,5,14,3,22,3,0,4,3,2,14,3,0,4,14,2,7,3,0
65,9,1,0,19,3,0,5,14,3,22,3,0,4,4,2,14,3,0,4,14,2,7,3,0
66,9,1,3,19,1,0,5,14,3,22,3,0,4,5,2,14,3,0,4,14,2,7,3,0
67,8,1,3,19,3,0,5,14,3,22,3,0,4,6,2,14,3,0,4,14,2,7,3,0
68,8,1,2,19,1,0,5,14,3,22,3,0,4,7,2,14,3,0,4,14,2,7,3,0
69,8,2,2,19,3,0,5,14,3,22,3,0,4,7,1,14,1,0,4,14,2,7,3,0
70,8,3,2,20,3,0,5,14,2,22,1,0,5,7,1,15,3,0,4,14,2,7,3,0
71,8,4,2,21,3,0,5,14,2,22,3,0,6,7,1,15,3,0,4,14,2,7,3,0
72,8,5,2,22,3,0,5,14,2,22,3,0,6,7,0,15,1,0,4,14,2,7,3,0
73,8,6,2,23,3,0,5,14,2,22,3,0,6,6,0,16,3,0,4,14,2,7,3,0
74,8,7,2,24,3,0,5,14,1,22,1,0,6,5,0,17,3,0,4,14,1,7,1,0
75,8,8,2,24,3,0,5,14,0,22,1,0,6,4,0,18,3,0,4,14,1,7,3,0
76,8,9,2,25,3,0,5,13,0,22,3,0,6,4,3,18,1,0,4,14,0,7,1,0
77,8,10,2,26,3,0,5,12,0,23,3,0,6,4,2,18,1,0,4,13,0,7,3,0
78,8,11,2,26,3,0,5,12,3,23,1,0,6,5,2,18,3,0,4,12,0,7,3,0
79,8,12,2,26,3,0,4,12,3,23,3,0,6,6,2,18,3,0,4,11,0,7,3,0
80,8,13,2,27,3,0,4,12,2,23,1,0,6,6,1,18,1,0,4,10,0,8,3,0
81,8,14,2,28,3,0,4,12,1,23,1,0,7,6,1,18,3,0,4,10,3,8,1,0
82,8,14,2,28,3,0,4,12,0,23,1,0,8,6,1,18,3,0,3,10,3,8,3,0
83,8,14,1,28,1,0,4,12,3,23,1,0,9,6,1,18,3,0,2,10,3,9,3,0
84,9,14,1,29,3,0,4,12,2,23,1,0,10,6,1,19,3,0,1,10,3,9,3,0
85,10,14,1,30,3,0,4,13,2,23,3,0,11,6,1,20,3,0,1,10,3,9,3,0
86,10,14,0,30,1,0,4,14,2,23,3,0,12,6,1,21,3,0,1,10,2,9,1,0
87,10,13,0,31,3,0,4,14,2,23,3,0,13,6,1,22,3,0,1,10,1,9,1,0
88,10,12,0,32,3,0,4,14,1,23,1,0,14,6,1,22,3,0,2,10,1,9,3,0
89,10,12,3,32,1,0,5,14,1,23,3,0,14,6,1,22,3,0,3,10,1,9,3,0
90,9,12,3,32,3,0,5,14,0,23,1,0,14,6,1,22,3,0,3,10,0,9,1,0
91,9,12,2,32,1,0,5,13,0,23,3,0,14,6,1,22,3,0,3,9,0,9,3,0
92,9,13,2,32,3,0,5,12,0,23,3,0,14,6,1,22,3,0,3,9,3,9,1,0
93,9,14,2,32,3,0,5,12,3,23,1,0,14,6,1,22,3,0,2,9,3,10,3,0
94,9,14,2,32,3,0,4,12,3,23,3,0,14,6,0,22,1,0,1,9,3,11,3,0
95,9,14,2,32,3,0,4,12,2,23,1,0,14,5,0,22,3,0,1,9,3,11,3,0
96,9,14,2,32,3,0,4,13,2,23,3,0,14,5,3,22,1,0,1,9,3,11,3,0
97,9,14,2,32,3,0,4,14,2,23,3,0,13,5,3,23,3,0,1,9,3,11,3,0
98,9,14,1,32,1,0,4,14,1,23,1,0,13,5,2,23,1,0,1,9,3,11,3,0
99,9,14,0,32,1,0,5,14,1,23,3,0,13,6,2,23,3,0,1,9,3,11,3,0
100,9,13,0,32,3,0,6,14,1,23,3,0,13,6,1,23,1,0,1,9,2,11,1,0
101,9,12,0,32,3,0,7,14,1,23,3,0,14,6,1,23,3,0,1,10,2,11,3,0
102,9,11,0,32,3,0,7,14,0,23,1,0,14,6,1,23,3,0,1,11,2,12,3,0
103,9,11,3,32,1,0,7,13,0,24,3,0,14,6,0,23,1,0,1,12,2,13,3,0
104,8,11,3,32,3,0,7,12,0,24,3,0,14,5,0,23,3,0,1,13,2,14,3,0
105,8,11,3,32,3,0,7,11,0,24,3,0,14,4,0,24,3,0,1,14,2,14,3,0
106,8,11,3,32,3,0,7,10,0,24,3,0,14,3,0,25,3,0,1,14,2,14,3,0
107,7,11,3,32,3,0,7,9,0,24,3,0,14,2,0,25,3,0,1,14,2,14,3,0
108,6,11,3,33,3,0,7,8,0,24,3,0,14,1,0,25,3,0,1,14,2,14,3,0
109,5,11,3,34,3,0,7,7,0,24,3,0,14,1,3,25,1,0,1,14,2,14,3,0
110,4,11,3,34,3,0,7,7,3,24,1,0,13,1,3,25,3,0,1,14,1,14,1,0
111,3,11,3,34,3,0,6,7,3,24,3,0,12,1,3,25,3,0,2,14,1,14,3,0
112,2,11,3,35,3,0,6,7,2,24,1,0,11,1,3,25,3,0,3,14,1,14,3,0
113,1,11,3,35,3,0,6,8,2,24,3,0,10,1,3,25,3,0,4,14,1,14,3,0
114,1,11,2,35,1,0,6,9,2,25,3,0,10,1,2,25,1,0,5,14,1,14,3,0
115,1,12,2,35,3,0,6,10,2,26,3,0,10,2,2,25,3,0,6,14,1,14,3,0
116,1,13,2,35,3,0,6,11,2,26,3,0,10,3,2,26,3,0,7,14,1,14,3,0
117,1,14,2,35,3,0,6,11,1,26,1,0,10,4,2,27,3,0,7,14,0,14,1,0
118,1,14,2,35,3,0,7,11,1,26,3,0,10,5,2,28,3,0,7,13,0,14,3,0
119,1,14,2,35,3,0,8,11,1,26,3,0,10,6,2,28,3,0,7,12,0,14,3,0
120,1,14,1,35,1,0,8,11,0,26,1,0,10,7,2,29,3,0,7,11,0,14,3,0
121,2,14,1,35,3,0,8,11,3,26,1,0,10,8,2,29,3,0,7,10,0,14,3,0
122,3,14,1,35,3,0,7,11,3,26,3,0,10,9,2,29,3,0,7,9,0,14,3,0
123,4,14,1,35,3,0,6,11,3,26,3,0,10,10,2,30,3,0,7,8,0,14,3,0
124,5,14,1,35,3,0,5,11,3,26,3,0,10,11,2,30,3,0,7,7,0,14,3,0
125,6,14,1,35,3,0,4,11,3,26,3,0,10,12,2,30,3,0,7,6,0,14,3,0
126,7,14,1,35,3,0,4,11,2,26,1,0,10,13,2,30,3,0,7,5,0,14,3,0
127,8,14,1,35,3,0,4,11,1,26,1,0,10,14,2,30,3,0,7,4,0,14,3,0
128,9,14,1,35,3,0,5,11,1,26,3,0,10,14,2,30,3,0,7,3,0,14,3,0
129,9,14,1,35,3,0,5,11,0,26,1,0,10,14,2,30,3,0,7,3,3,14,1,0
130,9,14,0,35,1,0,5,10,0,27,3,0,10,14,2,30,3,0,6,3,3,15,3,0
131,9,13,0,35,3,0,5,9,0,28,3,0,10,14,1,30,1,0,6,3,2,15,1,0
132,9,13,3,35,1,0,5,8,0,28,3,0,11,14,1,31,3,0,6,3,1,15,1,0
133,8,13,3,35,3,0,5,7,0,28,3,0,12,14,1,32,3,0,7,3,1,15,3,0
134,7,13,3,35,3,0,5,6,0,28,3,0,12,14,0,32,1,0,8,3,1,15,3,0
135,6,13,3,35,3,0,5,5,0,29,3,0,12,14,3,32,1,0,9,3,1,15,3,0
136,6,13,2,35,1,0,5,4,0,30,3,0,11,14,3,32,3,0,10,3,1,15,3,0
137,6,14,2,35,3,0,5,3,0,30,3,0,10,14,3,32,3,0,11,3,1,16,3,0
138,6,14,2,35,3,0,5,2,0,30,3,0,9,14,3,32,3,0,12,3,1,16,3,0
139,6,14,2,35,3,0,5,1,0,30,3,0,9,14,2,32,1,0,12,3,0,16,1,0
140,6,14,2,35,3,0,5,1,0,30,3,0,9,14,2,32,3,0,12,2,0,16,3,0
141,6,14,1,35,1,0,5,1,0,30,3,0,9,14,2,32,3,0,12,1,0,16,3,0
142,7,14,1,35,3,0,5,1,0,30,3,0,9,14,2,32,3,0,12,1,3,16,1,0
143,8,14,1,35,3,0,5,1,0,30,3,0,9,14,2,32,3,0,12,1,2,16,1,0
144,8,14,0,35,1,0,5,1,3,30,1,0,9,14,2,32,3,0,12,2,2,16,3,0
145,8,13,0,35,3,0,4,1,3,30,3,0,9,14,2,32,3,0,12,2,1,16,1,0
146,8,12,0,35,3,0,4,1,2,30,1,0,9,14,1,32,1,0,13,2,1,17,3,0
147,8,11,0,35,3,0,4,2,2,30,3,0,9,14,0,32,1,0,14,2,1,17,3,0
148,8,10,0,35,3,0,4,2,1,30,1,0,9,14,3,32,1,0,14,2,1,17,3,0
