t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,1,3,0,14,14,1,0,2,0,1,14,2,0,2,0
1,1,3,2,2,3,0,13,1,0,1,2,0,14,14,1,0,3,0,1,14,3,0,2,0
2,1,4,2,3,3,0,13,1,0,1,3,0,14,14,1,0,3,0,1,14,3,0,3,0
3,1,5,2,4,3,0,13,1,0,1,0,0,14,14,1,0,3,0,1,14,2,0,1,0
4,1,6,2,4,3,0,13,1,1,1,2,0,14,14,0,0,1,0,1,14,2,0,3,0
5,1,6,2,4,0,0,13,1,1,1,0,0,14,14,1,0,2,0,1,14,2,0,3,0
6,1,7,2,5,3,0,13,1,0,1,1,0,14,14,2,0,2,0,1,14,2,0,3,0
7,1,7,3,5,2,0,13,1,0,1,0,0,14,14,2,0,3,0,1,14,3,0,2,0
8,1,7,0,5,2,0,13,1,3,1,1,0,14,14,2,0,3,0,1,14,3,0,3,0
9,1,6,0,5,3,0,12,1,3,2,3,0,14,14,1,0,1,0,1,14,0,0,2,0
10,1,5,0,5,3,0,11,1,3,2,3,0,14,14,2,0,2,0,1,13,0,1,3,0
11,1,5,3,5,1,0,10,1,3,3,3,0,14,14,2,0,3,0,1,13,3,1,1,0
12,1,5,3,5,3,0,9,1,3,4,3,0,14,14,3,0,2,0,1,13,3,1,3,0
13,1,5,3,5,3,0,9,1,3,4,0,0,14,14,0,0,2,0,1,13,0,1,2,0
14,1,5,0,5,2,0,8,1,3,5,3,0,14,13,0,1,3,0,1,13,1,1,2,0
15,1,4,0,5,3,0,8,1,0,5,2,0,14,12,0,2,3,0,1,13,1,1,0,0
16,1,3,0,5,3,0,8,1,0,5,3,0,14,11,0,2,3,0,2,13,1,2,3,0
17,1,2,0,5,3,0,8,1,0,5,3,0,14,11,3,2,1,0,2,13,2,2,2,0
18,1,2,3,5,1,0,8,1,0,5,3,0,14,11,2,2,1,0,2,13,3,2,2,0
19,1,2,3,5,0,0,8,1,0,5,3,0,14,11,1,2,1,0,2,13,0,2,2,0
20,1,2,3,5,3,0,8,1,0,5,3,0,14,11,2,2,2,0,2,12,0,3,3,0
21,1,2,0,5,2,0,8,1,1,5,2,0,14,11,2,2,0,0,2,12,3,3,1,0
22,1,1,0,5,3,0,9,1,1,5,3,0,14,12,2,2,3,0,2,12,0,3,2,0
23,1,1,0,5,3,0,9,1,2,5,2,0,14,13,2,2,3,0,2,11,0,3,3,0
24,1,1,0,5,3,0,9,2,2,5,3,0,14,14,2,2,3,0,2,10,0,4,3,0
25,1,1,0,5,3,0,9,3,2,5,3,0,14,14,2,2,3,0,2,9,0,4,3,0
26,1,1,3,5,1,0,9,4,2,6,3,0,14,14,2,2,3,0,2,9,3,4,1,0
27,1,1,0,5,2,0,9,5,2,7,3,0,14,14,2,2,3,0,1,9,3,5,3,0
28,1,1,0,5,3,0,9,6,2,8,3,0,14,14,2,2,3,0,1,9,3,5,3,0
29,1,1,0,5,3,0,9,7,2,9,3,0,14,14,1,2,1,0,1,9,3,5,3,0
30,1,1,0,5,3,0,9,7,1,9,1,0,14,14,0,2,1,0,1,9,2,5,1,0
31,1,1,1,5,2,0,9,7,2,9,2,0,14,14,0,2,0,0,1,10,2,6,3,0
32,2,1,1,6,3,0,9,8,2,10,3,0,14,13,0,2,3,0,1,11,2,7,3,0
33,2,1,1,6,0,0,9,9,2,11,3,0,14,12,0,2,3,0,1,11,1,7,1,0
34,2,1,2,6,2,0,9,9,3,11,2,0,14,12,1,2,2,0,2,11,1,7,3,0
35,2,1,3,6,2,0,8,9,3,12,3,0,14,12,0,2,1,0,3,11,1,8,3,0
36,1,1,3,6,3,0,7,9,3,13,3,0,14,11,0,2,3,0,4,11,1,8,3,0
37,1,1,0,6,2,0,6,9,3,14,3,0,14,11,0,2,0,0,5,11,1,8,3,0
38,1,1,0,6,3,0,6,9,0,14,2,0,14,10,0,3,3,0,6,11,1,9,3,0
39,1,1,0,6,3,0,6,9,3,14,1,0,14,9,0,4,3,0,7,11,1,10,3,0
40,1,1,1,6,2,0,5,9,3,14,3,0,14,8,0,5,3,0,8,11,1,11,3,0
41,2,1,1,6,3,0,4,9,3,15,3,0,14,7,0,6,3,0,8,11,2,11,2,0
42,2,1,2,6,2,0,4,9,2,15,1,0,14,6,0,7,3,0,8,12,2,12,3,0
43,2,1,3,6,2,0,4,10,2,16,3,0,14,6,1,7,2,0,8,13,2,13,3,0
44,1,1,3,6,3,0,4,11,2,16,3,0,14,6,0,7,1,0,8,13,1,13,1,0
45,1,1,0,6,2,0,4,12,2,17,3,0,14,6,1,7,2,0,8,13,1,13,0,0
46,1,1,0,6,3,0,4,12,3,17,2,0,14,6,1,7,3,0,8,13,0,13,1,0
47,1,1,1,6,2,0,3,12,3,18,3,0,14,6,2,7,2,0,8,13,3,13,1,0
48,1,1,0,6,1,0,2,12,3,18,3,0,14,6,3,7,2,0,8,13,2,13,1,0
49,1,1,0,6,3,0,2,12,0,18,2,0,14,6,0,7,2,0,8,13,1,13,1,0
50,1,1,0,6,3,0,2,11,0,18,3,0,14,6,1,7,2,0,9,13,1,14,3,0
51,1,1,0,6,0,0,2,11,3,18,1,0,14,6,2,7,2,0,10,13,1,15,3,0
52,1,1,1,6,2,0,1,11,3,18,3,0,14,7,2,7,3,0,11,13,1,16,3,0
53,2,1,1,6,3,0,1,11,2,18,1,0,14,8,2,7,3,0,11,13,2,16,2,0
54,3,1,1,7,3,0,1,12,2,19,3,0,14,8,2,7,0,0,11,13,1,16,1,0
55,4,1,1,8,3,0,1,13,2,19,3,0,14,8,1,7,1,0,12,13,1,17,3,0
56,4,1,2,8,2,0,1,14,2,19,3,0,14,8,1,7,3,0,12,13,0,17,1,0
57,4,1,3,8,2,0,1,14,2,19,3,0,14,8,2,7,2,0,12,13,0,17,0,0
58,4,1,3,8,0,0,1,14,3,19,2,0,14,9,2,7,3,0,12,12,0,18,3,0
59,3,1,3,8,3,0,1,14,3,19,3,0,14,10,2,7,3,0,12,12,0,18,0,0
60,2,1,3,8,3,0,1,14,3,19,3,0,14,10,2,7,0,0,12,11,0,19,3,0
61,2,1,0,8,2,0,1,14,3,19,0,0,14,10,3,7,2,0,12,11,1,19,2,0
62,2,1,3,8,1,0,1,14,3,19,3,0,13,10,3,8,3,0,13,11,1,20,3,0
63,1,1,3,8,3,0,1,14,0,19,2,0,12,10,3,9,3,0,14,11,1,20,3,0
64,1,1,3,8,3,0,1,13,0,19,3,0,12,10,0,9,2,0,14,11,1,20,3,0
65,1,1,3,8,3,0,1,13,1,19,2,0,12,9,0,10,3,0,14,11,2,20,2,0
66,1,1,0,8,2,0,2,13,1,19,3,0,12,8,0,11,3,0,14,12,2,20,3,0
67,1,1,0,8,3,0,2,13,0,19,1,0,12,8,3,11,1,0,14,12,3,20,2,0
68,1,1,1,8,2,0,2,13,3,19,1,0,12,8,0,11,2,0,13,12,3,21,3,0
69,2,1,1,8,3,0,2,13,2,19,1,0,12,7,0,12,3,0,13,12,0,21,2,0
70,2,1,0,8,1,0,2,14,2,20,3,0,12,6,0,13,3,0,13,11,0,21,3,0
71,2,1,3,8,1,0,2,14,2,20,3,0,12,5,0,14,3,0,13,10,0,21,3,0
