t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,17.1832,13,1,3,1,3,17.1832,14,13,0,0,3,17.1832,2,14,1,1,3,17.1832
1,1,3,2,2,3,17.1832,13,1,0,1,2,17.1832,14,12,0,0,3,17.1832,3,14,1,2,3,17.1832
2,1,4,2,2,3,17.1832,13,1,0,1,3,17.1832,14,11,0,1,3,17.1832,3,14,2,2,2,17.1832
3,1,5,2,3,3,17.1832,13,1,1,1,2,17.1832,14,10,0,2,3,17.1832,3,14,2,2,3,17.1832
4,1,5,3,3,2,17.1832,14,1,1,1,3,17.1832,14,10,1,2,2,17.1832,3,14,2,2,3,17.1832
5,1,5,3,3,3,17.1832,14,1,1,1,3,17.1832,14,10,1,2,3,17.1832,3,14,2,2,3,17.1832
6,1,5,0,3,2,17.1832,14,1,1,1,3,17.1832,14,10,2,2,2,17.1832,3,14,2,2,3,17.1832
7,1,5,1,3,2,17.1832,14,1,1,1,3,17.1832,14,11,2,2,3,17.1832,3,14,2,2,3,17.1832
8,2,5,1,4,3,17.1832,14,1,1,1,3,17.1832,14,12,2,2,3,17.1832,3,14,2,2,3,17.1832
9,3,5,1,5,3,17.1832,14,1,1,1,3,17.1832,14,13,2,2,3,17.1832,3,14,2,2,3,17.1832
10,4,5,1,6,3,17.1832,14,1,1,1,3,17.1832,14,13,3,2,2,17.1832,3,14,2,2,3,17.1832
11,5,5,1,7,3,17.1832,14,1,1,1,3,17.1832,13,13,3,3,3,17.1832,3,14,2,2,3,17.1832
12,6,5,1,8,3,17.1832,14,1,2,1,2,17.1832,12,13,3,4,3,17.1832,3,14,2,2,3,17.1832
13,7,5,1,9,3,17.1832,14,2,2,2,3,17.1832,11,13,3,5,3,17.1832,3,14,2,2,3,17.1832
14,8,5,1,10,3,17.1832,14,2,3,2,2,17.1832,10,13,3,6,3,17.1832,3,14,2,2,3,17.1832
15,9,5,1,11,3,17.1832,13,2,3,3,3,17.1832,10,13,0,6,2,17.1832,3,14,2,2,3,17.1832
16,10,5,1,11,3,17.1832,12,2,3,4,3,17.1832,10,12,0,6,3,17.1832,3,14,2,2,3,17.1832
17,10,5,2,11,2,17.1832,11,2,3,5,3,17.1832,10,11,0,7,3,17.1832,3,14,3,2,2,17.1832
18,10,6,2,12,3,17.1832,10,2,3,6,3,17.1832,10,10,0,8,3,17.1832,3,14,0,2,2,17.1832
