t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,2,2,1,3,0,13,1,3,1,3,0,14,14,3,0,1,0,2,14,1,0,3,0
1,1,3,2,2,3,0,12,1,3,2,3,0,13,14,3,1,3,0,3,14,1,1,3,0
2,1,4,2,2,3,0,11,1,3,3,3,0,12,14,3,2,3,0,3,14,0,1,1,0
3,1,4,1,2,1,0,10,1,3,3,3,0,11,14,3,2,3,0,3,13,0,2,3,0
4,2,4,1,2,3,0,9,1,3,4,3,0,10,14,3,3,3,0,3,12,0,3,3,0
5,3,4,1,2,3,0,8,1,3,5,3,0,9,14,3,4,3,0,3,12,3,3,1,0
6,4,4,1,3,3,0,7,1,3,5,3,0,9,14,2,4,1,0,2,12,3,4,3,0
7,4,4,0,3,1,0,7,1,2,5,1,0,9,14,2,4,3,0,2,12,2,4,1,0
8,4,3,0,4,3,0,7,2,2,6,3,0,9,14,2,4,3,0,2,13,2,5,3,0
9,4,2,0,4,3,0,7,2,1,6,1,0,9,14,2,4,3,0,2,13,1,5,1,0
10,4,1,0,5,3,0,8,2,1,6,3,0,9,14,2,4,3,0,3,13,1,5,3,0
11,4,1,0,5,3,0,9,2,1,7,3,0,9,14,2,4,3,0,3,13,0,5,1,0
12,4,1,3,5,1,0,9,2,0,7,1,0,9,14,2,4,3,0,3,12,0,5,3,0
13,3,1,3,6,3,0,9,1,0,7,3,0,9,14,2,4,3,0,3,11,0,6,3,0
14,2,1,3,6,3,0,9,1,0,7,3,0,9,14,2,4,3,0,3,10,0,7,3,0
15,1,1,3,6,3,0,9,1,0,7,3,0,9,14,2,4,3,0,3,9,0,8,3,0
16,1,1,2,6,1,0,9,1,0,7,3,0,9,14,2,4,3,0,3,8,0,9,3,0
17,1,2,2,6,3,0,9,1,0,7,3,0,9,14,2,4,3,0,3,8,3,9,1,0
18,1,3,2,6,3,0,9,1,0,7,3,0,9,14,1,4,1,0,2,8,3,10,3,0
19,1,4,2,6,3,0,9,1,0,7,3,0,10,14,1,4,3,0,2,8,2,10,1,0
20,1,4,1,6,1,0,9,1,0,7,3,0,10,14,0,4,1,0,2,9,2,11,3,0
21,2,4,1,6,3,0,9,1,0,7,3,0,10,13,0,5,3,0,2,10,2,11,3,0
22,3,4,1,6,3,0,9,1,0,7,3,0,10,13,3,5,1,0,2,11,2,11,3,0
23,4,4,1,6,3,0,9,1,3,7,1,0,9,13,3,5,3,0,2,11,1,11,1,0
24,5,4,1,7,3,0,8,1,3,7,3,0,8,13,3,5,3,0,3,11,1,11,3,0
25,6,4,1,8,3,0,7,1,3,7,3,0,7,13,3,6,3,0,3,11,0,11,1,0
26,7,4,1,9,3,0,6,1,3,8,3,0,6,13,3,7,3,0,3,10,0,11,3,0
27,8,4,1,10,3,0,5,1,3,9,3,0,5,13,3,8,3,0,3,9,0,11,3,0
28,9,4,1,11,3,0,4,1,3,9,3,0,4,13,3,9,3,0,3,8,0,11,3,0
29,10,4,1,11,3,0,3,1,3,9,3,0,3,13,3,9,3,0,3,7,0,12,3,0
30,11,4,1,11,3,0,2,1,3,9,3,0,2,13,3,9,3,0,3,6,0,12,3,0
31,11,4,0,11,1,0,1,1,3,9,3,0,2,13,2,9,1,0,3,5,0,12,3,0
32,11,3,0,12,3,0,1,1,3,9,3,0,2,13,1,9,1,0,3,4,0,12,3,0
33,11,2,0,13,3,0,1,1,3,9,3,0,3,13,1,9,3,0,3,3,0,12,3,0
34,11,1,0,13,3,0,1,1,3,9,3,0,3,13,0,9,1,0,3,2,0,13,3,0
35,11,1,0,13,3,0,1,1,3,9,3,0,3,12,0,9,3,0,3,1,0,13,3,0
36,11,1,0,13,3,0,1,1,3,9,3,0,3,11,0,9,3,0,3,1,0,13,3,0
37,11,1,0,13,3,0,1,1,2,9,1,0,3,10,0,9,3,0,3,1,0,13,3,0
38,11,1,0,13,3,0,1,2,2,9,3,0,3,9,0,9,3,0,3,1,0,13,3,0
39,11,1,0,13,3,0,1,3,2,9,3,0,3,8,0,9,3,0,3,1,0,13,3,0
40,11,1,3,13,1,0,1,4,2,9,3,0,3,8,3,9,1,0,3,1,0,13,3,0
41,11,1,2,13,1,0,1,4,1,9,1,0,3,8,2,9,1,0,3,1,0,13,3,0
42,11,2,2,13,3,0,2,4,1,9,3,0,3,9,2,9,3,0,3,1,0,13,3,0
43,11,2,1,13,1,0,3,4,1,9,3,0,3,10,2,9,3,0,3,1,0,13,3,0
44,12,2,1,13,3,0,4,4,1,9,3,0,3,10,1,9,1,0,3,1,0,13,3,0
45,13,2,1,14,3,0,5,4,1,9,3,0,3,10,0,9,1,0,3,1,3,13,1,0
46,14,2,1,15,3,0,6,4,1,9,3,0,3,10,3,9,1,0,2,1,3,13,3,0
47,14,2,1,15,3,0,7,4,1,9,3,0,2,10,3,9,3,0,1,1,3,13,3,0
48,14,2,1,15,3,0,8,4,1,9,3,0,1,10,3,10,3,0,1,1,3,13,3,0
49,14,2,1,15,3,0,8,4,0,9,1,0,1,10,3,10,3,0,1,1,2,13,1,0
50,14,2,1,15,3,0,8,3,0,10,3,0,1,10,3,10,3,0,1,2,2,13,3,0
51,14,2,0,15,1,0,8,2,0,10,3,0,1,10,3,10,3,0,1,2,1,13,1,0
52,14,1,0,15,3,0,8,1,0,10,3,0,1,10,3,10,3,0,2,2,1,14,3,0
53,14,1,0,15,3,0,8,1,0,10,3,0,1,10,3,10,3,0,3,2,1,14,3,0
54,14,1,0,15,3,0,8,1,0,10,3,0,1,10,3,10,3,0,4,2,1,14,3,0
55,14,1,0,15,3,0,8,1,0,10,3,0,1,10,3,10,3,0,5,2,1,15,3,0
56,14,1,0,15,3,0,8,1,0,10,3,0,1,10,2,10,1,0,6,2,1,15,3,0
57,14,1,0,15,3,0,8,1,0,10,3,0,1,11,2,10,3,0,7,2,1,15,3,0
58,14,1,0,15,3,0,8,1,3,10,1,0,1,11,1,10,1,0,7,2,0,15,1,0
59,14,1,0,15,3,0,8,1,2,10,1,0,1,11,0,10,1,0,7,1,0,15,3,0
60,14,1,0,15,3,0,8,2,2,10,3,0,1,11,3,10,1,0,7,1,0,15,3,0
61,14,1,3,15,1,0,8,3,2,10,3,0,1,11,3,10,3,0,7,1,3,15,1,0
62,14,1,2,15,1,0,8,3,1,10,1,0,1,11,3,10,3,0,6,1,3,15,3,0
63,14,2,2,15,3,0,8,3,0,10,1,0,1,11,3,10,3,0,5,1,3,15,3,0
64,14,3,2,16,3,0,8,2,0,10,3,0,1,11,2,10,1,0,5,1,2,15,1,0
