t,x0,y0,d0,e0,a0,b0,x1,y1,d1,e1,a1,b1,x2,y2,d2,e2,a2,b2,x3,y3,d3,e3,a3,b3
0,1,1,1,0,1,3,14,1,2,0,1,3,14,14,3,0,1,3,1,14,0,0,1,3
1,2,1,1,1,3,2,14,2,2,0,3,2,13,14,3,1,3,3,1,13,0,1,3,3
2,3,1,1,2,3,3,14,3,2,0,3,2,12,14,3,2,3,3,1,12,0,2,3,2
3,4,1,1,3,3,2,14,4,2,1,3,3,11,14,3,3,3,2,1,11,0,2,3,2
4,5,1,1,4,3,2,14,5,2,2,3,2,10,14,3,4,3,2,1,10,0,3,3,3
5,5,1,0,4,1,3,14,5,1,2,1,2,10,14,2,4,1,2,1,10,3,3,1,2
6,5,1,0,4,3,2,14,5,1,2,3,3,10,14,2,4,3,2,1,10,3,3,3,2
7,5,1,0,4,3,3,14,5,1,2,3,2,10,14,2,4,3,3,1,10,3,3,3,2
8,5,1,0,4,3,2,14,5,1,2,3,2,10,14,2,4,3,3,1,10,3,3,3,2
9,5,1,0,4,3,2,14,5,1,2,3,2,10,14,2,4,3,3,1,10,3,3,3,3
10,5,1,0,4,3,3,14,5,1,2,3,3,10,14,2,4,3,3,1,10,3,3,3,2
11,5,1,0,4,3,3,14,5,1,2,3,3,10,14,2,4,3,3,1,10,3,3,3,2
12,5,1,0,4,3,2,14,5,1,2,3,3,10,14,2,4,3,2,1,10,3,3,3,2
13,5,1,0,4,3,3,14,5,1,2,3,3,10,14,2,4,3,3,1,10,3,3,3,3
14,5,1,0,4,3,2,14,5,1,2,3,2,10,14,2,4,3,2,1,10,3,3,3,3
15,5,1,3,4,1,2,14,5,0,2,1,2,10,14,1,4,1,3,1,10,2,3,1,3
16,4,1,3,4,3,2,14,4,0,2,3,2,11,14,1,4,3,2,1,11,2,3,3,3
17,4,1,2,4,1,3,14,4,3,2,1,2,11,14,0,4,1,3,1,11,1,3,1,2
18,4,2,2,5,3,2,13,4,3,2,3,2,11,13,0,5,3,3,2,11,1,3,3,3
