generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,193,24.0,"40.000000,24.000000,28.000000,34.000000",24.0,24.0,40.0,31.5,126.0
100,10168,29.0,"37.000000,34.000000,31.000000,29.000000",29.0,29.0,37.0,32.75,131.0
200,20191,33.0,"38.000000,33.000000,37.000000,38.000000",33.0,33.0,38.0,36.5,146.0
300,30137,35.0,"35.000000,38.000000,40.000000,36.000000",35.0,35.0,40.0,37.25,149.0
400,40133,35.0,"35.000000,37.000000,39.000000,39.000000",35.0,35.0,39.0,37.5,150.0
500,50114,31.0,"40.000000,31.000000,38.000000,39.000000",31.0,31.0,40.0,37.0,148.0
600,60117,36.0,"38.000000,36.000000,36.000000,39.000000",36.0,36.0,39.0,37.25,149.0
700,70187,34.0,"39.000000,34.000000,37.000000,34.000000",34.0,34.0,39.0,36.0,144.0
800,80136,35.0,"35.000000,35.000000,39.000000,37.000000",35.0,35.0,39.0,36.5,146.0
900,90160,36.0,"41.000000,37.000000,37.000000,36.000000",36.0,36.0,41.0,37.75,151.0
1000,100184,36.0,"39.000000,38.000000,36.000000,36.000000",36.0,36.0,39.0,37.25,149.0
1100,110101,31.0,"34.000000,41.000000,31.000000,41.000000",31.0,31.0,41.0,36.75,147.0
1200,120139,33.0,"37.000000,41.000000,38.000000,33.000000",33.0,33.0,41.0,37.25,149.0
1300,130167,34.0,"35.000000,35.000000,34.000000,41.000000",34.0,34.0,41.0,36.25,145.0
1400,140125,33.0,"39.000000,38.000000,39.000000,33.000000",33.0,33.0,39.0,37.25,149.0
1500,150130,30.0,"33.000000,35.000000,37.000000,30.000000",30.0,30.0,37.0,33.75,135.0
1600,160100,36.0,"36.000000,42.000000,37.000000,36.000000",36.0,36.0,42.0,37.75,151.0
1700,170146,35.0,"35.000000,39.000000,35.000000,37.000000",35.0,35.0,39.0,36.5,146.0
1800,180105,32.0,"32.000000,40.000000,34.000000,40.000000",32.0,32.0,40.0,36.5,146.0
1900,190119,34.0,"34.000000,36.000000,40.000000,36.000000",34.0,34.0,40.0,36.5,146.0
2000,200175,33.0,"34.000000,41.000000,39.000000,33.000000",33.0,33.0,41.0,36.75,147.0
2100,210143,32.0,"38.000000,36.000000,32.000000,38.000000",32.0,32.0,38.0,36.0,144.0
2200,220185,31.0,"41.000000,34.000000,38.000000,31.000000",31.0,31.0,41.0,36.0,144.0
2300,230121,34.0,"38.000000,34.000000,35.000000,41.000000",34.0,34.0,41.0,37.0,148.0
2400,240131,32.0,"35.000000,40.000000,32.000000,39.000000",32.0,32.0,40.0,36.5,146.0
2500,250149,35.0,"39.000000,38.000000,35.000000,37.000000",35.0,35.0,39.0,37.25,149.0
2600,260106,35.0,"35.000000,37.000000,38.000000,38.000000",35.0,35.0,38.0,37.0,148.0
2700,270130,34.0,"36.000000,38.000000,36.000000,34.000000",34.0,34.0,38.0,36.0,144.0
2800,280132,27.0,"31.000000,29.000000,35.000000,27.000000",27.0,27.0,35.0,30.5,122.0
2900,290181,32.0,"41.000000,32.000000,34.000000,39.000000",32.0,32.0,41.0,36.5,146.0
3000,300154,33.0,"34.000000,35.000000,33.000000,36.000000",33.0,33.0,36.0,34.5,138.0
3100,310171,34.0,"34.000000,41.000000,39.000000,35.000000",34.0,34.0,41.0,37.25,149.0
3200,320154,35.0,"35.000000,39.000000,36.000000,37.000000",35.0,35.0,39.0,36.75,147.0
3300,330167,36.0,"37.000000,36.000000,39.000000,39.000000",36.0,36.0,39.0,37.75,151.0
3400,340150,35.0,"40.000000,36.000000,36.000000,35.000000",35.0,35.0,40.0,36.75,147.0
3500,350122,33.0,"40.000000,35.000000,33.000000,39.000000",33.0,33.0,40.0,36.75,147.0
3600,360134,35.0,"35.000000,37.000000,36.000000,36.000000",35.0,35.0,37.0,36.0,144.0
3700,370125,34.0,"39.000000,34.000000,36.000000,38.000000",34.0,34.0,39.0,36.75,147.0
3800,380141,36.0,"37.000000,41.000000,36.000000,37.000000",36.0,36.0,41.0,37.75,151.0
3900,390195,35.0,"36.000000,35.000000,42.000000,41.000000",35.0,35.0,42.0,38.5,154.0
4000,400111,34.0,"39.000000,37.000000,34.000000,35.000000",34.0,34.0,39.0,36.25,145.0
4100,410188,34.0,"39.000000,37.000000,39.000000,34.000000",34.0,34.0,39.0,37.25,149.0
4200,420165,37.0,"37.000000,39.000000,37.000000,38.000000",37.0,37.0,39.0,37.75,151.0
4300,430188,35.0,"39.000000,35.000000,38.000000,38.000000",35.0,35.0,39.0,37.5,150.0
4400,440152,33.0,"33.000000,35.000000,38.000000,39.000000",33.0,33.0,39.0,36.25,145.0
4500,450114,30.0,"41.000000,30.000000,40.000000,39.000000",30.0,30.0,41.0,37.5,150.0
4600,460161,33.0,"40.000000,36.000000,33.000000,39.000000",33.0,33.0,40.0,37.0,148.0
4700,460161,33.0,"40.000000,36.000000,33.000000,39.000000",33.0,33.0,40.0,37.0,148.0
4800,460161,33.0,"40.000000,36.000000,33.000000,39.000000",33.0,33.0,40.0,37.0,148.0
