generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,192,35.25,"24.000000,37.000000,40.000000,40.000000",35.25,24.0,40.0,35.25,141.0
100,10115,35.0,"44.000000,30.000000,24.000000,42.000000",35.0,24.0,44.0,35.0,140.0
200,20159,36.75,"41.000000,48.000000,32.000000,26.000000",36.75,26.0,48.0,36.75,147.0
300,30161,37.25,"27.000000,31.000000,41.000000,50.000000",37.25,27.0,50.0,37.25,149.0
400,40137,31.75,"13.000000,33.000000,33.000000,48.000000",31.75,13.0,48.0,31.75,127.0
500,50113,37.25,"30.000000,34.000000,37.000000,48.000000",37.25,30.0,48.0,37.25,149.0
600,60175,37.5,"21.000000,52.000000,33.000000,44.000000",37.5,21.0,52.0,37.5,150.0
700,70150,37.0,"34.000000,21.000000,49.000000,44.000000",37.0,21.0,49.0,37.0,148.0
800,80150,36.5,"37.000000,34.000000,36.000000,39.000000",36.5,34.0,39.0,36.5,146.0
900,90124,36.75,"35.000000,28.000000,43.000000,41.000000",36.75,28.0,43.0,36.75,147.0
1000,100187,36.0,"42.000000,37.000000,19.000000,46.000000",36.0,19.0,46.0,36.0,144.0
1100,110146,36.0,"36.000000,41.000000,34.000000,33.000000",36.0,33.0,41.0,36.0,144.0
1200,120100,37.25,"31.000000,44.000000,48.000000,26.000000",37.25,26.0,48.0,37.25,149.0
1300,130163,36.75,"29.000000,51.000000,33.000000,34.000000",36.75,29.0,51.0,36.75,147.0
1400,140162,35.5,"20.000000,50.000000,37.000000,35.000000",35.5,20.0,50.0,35.5,142.0
1500,150113,36.75,"36.000000,29.000000,46.000000,36.000000",36.75,29.0,46.0,36.75,147.0
1600,160197,36.75,"36.000000,30.000000,37.000000,44.000000",36.75,30.0,44.0,36.75,147.0
1700,170172,36.25,"51.000000,36.000000,27.000000,31.000000",36.25,27.0,51.0,36.25,145.0
1800,180167,34.75,"19.000000,60.000000,15.000000,45.000000",34.75,15.0,60.0,34.75,139.0
1900,190199,36.25,"39.000000,41.000000,27.000000,38.000000",36.25,27.0,41.0,36.25,145.0
2000,200121,36.75,"41.000000,31.000000,31.000000,44.000000",36.75,31.0,44.0,36.75,147.0
2100,210187,37.25,"38.000000,38.000000,24.000000,49.000000",37.25,24.0,49.0,37.25,149.0
2200,220154,36.0,"42.000000,31.000000,22.000000,49.000000",36.0,22.0,49.0,36.0,144.0
2300,230116,35.75,"33.000000,30.000000,34.000000,46.000000",35.75,30.0,46.0,35.75,143.0
2400,240112,37.25,"38.000000,28.000000,54.000000,29.000000",37.25,28.0,54.0,37.25,149.0
2500,250165,35.75,"49.000000,23.000000,45.000000,26.000000",35.75,23.0,49.0,35.75,143.0
2600,260117,36.25,"30.000000,30.000000,41.000000,44.000000",36.25,30.0,44.0,36.25,145.0
2700,270157,37.25,"49.000000,35.000000,27.000000,38.000000",37.25,27.0,49.0,37.25,149.0
2800,280146,36.5,"39.000000,41.000000,31.000000,35.000000",36.5,31.0,41.0,36.5,146.0
2900,290132,36.25,"39.000000,41.000000,42.000000,23.000000",36.25,23.0,42.0,36.25,145.0
3000,300196,35.75,"54.000000,23.000000,38.000000,28.000000",35.75,23.0,54.0,35.75,143.0
3100,310133,37.25,"36.000000,46.000000,25.000000,42.000000",37.25,25.0,46.0,37.25,149.0
3200,320188,36.0,"39.000000,30.000000,37.000000,38.000000",36.0,30.0,39.0,36.0,144.0
3300,330159,36.75,"29.000000,24.000000,57.000000,37.000000",36.75,24.0,57.0,36.75,147.0
3400,340115,36.5,"40.000000,37.000000,39.000000,30.000000",36.5,30.0,40.0,36.5,146.0
3500,350101,36.0,"36.000000,42.000000,16.000000,50.000000",36.0,16.0,50.0,36.0,144.0
3600,360193,37.0,"39.000000,42.000000,36.000000,31.000000",37.0,31.0,42.0,37.0,148.0
3700,370156,36.5,"24.000000,53.000000,31.000000,38.000000",36.5,24.0,53.0,36.5,146.0
3800,380180,37.25,"35.000000,36.000000,39.000000,39.000000",37.25,35.0,39.0,37.25,149.0
3900,390171,37.5,"22.000000,44.000000,37.000000,47.000000",37.5,22.0,47.0,37.5,150.0
4000,400154,35.75,"33.000000,26.000000,31.000000,53.000000",35.75,26.0,53.0,35.75,143.0
4100,410126,37.25,"35.000000,44.000000,20.000000,50.000000",37.25,20.0,50.0,37.25,149.0
4200,420174,37.25,"40.000000,40.000000,32.000000,37.000000",37.25,32.0,40.0,37.25,149.0
4300,430181,37.25,"28.000000,35.000000,52.000000,34.000000",37.25,28.0,52.0,37.25,149.0
4400,440177,36.75,"44.000000,34.000000,34.000000,35.000000",36.75,34.0,44.0,36.75,147.0
4500,450175,37.5,"47.000000,29.000000,36.000000,38.000000",37.5,29.0,47.0,37.5,150.0
4600,460196,36.25,"22.000000,29.000000,41.000000,53.000000",36.25,22.0,53.0,36.25,145.0
4700,470111,36.75,"36.000000,37.000000,31.000000,43.000000",36.75,31.0,43.0,36.75,147.0
4800,470111,36.75,"36.000000,37.000000,31.000000,43.000000",36.75,31.0,43.0,36.75,147.0
