generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,131,7.0,"20.000000,44.000000,7.000000,42.000000",20.0,7.0,44.0,28.25,113.0
100,10166,10.0,"49.000000,40.000000,15.000000,10.000000",40.0,10.0,49.0,28.5,114.0
200,20145,19.0,"19.000000,24.000000,41.000000,19.000000",41.0,19.0,41.0,25.75,103.0
300,30178,28.0,"39.000000,42.000000,31.000000,28.000000",42.0,28.0,42.0,35.0,140.0
400,40158,26.0,"30.000000,50.000000,26.000000,28.000000",50.0,26.0,50.0,33.5,134.0
500,50129,24.0,"32.000000,45.000000,46.000000,24.000000",46.0,24.0,46.0,36.75,147.0
600,60127,33.0,"39.000000,33.000000,40.000000,33.000000",39.0,33.0,40.0,36.25,145.0
700,70173,26.0,"49.000000,36.000000,29.000000,26.000000",29.0,26.0,49.0,35.0,140.0
800,80103,15.0,"15.000000,50.000000,39.000000,38.000000",15.0,15.0,50.0,35.5,142.0
900,90101,27.0,"44.000000,39.000000,36.000000,27.000000",36.0,27.0,44.0,36.5,146.0
1000,100111,27.0,"39.000000,27.000000,28.000000,38.000000",39.0,27.0,39.0,33.0,132.0
1100,110105,33.0,"41.000000,33.000000,37.000000,34.000000",37.0,33.0,41.0,36.25,145.0
1200,120139,25.0,"46.000000,25.000000,27.000000,46.000000",46.0,25.0,46.0,36.0,144.0
1300,130127,26.0,"26.000000,29.000000,64.000000,27.000000",26.0,26.0,64.0,36.5,146.0
1400,140144,23.0,"30.000000,23.000000,45.000000,44.000000",44.0,23.0,45.0,35.5,142.0
1500,150136,24.0,"43.000000,37.000000,33.000000,24.000000",24.0,24.0,43.0,34.25,137.0
1600,160135,25.0,"39.000000,25.000000,37.000000,44.000000",39.0,25.0,44.0,36.25,145.0
1700,170159,30.0,"32.000000,42.000000,37.000000,30.000000",32.0,30.0,42.0,35.25,141.0
1800,180130,23.0,"51.000000,34.000000,23.000000,33.000000",34.0,23.0,51.0,35.25,141.0
1900,190167,21.0,"43.000000,21.000000,25.000000,39.000000",43.0,21.0,43.0,32.0,128.0
2000,200153,31.0,"31.000000,38.000000,33.000000,40.000000",33.0,31.0,40.0,35.5,142.0
2100,210108,29.0,"29.000000,42.000000,43.000000,30.000000",30.0,29.0,43.0,36.0,144.0
2200,220169,27.0,"27.000000,29.000000,42.000000,49.000000",42.0,27.0,49.0,36.75,147.0
2300,230190,21.0,"47.000000,51.000000,21.000000,23.000000",51.0,21.0,51.0,35.5,142.0
2400,240130,24.0,"35.000000,24.000000,25.000000,42.000000",24.0,24.0,42.0,31.5,126.0
2500,250152,26.0,"46.000000,26.000000,40.000000,28.000000",28.0,26.0,46.0,35.0,140.0
2600,260171,27.0,"33.000000,27.000000,31.000000,30.000000",33.0,27.0,33.0,30.25,121.0
2700,270117,24.0,"41.000000,24.000000,36.000000,33.000000",36.0,24.0,41.0,33.5,134.0
2800,280144,30.0,"31.000000,31.000000,30.000000,38.000000",38.0,30.0,38.0,32.5,130.0
2900,290157,28.0,"31.000000,36.000000,46.000000,28.000000",46.0,28.0,46.0,35.25,141.0
3000,300159,25.0,"38.000000,48.000000,30.000000,25.000000",38.0,25.0,48.0,35.25,141.0
3100,310112,18.0,"37.000000,31.000000,53.000000,18.000000",18.0,18.0,53.0,34.75,139.0
3200,320141,29.0,"33.000000,29.000000,29.000000,42.000000",29.0,29.0,42.0,33.25,133.0
3300,330174,26.0,"45.000000,40.000000,26.000000,30.000000",40.0,26.0,45.0,35.25,141.0
3400,340187,19.0,"39.000000,40.000000,19.000000,42.000000",39.0,19.0,42.0,35.0,140.0
3500,350159,15.0,"33.000000,52.000000,31.000000,15.000000",33.0,15.0,52.0,32.75,131.0
3600,360159,23.0,"23.000000,58.000000,26.000000,34.000000",23.0,23.0,58.0,35.25,141.0
3700,370170,21.0,"30.000000,52.000000,38.000000,21.000000",52.0,21.0,52.0,35.25,141.0
3800,380176,23.0,"34.000000,41.000000,23.000000,30.000000",30.0,23.0,41.0,32.0,128.0
3900,390127,26.0,"26.000000,39.000000,37.000000,35.000000",26.0,26.0,39.0,34.25,137.0
4000,400195,28.0,"28.000000,44.000000,37.000000,32.000000",28.0,28.0,44.0,35.25,141.0
4100,410107,20.0,"38.000000,47.000000,35.000000,20.000000",38.0,20.0,47.0,35.0,140.0
4200,420155,23.0,"23.000000,44.000000,32.000000,39.000000",23.0,23.0,44.0,34.5,138.0
4300,430159,22.0,"43.000000,30.000000,51.000000,22.000000",43.0,22.0,51.0,36.5,146.0
4400,440138,30.0,"30.000000,45.000000,30.000000,31.000000",45.0,30.0,45.0,34.0,136.0
4500,450171,20.0,"24.000000,20.000000,53.000000,44.000000",24.0,20.0,53.0,35.25,141.0
4600,460121,27.0,"37.000000,45.000000,27.000000,36.000000",27.0,27.0,45.0,36.25,145.0
4700,470148,29.0,"37.000000,34.000000,29.000000,41.000000",41.0,29.0,41.0,35.25,141.0
4800,470148,29.0,"37.000000,34.000000,29.000000,41.000000",41.0,29.0,41.0,35.25,141.0
