generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,179,13.5,"17.000000,1.000000,36.000000,0.000000",17.0,0.0,36.0,13.5,54.0
100,10194,35.25,"8.000000,62.000000,43.000000,28.000000",62.0,8.0,62.0,35.25,141.0
200,20164,26.5,"0.000000,0.000000,0.000000,106.000000",106.0,0.0,106.0,26.5,106.0
300,30151,31.5,"45.000000,25.000000,56.000000,0.000000",45.0,0.0,56.0,31.5,126.0
400,40181,35.5,"61.000000,0.000000,49.000000,32.000000",49.0,0.0,61.0,35.5,142.0
500,50133,35.5,"36.000000,33.000000,44.000000,29.000000",44.0,29.0,44.0,35.5,142.0
600,60160,31.5,"16.000000,29.000000,44.000000,37.000000",37.0,16.0,44.0,31.5,126.0
700,70157,35.5,"50.000000,29.000000,25.000000,38.000000",25.0,25.0,50.0,35.5,142.0
800,80164,35.75,"38.000000,35.000000,21.000000,49.000000",49.0,21.0,49.0,35.75,143.0
900,90199,33.0,"42.000000,15.000000,24.000000,51.000000",42.0,15.0,51.0,33.0,132.0
1000,100119,35.5,"51.000000,15.000000,33.000000,43.000000",51.0,15.0,51.0,35.5,142.0
1100,110166,35.25,"27.000000,20.000000,57.000000,37.000000",20.0,20.0,57.0,35.25,141.0
1200,120118,34.0,"34.000000,40.000000,16.000000,46.000000",40.0,16.0,46.0,34.0,136.0
1300,130151,34.25,"45.000000,22.000000,39.000000,31.000000",45.0,22.0,45.0,34.25,137.0
1400,140146,20.0,"0.000000,49.000000,0.000000,31.000000",49.0,0.0,49.0,20.0,80.0
1500,150133,32.5,"0.000000,37.000000,93.000000,0.000000",93.0,0.0,93.0,32.5,130.0
1600,160125,36.0,"53.000000,21.000000,50.000000,20.000000",50.0,20.0,53.0,36.0,144.0
1700,170183,34.25,"51.000000,25.000000,15.000000,46.000000",51.0,15.0,51.0,34.25,137.0
1800,180132,34.75,"35.000000,41.000000,20.000000,43.000000",43.0,20.0,43.0,34.75,139.0
1900,190160,37.25,"19.000000,25.000000,53.000000,52.000000",52.0,19.0,53.0,37.25,149.0
2000,200190,36.25,"0.000000,60.000000,45.000000,40.000000",60.0,0.0,60.0,36.25,145.0
2100,210103,36.5,"43.000000,33.000000,27.000000,43.000000",43.0,27.0,43.0,36.5,146.0
2200,220175,35.75,"48.000000,22.000000,31.000000,42.000000",48.0,22.0,48.0,35.75,143.0
2300,230140,37.0,"47.000000,49.000000,0.000000,52.000000",52.0,0.0,52.0,37.0,148.0
2400,240193,33.0,"37.000000,19.000000,43.000000,33.000000",43.0,19.0,43.0,33.0,132.0
2500,250105,31.0,"0.000000,3.000000,73.000000,48.000000",73.0,0.0,73.0,31.0,124.0
2600,260175,35.25,"39.000000,26.000000,29.000000,47.000000",39.0,26.0,47.0,35.25,141.0
2700,270173,32.75,"46.000000,52.000000,0.000000,33.000000",0.0,0.0,52.0,32.75,131.0
2800,280147,30.5,"67.000000,0.000000,31.000000,24.000000",67.0,0.0,67.0,30.5,122.0
2900,290111,32.75,"52.000000,8.000000,54.000000,17.000000",52.0,8.0,54.0,32.75,131.0
3000,300152,33.0,"45.000000,37.000000,0.000000,50.000000",50.0,0.0,50.0,33.0,132.0
3100,310108,37.0,"43.000000,47.000000,13.000000,45.000000",45.0,13.0,47.0,37.0,148.0
3200,320184,34.0,"31.000000,27.000000,45.000000,33.000000",33.0,27.0,45.0,34.0,136.0
3300,330179,34.5,"33.000000,35.000000,34.000000,36.000000",33.0,33.0,36.0,34.5,138.0
3400,340181,37.25,"32.000000,39.000000,34.000000,44.000000",34.0,32.0,44.0,37.25,149.0
3500,350176,35.0,"59.000000,31.000000,0.000000,50.000000",50.0,0.0,59.0,35.0,140.0
3600,360157,35.5,"15.000000,24.000000,51.000000,52.000000",51.0,15.0,52.0,35.5,142.0
3700,370138,35.0,"43.000000,65.000000,0.000000,32.000000",65.0,0.0,65.0,35.0,140.0
3800,380153,34.75,"0.000000,61.000000,50.000000,28.000000",50.0,0.0,61.0,34.75,139.0
3900,390174,36.5,"54.000000,56.000000,0.000000,36.000000",56.0,0.0,56.0,36.5,146.0
4000,400106,31.5,"0.000000,57.000000,69.000000,0.000000",57.0,0.0,69.0,31.5,126.0
4100,410194,26.5,"1.000000,79.000000,0.000000,26.000000",79.0,0.0,79.0,26.5,106.0
4200,420199,35.25,"45.000000,51.000000,0.000000,45.000000",45.0,0.0,51.0,35.25,141.0
4300,430122,33.0,"43.000000,45.000000,0.000000,44.000000",45.0,0.0,45.0,33.0,132.0
4400,440112,37.5,"32.000000,43.000000,28.000000,47.000000",47.0,28.0,47.0,37.5,150.0
4500,450143,36.5,"50.000000,24.000000,23.000000,49.000000",50.0,23.0,50.0,36.5,146.0
4600,460172,34.75,"68.000000,34.000000,0.000000,37.000000",37.0,0.0,68.0,34.75,139.0
4700,470182,36.75,"0.000000,26.000000,65.000000,56.000000",26.0,0.0,65.0,36.75,147.0
4800,470182,36.75,"0.000000,26.000000,65.000000,56.000000",26.0,0.0,65.0,36.75,147.0
