generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,166,34.5,"47.000000,29.000000,32.000000,30.000000",34.5,29.0,47.0,34.5,138.0
100,10170,37.5,"41.000000,25.000000,53.000000,31.000000",37.5,25.0,53.0,37.5,150.0
200,20124,36.75,"39.000000,28.000000,30.000000,50.000000",36.75,28.0,50.0,36.75,147.0
300,30100,36.75,"35.000000,38.000000,38.000000,36.000000",36.75,35.0,38.0,36.75,147.0
400,40152,36.75,"41.000000,38.000000,31.000000,37.000000",36.75,31.0,41.0,36.75,147.0
500,50184,36.75,"40.000000,36.000000,33.000000,38.000000",36.75,33.0,40.0,36.75,147.0
600,60117,34.75,"34.000000,37.000000,34.000000,34.000000",34.75,34.0,37.0,34.75,139.0
700,70196,36.25,"38.000000,38.000000,35.000000,34.000000",36.25,34.0,38.0,36.25,145.0
800,80145,36.0,"40.000000,34.000000,34.000000,36.000000",36.0,34.0,40.0,36.0,144.0
900,90137,34.75,"34.000000,32.000000,38.000000,35.000000",34.75,32.0,38.0,34.75,139.0
1000,100134,36.75,"34.000000,39.000000,38.000000,36.000000",36.75,34.0,39.0,36.75,147.0
1100,110147,36.75,"48.000000,28.000000,40.000000,31.000000",36.75,28.0,48.0,36.75,147.0
1200,120172,35.5,"45.000000,25.000000,39.000000,33.000000",35.5,25.0,45.0,35.5,142.0
1300,130103,35.75,"38.000000,23.000000,38.000000,44.000000",35.75,23.0,44.0,35.75,143.0
1400,140163,37.25,"20.000000,42.000000,34.000000,53.000000",37.25,20.0,53.0,37.25,149.0
1500,150185,36.25,"37.000000,29.000000,43.000000,36.000000",36.25,29.0,43.0,36.25,145.0
1600,160128,37.75,"35.000000,45.000000,32.000000,39.000000",37.75,32.0,45.0,37.75,151.0
1700,170119,37.25,"47.000000,30.000000,43.000000,29.000000",37.25,29.0,47.0,37.25,149.0
1800,180103,35.0,"25.000000,35.000000,37.000000,43.000000",35.0,25.0,43.0,35.0,140.0
1900,190100,37.5,"36.000000,41.000000,36.000000,37.000000",37.5,36.0,41.0,37.5,150.0
2000,200101,36.5,"31.000000,39.000000,35.000000,41.000000",36.5,31.0,41.0,36.5,146.0
2100,210167,33.75,"30.000000,34.000000,31.000000,40.000000",33.75,30.0,40.0,33.75,135.0
2200,220133,35.75,"35.000000,37.000000,37.000000,34.000000",35.75,34.0,37.0,35.75,143.0
2300,230170,37.0,"33.000000,39.000000,39.000000,37.000000",37.0,33.0,39.0,37.0,148.0
2400,240106,36.75,"33.000000,42.000000,44.000000,28.000000",36.75,28.0,44.0,36.75,147.0
2500,250170,36.0,"42.000000,33.000000,31.000000,38.000000",36.0,31.0,42.0,36.0,144.0
2600,260175,37.0,"46.000000,27.000000,32.000000,43.000000",37.0,27.0,46.0,37.0,148.0
2700,270103,35.75,"31.000000,22.000000,36.000000,54.000000",35.75,22.0,54.0,35.75,143.0
2800,280116,36.25,"42.000000,30.000000,44.000000,29.000000",36.25,29.0,44.0,36.25,145.0
2900,290195,36.75,"28.000000,28.000000,49.000000,42.000000",36.75,28.0,49.0,36.75,147.0
3000,300182,35.5,"29.000000,33.000000,39.000000,41.000000",35.5,29.0,41.0,35.5,142.0
3100,310142,36.25,"38.000000,42.000000,22.000000,43.000000",36.25,22.0,43.0,36.25,145.0
3200,320102,35.75,"43.000000,33.000000,25.000000,42.000000",35.75,25.0,43.0,35.75,143.0
3300,330162,37.0,"45.000000,31.000000,31.000000,41.000000",37.0,31.0,45.0,37.0,148.0
3400,340159,37.5,"40.000000,29.000000,47.000000,34.000000",37.5,29.0,47.0,37.5,150.0
3500,350100,37.25,"43.000000,36.000000,35.000000,35.000000",37.25,35.0,43.0,37.25,149.0
3600,360114,35.25,"38.000000,42.000000,31.000000,30.000000",35.25,30.0,42.0,35.25,141.0
3700,370197,36.25,"26.000000,33.000000,51.000000,35.000000",36.25,26.0,51.0,36.25,145.0
3800,380196,36.25,"33.000000,36.000000,35.000000,41.000000",36.25,33.0,41.0,36.25,145.0
3900,390106,36.75,"52.000000,31.000000,37.000000,27.000000",36.75,27.0,52.0,36.75,147.0
4000,400122,36.25,"31.000000,27.000000,32.000000,55.000000",36.25,27.0,55.0,36.25,145.0
4100,410167,37.5,"30.000000,28.000000,43.000000,49.000000",37.5,28.0,49.0,37.5,150.0
4200,420196,37.0,"38.000000,41.000000,36.000000,33.000000",37.0,33.0,41.0,37.0,148.0
4300,430151,35.5,"30.000000,34.000000,41.000000,37.000000",35.5,30.0,41.0,35.5,142.0
4400,440128,37.0,"32.000000,40.000000,40.000000,36.000000",37.0,32.0,40.0,37.0,148.0
4500,450117,36.75,"44.000000,34.000000,39.000000,30.000000",36.75,30.0,44.0,36.75,147.0
4600,450117,36.75,"44.000000,34.000000,39.000000,30.000000",36.75,30.0,44.0,36.75,147.0
4700,450117,36.75,"44.000000,34.000000,39.000000,30.000000",36.75,30.0,44.0,36.75,147.0
4800,450117,36.75,"44.000000,34.000000,39.000000,30.000000",36.75,30.0,44.0,36.75,147.0
