generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,134,36.75,"30.000000,27.000000,55.000000,35.000000",36.75,27.0,55.0,36.75,147.0
100,10144,36.75,"46.000000,31.000000,25.000000,45.000000",36.75,25.0,46.0,36.75,147.0
200,20102,37.75,"41.000000,35.000000,39.000000,36.000000",37.75,35.0,41.0,37.75,151.0
300,30172,36.25,"36.000000,26.000000,43.000000,40.000000",36.25,26.0,43.0,36.25,145.0
400,40160,35.75,"45.000000,32.000000,36.000000,30.000000",35.75,30.0,45.0,35.75,143.0
500,50182,36.25,"39.000000,38.000000,30.000000,38.000000",36.25,30.0,39.0,36.25,145.0
600,60181,36.5,"43.000000,43.000000,27.000000,33.000000",36.5,27.0,43.0,36.5,146.0
700,70181,36.25,"43.000000,43.000000,29.000000,30.000000",36.25,29.0,43.0,36.25,145.0
800,80134,35.0,"46.000000,43.000000,31.000000,20.000000",35.0,20.0,46.0,35.0,140.0
900,90152,36.0,"42.000000,44.000000,31.000000,27.000000",36.0,27.0,44.0,36.0,144.0
1000,100170,36.0,"44.000000,25.000000,35.000000,40.000000",36.0,25.0,44.0,36.0,144.0
1100,110100,36.75,"36.000000,32.000000,47.000000,32.000000",36.75,32.0,47.0,36.75,147.0
1200,120163,36.0,"21.000000,27.000000,60.000000,36.000000",36.0,21.0,60.0,36.0,144.0
1300,130104,36.0,"43.000000,40.000000,27.000000,34.000000",36.0,27.0,43.0,36.0,144.0
1400,140181,37.25,"37.000000,40.000000,36.000000,36.000000",37.25,36.0,40.0,37.25,149.0
1500,150160,36.5,"40.000000,46.000000,23.000000,37.000000",36.5,23.0,46.0,36.5,146.0
1600,160129,35.75,"50.000000,29.000000,33.000000,31.000000",35.75,29.0,50.0,35.75,143.0
1700,170138,37.0,"34.000000,37.000000,35.000000,42.000000",37.0,34.0,42.0,37.0,148.0
1800,180107,37.25,"36.000000,35.000000,32.000000,46.000000",37.25,32.0,46.0,37.25,149.0
1900,190183,36.0,"32.000000,28.000000,57.000000,27.000000",36.0,27.0,57.0,36.0,144.0
2000,200105,34.0,"36.000000,31.000000,36.000000,33.000000",34.0,31.0,36.0,34.0,136.0
2100,210163,36.25,"31.000000,46.000000,30.000000,38.000000",36.25,30.0,46.0,36.25,145.0
2200,220184,36.75,"42.000000,30.000000,40.000000,35.000000",36.75,30.0,42.0,36.75,147.0
2300,230154,36.25,"32.000000,32.000000,41.000000,40.000000",36.25,32.0,41.0,36.25,145.0
2400,240179,35.5,"16.000000,35.000000,53.000000,38.000000",35.5,16.0,53.0,35.5,142.0
2500,250119,37.25,"30.000000,52.000000,34.000000,33.000000",37.25,30.0,52.0,37.25,149.0
2600,260132,36.0,"44.000000,26.000000,26.000000,48.000000",36.0,26.0,48.0,36.0,144.0
2700,270139,35.5,"33.000000,36.000000,31.000000,42.000000",35.5,31.0,42.0,35.5,142.0
2800,280159,37.0,"31.000000,28.000000,53.000000,36.000000",37.0,28.0,53.0,37.0,148.0
2900,290129,34.5,"17.000000,39.000000,41.000000,41.000000",34.5,17.0,41.0,34.5,138.0
3000,300170,38.25,"41.000000,44.000000,30.000000,38.000000",38.25,30.0,44.0,38.25,153.0
3100,310142,37.75,"56.000000,34.000000,27.000000,34.000000",37.75,27.0,56.0,37.75,151.0
3200,320137,37.0,"42.000000,25.000000,33.000000,48.000000",37.0,25.0,48.0,37.0,148.0
3300,330182,36.75,"21.000000,35.000000,35.000000,56.000000",36.75,21.0,56.0,36.75,147.0
3400,340147,35.5,"34.000000,37.000000,28.000000,43.000000",35.5,28.0,43.0,35.5,142.0
3500,350181,37.0,"30.000000,19.000000,59.000000,40.000000",37.0,19.0,59.0,37.0,148.0
3600,360199,37.75,"35.000000,36.000000,39.000000,41.000000",37.75,35.0,41.0,37.75,151.0
3700,370193,37.25,"34.000000,40.000000,23.000000,52.000000",37.25,23.0,52.0,37.25,149.0
3800,380180,37.25,"39.000000,34.000000,42.000000,34.000000",37.25,34.0,42.0,37.25,149.0
3900,390199,37.25,"46.000000,30.000000,34.000000,39.000000",37.25,30.0,46.0,37.25,149.0
4000,400136,36.75,"21.000000,28.000000,41.000000,57.000000",36.75,21.0,57.0,36.75,147.0
4100,410161,36.75,"21.000000,38.000000,37.000000,51.000000",36.75,21.0,51.0,36.75,147.0
4200,420120,36.25,"33.000000,39.000000,29.000000,44.000000",36.25,29.0,44.0,36.25,145.0
4300,430111,37.0,"48.000000,40.000000,34.000000,26.000000",37.0,26.0,48.0,37.0,148.0
4400,440192,36.25,"30.000000,32.000000,37.000000,46.000000",36.25,30.0,46.0,36.25,145.0
4500,450123,36.75,"24.000000,49.000000,38.000000,36.000000",36.75,24.0,49.0,36.75,147.0
4600,460186,36.5,"34.000000,50.000000,21.000000,41.000000",36.5,21.0,50.0,36.5,146.0
4700,470101,36.25,"37.000000,44.000000,38.000000,26.000000",36.25,26.0,44.0,36.25,145.0
4800,470101,36.25,"37.000000,44.000000,38.000000,26.000000",36.25,26.0,44.0,36.25,145.0
