generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,175,1.0,"16.000000,1.000000,7.000000,10.000000",16.0,1.0,16.0,8.5,34.0
100,10192,23.0,"28.000000,52.000000,23.000000,39.000000",39.0,23.0,52.0,35.5,142.0
200,20110,25.0,"36.000000,33.000000,46.000000,25.000000",33.0,25.0,46.0,35.0,140.0
300,30198,24.0,"24.000000,33.000000,51.000000,36.000000",33.0,24.0,51.0,36.0,144.0
400,40164,24.0,"40.000000,28.000000,47.000000,24.000000",24.0,24.0,47.0,34.75,139.0
500,50192,26.0,"42.000000,31.000000,37.000000,26.000000",26.0,26.0,42.0,34.0,136.0
600,60188,26.0,"29.000000,50.000000,27.000000,26.000000",26.0,26.0,50.0,33.0,132.0
700,70164,24.0,"24.000000,34.000000,24.000000,46.000000",46.0,24.0,46.0,32.0,128.0
800,80153,27.0,"42.000000,40.000000,33.000000,27.000000",33.0,27.0,42.0,35.5,142.0
900,90168,23.0,"30.000000,23.000000,51.000000,36.000000",36.0,23.0,51.0,35.0,140.0
1000,100178,33.0,"34.000000,33.000000,35.000000,39.000000",33.0,33.0,39.0,35.25,141.0
1100,110188,20.0,"34.000000,43.000000,46.000000,20.000000",20.0,20.0,46.0,35.75,143.0
1200,120167,21.0,"33.000000,38.000000,42.000000,21.000000",33.0,21.0,42.0,33.5,134.0
1300,130147,24.0,"35.000000,29.000000,24.000000,40.000000",35.0,24.0,40.0,32.0,128.0
1400,140156,29.0,"29.000000,34.000000,30.000000,43.000000",43.0,29.0,43.0,34.0,136.0
1500,150187,15.0,"49.000000,39.000000,34.000000,15.000000",49.0,15.0,49.0,34.25,137.0
1600,160121,22.0,"22.000000,41.000000,46.000000,30.000000",46.0,22.0,46.0,34.75,139.0
1700,170155,20.0,"53.000000,20.000000,27.000000,41.000000",53.0,20.0,53.0,35.25,141.0
1800,180126,12.0,"12.000000,45.000000,33.000000,42.000000",45.0,12.0,45.0,33.0,132.0
1900,190166,20.0,"32.000000,20.000000,27.000000,58.000000",20.0,20.0,58.0,34.25,137.0
2000,200187,24.0,"24.000000,47.000000,27.000000,32.000000",24.0,24.0,47.0,32.5,130.0
2100,210170,24.0,"42.000000,25.000000,24.000000,38.000000",25.0,24.0,42.0,32.25,129.0
2200,220102,24.0,"31.000000,35.000000,42.000000,24.000000",35.0,24.0,42.0,33.0,132.0
2300,230126,20.0,"29.000000,32.000000,40.000000,20.000000",32.0,20.0,40.0,30.25,121.0
2400,240140,26.0,"27.000000,31.000000,36.000000,26.000000",26.0,26.0,36.0,30.0,120.0
2500,250180,19.0,"35.000000,20.000000,19.000000,42.000000",42.0,19.0,42.0,29.0,116.0
2600,260107,19.0,"21.000000,28.000000,19.000000,34.000000",21.0,19.0,34.0,25.5,102.0
2700,270145,20.0,"34.000000,41.000000,30.000000,20.000000",30.0,20.0,41.0,31.25,125.0
2800,280190,25.0,"37.000000,25.000000,27.000000,32.000000",25.0,25.0,37.0,30.25,121.0
2900,290190,20.0,"26.000000,31.000000,20.000000,34.000000",31.0,20.0,34.0,27.75,111.0
3000,300186,26.0,"26.000000,34.000000,36.000000,28.000000",34.0,26.0,36.0,31.0,124.0
3100,310122,27.0,"33.000000,32.000000,27.000000,41.000000",32.0,27.0,41.0,33.25,133.0
3200,320105,24.0,"46.000000,28.000000,48.000000,24.000000",48.0,24.0,48.0,36.5,146.0
3300,330162,22.0,"36.000000,35.000000,26.000000,22.000000",35.0,22.0,36.0,29.75,119.0
3400,340171,23.0,"23.000000,42.000000,40.000000,35.000000",23.0,23.0,42.0,35.0,140.0
3500,350161,21.0,"39.000000,40.000000,21.000000,23.000000",21.0,21.0,40.0,30.75,123.0
3600,360173,29.0,"44.000000,30.000000,29.000000,31.000000",29.0,29.0,44.0,33.5,134.0
3700,370149,27.0,"43.000000,27.000000,38.000000,28.000000",38.0,27.0,43.0,34.0,136.0
3800,380199,23.0,"61.000000,35.000000,26.000000,23.000000",61.0,23.0,61.0,36.25,145.0
3900,390193,23.0,"23.000000,29.000000,29.000000,53.000000",29.0,23.0,53.0,33.5,134.0
4000,400115,18.0,"27.000000,18.000000,30.000000,37.000000",27.0,18.0,37.0,28.0,112.0
4100,410145,28.0,"28.000000,34.000000,36.000000,36.000000",36.0,28.0,36.0,33.5,134.0
4200,420135,12.0,"35.000000,12.000000,33.000000,63.000000",35.0,12.0,63.0,35.75,143.0
4300,430167,27.0,"27.000000,36.000000,40.000000,33.000000",27.0,27.0,40.0,34.0,136.0
4400,440126,32.0,"32.000000,37.000000,33.000000,34.000000",37.0,32.0,37.0,34.0,136.0
4500,450193,23.0,"47.000000,46.000000,27.000000,23.000000",27.0,23.0,47.0,35.75,143.0
4600,460187,28.0,"28.000000,43.000000,29.000000,39.000000",28.0,28.0,43.0,34.75,139.0
4700,470139,26.0,"42.000000,29.000000,30.000000,26.000000",42.0,26.0,42.0,31.75,127.0
4800,480167,19.0,"45.000000,29.000000,51.000000,19.000000",45.0,19.0,51.0,36.0,144.0
