generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,161,70.0,"0.000000,15.000000,70.000000,12.000000",70.0,0.0,70.0,24.25,97.0
100,10116,41.0,"51.000000,26.000000,29.000000,41.000000",41.0,26.0,51.0,36.75,147.0
200,20125,61.0,"11.000000,38.000000,61.000000,39.000000",61.0,11.0,61.0,37.25,149.0
300,30119,65.0,"65.000000,33.000000,0.000000,45.000000",65.0,0.0,65.0,35.75,143.0
400,40139,53.0,"53.000000,24.000000,35.000000,36.000000",53.0,24.0,53.0,37.0,148.0
500,50158,36.0,"58.000000,36.000000,33.000000,24.000000",36.0,24.0,58.0,37.75,151.0
600,60196,39.0,"27.000000,38.000000,46.000000,39.000000",39.0,27.0,46.0,37.5,150.0
700,70115,66.0,"66.000000,32.000000,3.000000,44.000000",66.0,3.0,66.0,36.25,145.0
800,80138,50.0,"38.000000,50.000000,36.000000,22.000000",50.0,22.0,50.0,36.5,146.0
900,90151,35.0,"35.000000,34.000000,43.000000,34.000000",35.0,34.0,43.0,36.5,146.0
1000,100116,25.0,"43.000000,30.000000,50.000000,25.000000",25.0,25.0,50.0,37.0,148.0
1100,110177,35.0,"45.000000,21.000000,35.000000,50.000000",35.0,21.0,50.0,37.75,151.0
1200,120181,55.0,"27.000000,25.000000,55.000000,42.000000",55.0,25.0,55.0,37.25,149.0
1300,130178,43.0,"39.000000,43.000000,30.000000,36.000000",43.0,30.0,43.0,37.0,148.0
1400,140119,49.0,"49.000000,37.000000,33.000000,33.000000",49.0,33.0,49.0,38.0,152.0
1500,150185,67.0,"28.000000,0.000000,67.000000,54.000000",67.0,0.0,67.0,37.25,149.0
1600,160196,50.0,"52.000000,37.000000,9.000000,50.000000",50.0,9.0,52.0,37.0,148.0
1700,170198,67.0,"4.000000,67.000000,40.000000,39.000000",67.0,4.0,67.0,37.5,150.0
1800,180175,62.0,"62.000000,25.000000,33.000000,3.000000",62.0,3.0,62.0,30.75,123.0
1900,190120,40.0,"30.000000,46.000000,31.000000,40.000000",40.0,30.0,46.0,36.75,147.0
2000,200140,59.0,"32.000000,16.000000,40.000000,59.000000",59.0,16.0,59.0,36.75,147.0
2100,210189,32.0,"47.000000,30.000000,32.000000,38.000000",32.0,30.0,47.0,36.75,147.0
2200,220168,45.0,"45.000000,25.000000,34.000000,45.000000",45.0,25.0,45.0,37.25,149.0
2300,230194,36.0,"31.000000,36.000000,33.000000,49.000000",36.0,31.0,49.0,37.25,149.0
2400,240108,22.0,"44.000000,50.000000,31.000000,22.000000",22.0,22.0,50.0,36.75,147.0
2500,250179,45.0,"45.000000,42.000000,48.000000,8.000000",45.0,8.0,48.0,35.75,143.0
2600,260162,69.0,"10.000000,69.000000,39.000000,31.000000",69.0,10.0,69.0,37.25,149.0
2700,270179,51.0,"51.000000,35.000000,30.000000,34.000000",51.0,30.0,51.0,37.5,150.0
2800,280190,60.0,"43.000000,60.000000,23.000000,20.000000",60.0,20.0,60.0,36.5,146.0
2900,290156,37.0,"39.000000,38.000000,38.000000,37.000000",37.0,37.0,39.0,38.0,152.0
3000,300196,41.0,"25.000000,40.000000,47.000000,41.000000",41.0,25.0,47.0,38.25,153.0
3100,310152,40.0,"28.000000,38.000000,43.000000,40.000000",40.0,28.0,43.0,37.25,149.0
3200,320142,40.0,"55.000000,40.000000,25.000000,27.000000",40.0,25.0,55.0,36.75,147.0
3300,330131,44.0,"44.000000,26.000000,41.000000,39.000000",44.0,26.0,44.0,37.5,150.0
3400,340146,47.0,"26.000000,47.000000,44.000000,35.000000",47.0,26.0,47.0,38.0,152.0
3500,350159,44.0,"44.000000,36.000000,32.000000,36.000000",44.0,32.0,44.0,37.0,148.0
3600,360142,46.0,"44.000000,46.000000,28.000000,27.000000",46.0,27.0,46.0,36.25,145.0
3700,370147,37.0,"37.000000,47.000000,23.000000,43.000000",37.0,23.0,47.0,37.5,150.0
3800,380166,50.0,"3.000000,50.000000,31.000000,64.000000",50.0,3.0,64.0,37.0,148.0
3900,390172,66.0,"20.000000,8.000000,48.000000,66.000000",66.0,8.0,66.0,35.5,142.0
4000,400174,61.0,"28.000000,61.000000,25.000000,30.000000",61.0,25.0,61.0,36.0,144.0
4100,410195,45.0,"45.000000,31.000000,38.000000,32.000000",45.0,31.0,45.0,36.5,146.0
4200,420180,42.0,"27.000000,37.000000,41.000000,42.000000",42.0,27.0,42.0,36.75,147.0
4300,430181,40.0,"27.000000,22.000000,40.000000,58.000000",40.0,22.0,58.0,36.75,147.0
4400,440175,55.0,"55.000000,35.000000,26.000000,31.000000",55.0,26.0,55.0,36.75,147.0
4500,450109,45.0,"37.000000,38.000000,45.000000,27.000000",45.0,27.0,45.0,36.75,147.0
4600,460183,40.0,"40.000000,50.000000,22.000000,33.000000",40.0,22.0,50.0,36.25,145.0
4700,470114,17.0,"39.000000,17.000000,58.000000,34.000000",17.0,17.0,58.0,37.0,148.0
4800,470114,17.0,"39.000000,17.000000,58.000000,34.000000",17.0,17.0,58.0,37.0,148.0
