generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,107,36.5,"37.000000,39.000000,35.000000,35.000000",36.5,35.0,39.0,36.5,146.0
100,10194,34.25,"38.000000,45.000000,22.000000,32.000000",34.25,22.0,45.0,34.25,137.0
200,20190,35.5,"33.000000,29.000000,39.000000,41.000000",35.5,29.0,41.0,35.5,142.0
300,30185,36.5,"33.000000,37.000000,48.000000,28.000000",36.5,28.0,48.0,36.5,146.0
400,40191,35.5,"43.000000,37.000000,22.000000,40.000000",35.5,22.0,43.0,35.5,142.0
500,50133,36.0,"23.000000,27.000000,44.000000,50.000000",36.0,23.0,50.0,36.0,144.0
600,60115,36.75,"29.000000,27.000000,37.000000,54.000000",36.75,27.0,54.0,36.75,147.0
700,70113,36.25,"44.000000,29.000000,39.000000,33.000000",36.25,29.0,44.0,36.25,145.0
800,80182,36.75,"49.000000,25.000000,32.000000,41.000000",36.75,25.0,49.0,36.75,147.0
900,90195,36.25,"29.000000,53.000000,35.000000,28.000000",36.25,28.0,53.0,36.25,145.0
1000,100159,37.25,"38.000000,30.000000,52.000000,29.000000",37.25,29.0,52.0,37.25,149.0
1100,110121,37.0,"37.000000,20.000000,50.000000,41.000000",37.0,20.0,50.0,37.0,148.0
1200,120133,35.75,"32.000000,43.000000,47.000000,21.000000",35.75,21.0,47.0,35.75,143.0
1300,130149,37.5,"58.000000,19.000000,38.000000,35.000000",37.5,19.0,58.0,37.5,150.0
1400,140102,35.75,"35.000000,31.000000,32.000000,45.000000",35.75,31.0,45.0,35.75,143.0
1500,150105,37.0,"32.000000,38.000000,48.000000,30.000000",37.0,30.0,48.0,37.0,148.0
1600,160103,37.25,"34.000000,42.000000,38.000000,35.000000",37.25,34.0,42.0,37.25,149.0
1700,170185,36.5,"54.000000,33.000000,33.000000,26.000000",36.5,26.0,54.0,36.5,146.0
1800,180157,37.25,"32.000000,25.000000,47.000000,45.000000",37.25,25.0,47.0,37.25,149.0
1900,190124,35.75,"29.000000,19.000000,42.000000,53.000000",35.75,19.0,53.0,35.75,143.0
2000,200104,35.75,"39.000000,38.000000,28.000000,38.000000",35.75,28.0,39.0,35.75,143.0
2100,210188,35.75,"44.000000,36.000000,33.000000,30.000000",35.75,30.0,44.0,35.75,143.0
2200,220175,37.25,"54.000000,24.000000,25.000000,46.000000",37.25,24.0,54.0,37.25,149.0
2300,230193,37.5,"22.000000,50.000000,44.000000,34.000000",37.5,22.0,50.0,37.5,150.0
2400,240189,35.75,"46.000000,24.000000,43.000000,30.000000",35.75,24.0,46.0,35.75,143.0
2500,250159,37.25,"46.000000,26.000000,31.000000,46.000000",37.25,26.0,46.0,37.25,149.0
2600,260137,35.75,"49.000000,27.000000,29.000000,38.000000",35.75,27.0,49.0,35.75,143.0
2700,270177,37.0,"41.000000,27.000000,44.000000,36.000000",37.0,27.0,44.0,37.0,148.0
2800,280162,36.5,"40.000000,46.000000,36.000000,24.000000",36.5,24.0,46.0,36.5,146.0
2900,290109,37.0,"39.000000,46.000000,38.000000,25.000000",37.0,25.0,46.0,37.0,148.0
3000,300175,36.5,"41.000000,48.000000,30.000000,27.000000",36.5,27.0,48.0,36.5,146.0
3100,310196,33.5,"37.000000,33.000000,29.000000,35.000000",33.5,29.0,37.0,33.5,134.0
3200,320110,37.5,"23.000000,55.000000,36.000000,36.000000",37.5,23.0,55.0,37.5,150.0
3300,330146,36.25,"47.000000,41.000000,27.000000,30.000000",36.25,27.0,47.0,36.25,145.0
3400,340166,36.25,"43.000000,26.000000,39.000000,37.000000",36.25,26.0,43.0,36.25,145.0
3500,350173,35.5,"45.000000,27.000000,45.000000,25.000000",35.5,25.0,45.0,35.5,142.0
3600,360175,36.75,"39.000000,62.000000,31.000000,15.000000",36.75,15.0,62.0,36.75,147.0
3700,370193,36.5,"39.000000,30.000000,43.000000,34.000000",36.5,30.0,43.0,36.5,146.0
3800,380106,36.0,"26.000000,46.000000,40.000000,32.000000",36.0,26.0,46.0,36.0,144.0
3900,390104,36.5,"41.000000,35.000000,38.000000,32.000000",36.5,32.0,41.0,36.5,146.0
4000,400132,37.25,"51.000000,21.000000,31.000000,46.000000",37.25,21.0,51.0,37.25,149.0
4100,410195,37.75,"41.000000,50.000000,35.000000,25.000000",37.75,25.0,50.0,37.75,151.0
4200,420184,37.25,"25.000000,47.000000,35.000000,42.000000",37.25,25.0,47.0,37.25,149.0
4300,430105,36.75,"48.000000,51.000000,27.000000,21.000000",36.75,21.0,51.0,36.75,147.0
4400,440128,36.0,"37.000000,38.000000,29.000000,40.000000",36.0,29.0,40.0,36.0,144.0
4500,450100,36.75,"23.000000,38.000000,69.000000,17.000000",36.75,17.0,69.0,36.75,147.0
4600,460162,36.75,"42.000000,28.000000,53.000000,24.000000",36.75,24.0,53.0,36.75,147.0
4700,460162,36.75,"42.000000,28.000000,53.000000,24.000000",36.75,24.0,53.0,36.75,147.0
4800,460162,36.75,"42.000000,28.000000,53.000000,24.000000",36.75,24.0,53.0,36.75,147.0
