generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,124,41.0,"0.000000,0.000000,0.000000,41.000000",41.0,0.0,41.0,10.25,41.0
100,10190,102.0,"0.000000,102.000000,0.000000,0.000000",102.0,0.0,102.0,25.5,102.0
200,20119,87.0,"87.000000,48.000000,0.000000,0.000000",87.0,0.0,87.0,33.75,135.0
300,30135,75.0,"75.000000,0.000000,21.000000,0.000000",75.0,0.0,75.0,24.0,96.0
400,40153,67.0,"15.000000,5.000000,48.000000,67.000000",48.0,5.0,67.0,33.75,135.0
500,50192,63.0,"25.000000,0.000000,63.000000,56.000000",56.0,0.0,63.0,36.0,144.0
600,60184,69.0,"69.000000,0.000000,0.000000,61.000000",61.0,0.0,69.0,32.5,130.0
700,70129,101.0,"0.000000,0.000000,101.000000,0.000000",101.0,0.0,101.0,25.25,101.0
800,80159,69.0,"69.000000,47.000000,0.000000,17.000000",69.0,0.0,69.0,33.25,133.0
900,90127,84.0,"84.000000,44.000000,0.000000,0.000000",84.0,0.0,84.0,32.0,128.0
1000,100144,49.0,"49.000000,35.000000,0.000000,43.000000",43.0,0.0,49.0,31.75,127.0
1100,110142,90.0,"23.000000,90.000000,0.000000,0.000000",90.0,0.0,90.0,28.25,113.0
1200,120176,50.0,"0.000000,50.000000,0.000000,10.000000",10.0,0.0,50.0,15.0,60.0
1300,130101,67.0,"61.000000,0.000000,67.000000,2.000000",67.0,0.0,67.0,32.5,130.0
1400,140178,77.0,"0.000000,77.000000,0.000000,58.000000",77.0,0.0,77.0,33.75,135.0
1500,150113,78.0,"0.000000,53.000000,78.000000,0.000000",78.0,0.0,78.0,32.75,131.0
1600,160130,64.0,"0.000000,49.000000,28.000000,64.000000",49.0,0.0,64.0,35.25,141.0
1700,170153,64.0,"64.000000,13.000000,50.000000,19.000000",50.0,13.0,64.0,36.5,146.0
1800,180131,66.0,"66.000000,0.000000,66.000000,0.000000",66.0,0.0,66.0,33.0,132.0
1900,190119,94.0,"94.000000,0.000000,0.000000,0.000000",94.0,0.0,94.0,23.5,94.0
2000,200100,68.0,"0.000000,0.000000,63.000000,68.000000",68.0,0.0,68.0,32.75,131.0
2100,210123,74.0,"42.000000,74.000000,18.000000,0.000000",42.0,0.0,74.0,33.5,134.0
2200,220111,56.0,"42.000000,0.000000,47.000000,56.000000",42.0,0.0,56.0,36.25,145.0
2300,230165,108.0,"0.000000,0.000000,108.000000,0.000000",108.0,0.0,108.0,27.0,108.0
2400,240190,71.0,"0.000000,71.000000,0.000000,58.000000",71.0,0.0,71.0,32.25,129.0
2500,250171,71.0,"42.000000,26.000000,71.000000,0.000000",42.0,0.0,71.0,34.75,139.0
2600,260167,62.0,"62.000000,0.000000,58.000000,0.000000",62.0,0.0,62.0,30.0,120.0
2700,270136,91.0,"0.000000,0.000000,0.000000,91.000000",91.0,0.0,91.0,22.75,91.0
2800,280157,66.0,"63.000000,0.000000,66.000000,0.000000",66.0,0.0,66.0,32.25,129.0
2900,290105,61.0,"0.000000,61.000000,55.000000,18.000000",55.0,0.0,61.0,33.5,134.0
3000,300125,45.0,"25.000000,28.000000,45.000000,38.000000",45.0,25.0,45.0,34.0,136.0
3100,310155,109.0,"109.000000,0.000000,0.000000,0.000000",109.0,0.0,109.0,27.25,109.0
3200,320198,78.0,"0.000000,78.000000,0.000000,39.000000",78.0,0.0,78.0,29.25,117.0
3300,330116,60.0,"0.000000,51.000000,0.000000,60.000000",60.0,0.0,60.0,27.75,111.0
3400,340120,43.0,"39.000000,40.000000,43.000000,30.000000",30.0,30.0,43.0,38.0,152.0
3500,350173,101.0,"0.000000,0.000000,101.000000,0.000000",101.0,0.0,101.0,25.25,101.0
3600,360145,84.0,"0.000000,0.000000,84.000000,0.000000",84.0,0.0,84.0,21.0,84.0
3700,370102,105.0,"0.000000,105.000000,0.000000,0.000000",105.0,0.0,105.0,26.25,105.0
3800,380162,82.0,"13.000000,82.000000,0.000000,0.000000",82.0,0.0,82.0,23.75,95.0
3900,390145,74.0,"0.000000,0.000000,74.000000,0.000000",74.0,0.0,74.0,18.5,74.0
4000,400166,61.0,"10.000000,61.000000,38.000000,40.000000",61.0,10.0,61.0,37.25,149.0
4100,410144,69.0,"0.000000,69.000000,59.000000,0.000000",0.0,0.0,69.0,32.0,128.0
4200,420185,64.0,"41.000000,26.000000,64.000000,16.000000",64.0,16.0,64.0,36.75,147.0
4300,430155,76.0,"42.000000,0.000000,19.000000,76.000000",42.0,0.0,76.0,34.25,137.0
4400,440135,92.0,"92.000000,0.000000,0.000000,0.000000",92.0,0.0,92.0,23.0,92.0
4500,450165,65.0,"37.000000,0.000000,65.000000,13.000000",65.0,0.0,65.0,28.75,115.0
4600,460126,88.0,"0.000000,88.000000,0.000000,48.000000",88.0,0.0,88.0,34.0,136.0
4700,470132,110.0,"0.000000,0.000000,0.000000,110.000000",110.0,0.0,110.0,27.5,110.0
4800,470132,110.0,"0.000000,0.000000,0.000000,110.000000",110.0,0.0,110.0,27.5,110.0
