generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,196,44.0,"44.000000,25.000000,43.000000,35.000000",44.0,25.0,44.0,36.75,147.0
100,10113,114.0,"114.000000,0.000000,0.000000,0.000000",114.0,0.0,114.0,28.5,114.0
200,20142,113.0,"113.000000,0.000000,0.000000,0.000000",113.0,0.0,113.0,28.25,113.0
300,30158,78.0,"78.000000,0.000000,0.000000,0.000000",78.0,0.0,78.0,19.5,78.0
400,40117,79.0,"0.000000,0.000000,79.000000,61.000000",79.0,0.0,79.0,35.0,140.0
500,50116,22.0,"0.000000,0.000000,0.000000,22.000000",22.0,0.0,22.0,5.5,22.0
600,60152,67.0,"0.000000,67.000000,0.000000,0.000000",67.0,0.0,67.0,16.75,67.0
700,70199,72.0,"0.000000,72.000000,65.000000,0.000000",72.0,0.0,72.0,34.25,137.0
800,80114,64.0,"0.000000,64.000000,0.000000,0.000000",64.0,0.0,64.0,16.0,64.0
900,90161,101.0,"101.000000,0.000000,0.000000,0.000000",101.0,0.0,101.0,25.25,101.0
1000,100140,78.0,"0.000000,78.000000,0.000000,0.000000",78.0,0.0,78.0,19.5,78.0
1100,110155,83.0,"83.000000,0.000000,0.000000,0.000000",83.0,0.0,83.0,20.75,83.0
1200,120159,94.0,"94.000000,0.000000,0.000000,0.000000",94.0,0.0,94.0,23.5,94.0
1300,130186,100.0,"0.000000,0.000000,100.000000,0.000000",100.0,0.0,100.0,25.0,100.0
1400,140139,86.0,"0.000000,44.000000,0.000000,86.000000",86.0,0.0,86.0,32.5,130.0
1500,150134,87.0,"0.000000,87.000000,0.000000,0.000000",87.0,0.0,87.0,21.75,87.0
1600,160184,94.0,"0.000000,0.000000,94.000000,0.000000",94.0,0.0,94.0,23.5,94.0
1700,170157,92.0,"0.000000,0.000000,92.000000,0.000000",92.0,0.0,92.0,23.0,92.0
1800,180144,96.0,"0.000000,2.000000,96.000000,0.000000",96.0,0.0,96.0,24.5,98.0
1900,190145,87.0,"0.000000,1.000000,87.000000,0.000000",87.0,0.0,87.0,22.0,88.0
2000,200153,85.0,"0.000000,0.000000,85.000000,0.000000",85.0,0.0,85.0,21.25,85.0
2100,210116,132.0,"0.000000,0.000000,132.000000,0.000000",132.0,0.0,132.0,33.0,132.0
2200,220179,93.0,"0.000000,0.000000,93.000000,0.000000",93.0,0.0,93.0,23.25,93.0
2300,230129,81.0,"0.000000,0.000000,81.000000,2.000000",81.0,0.0,81.0,20.75,83.0
2400,240145,133.0,"0.000000,0.000000,133.000000,0.000000",133.0,0.0,133.0,33.25,133.0
2500,250188,123.0,"0.000000,1.000000,123.000000,0.000000",123.0,0.0,123.0,31.0,124.0
2600,260138,114.0,"0.000000,0.000000,114.000000,0.000000",114.0,0.0,114.0,28.5,114.0
2700,270195,131.0,"0.000000,0.000000,131.000000,1.000000",131.0,0.0,131.0,33.0,132.0
2800,280132,126.0,"4.000000,0.000000,126.000000,0.000000",126.0,0.0,126.0,32.5,130.0
2900,290127,135.0,"0.000000,0.000000,135.000000,0.000000",135.0,0.0,135.0,33.75,135.0
3000,300103,139.0,"0.000000,0.000000,139.000000,0.000000",139.0,0.0,139.0,34.75,139.0
3100,310113,136.0,"0.000000,0.000000,136.000000,0.000000",136.0,0.0,136.0,34.0,136.0
3200,320138,134.0,"0.000000,0.000000,134.000000,0.000000",134.0,0.0,134.0,33.5,134.0
3300,330180,135.0,"0.000000,0.000000,135.000000,0.000000",135.0,0.0,135.0,33.75,135.0
3400,340170,136.0,"0.000000,0.000000,136.000000,0.000000",136.0,0.0,136.0,34.0,136.0
3500,350102,133.0,"0.000000,0.000000,133.000000,0.000000",133.0,0.0,133.0,33.25,133.0
3600,360181,130.0,"0.000000,0.000000,130.000000,0.000000",130.0,0.0,130.0,32.5,130.0
3700,370129,118.0,"0.000000,0.000000,118.000000,10.000000",118.0,0.0,118.0,32.0,128.0
3800,380142,125.0,"0.000000,0.000000,125.000000,0.000000",125.0,0.0,125.0,31.25,125.0
3900,390106,116.0,"1.000000,0.000000,116.000000,0.000000",116.0,0.0,116.0,29.25,117.0
4000,400148,130.0,"0.000000,0.000000,130.000000,0.000000",130.0,0.0,130.0,32.5,130.0
4100,410104,131.0,"0.000000,0.000000,131.000000,9.000000",131.0,0.0,131.0,35.0,140.0
4200,420131,129.0,"0.000000,0.000000,129.000000,0.000000",129.0,0.0,129.0,32.25,129.0
4300,430124,129.0,"0.000000,0.000000,129.000000,0.000000",129.0,0.0,129.0,32.25,129.0
4400,440169,136.0,"0.000000,0.000000,136.000000,0.000000",136.0,0.0,136.0,34.0,136.0
4500,450186,108.0,"1.000000,0.000000,108.000000,1.000000",108.0,0.0,108.0,27.5,110.0
4600,460151,126.0,"0.000000,0.000000,126.000000,0.000000",126.0,0.0,126.0,31.5,126.0
4700,470152,137.0,"0.000000,0.000000,137.000000,0.000000",137.0,0.0,137.0,34.25,137.0
4800,470152,137.0,"0.000000,0.000000,137.000000,0.000000",137.0,0.0,137.0,34.25,137.0
