generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,101,35.5,"49.000000,34.000000,24.000000,35.000000",35.5,24.0,49.0,35.5,142.0
100,10113,36.0,"32.000000,40.000000,41.000000,31.000000",36.0,31.0,41.0,36.0,144.0
200,20194,36.75,"49.000000,40.000000,36.000000,22.000000",36.75,22.0,49.0,36.75,147.0
300,30164,33.25,"33.000000,35.000000,27.000000,38.000000",33.25,27.0,38.0,33.25,133.0
400,40146,35.25,"47.000000,26.000000,23.000000,45.000000",35.25,23.0,47.0,35.25,141.0
500,50130,36.25,"44.000000,17.000000,36.000000,48.000000",36.25,17.0,48.0,36.25,145.0
600,60153,36.75,"39.000000,29.000000,36.000000,43.000000",36.75,29.0,43.0,36.75,147.0
700,70138,37.25,"40.000000,34.000000,19.000000,56.000000",37.25,19.0,56.0,37.25,149.0
800,80107,38.25,"47.000000,47.000000,21.000000,38.000000",38.25,21.0,47.0,38.25,153.0
900,90104,36.0,"30.000000,29.000000,41.000000,44.000000",36.0,29.0,44.0,36.0,144.0
1000,100133,36.5,"29.000000,45.000000,46.000000,26.000000",36.5,26.0,46.0,36.5,146.0
1100,110181,35.75,"30.000000,54.000000,37.000000,22.000000",35.75,22.0,54.0,35.75,143.0
1200,120117,36.5,"32.000000,33.000000,31.000000,50.000000",36.5,31.0,50.0,36.5,146.0
1300,130184,37.0,"20.000000,50.000000,41.000000,37.000000",37.0,20.0,50.0,37.0,148.0
1400,140143,36.25,"42.000000,44.000000,19.000000,40.000000",36.25,19.0,44.0,36.25,145.0
1500,150165,36.75,"58.000000,48.000000,21.000000,20.000000",36.75,20.0,58.0,36.75,147.0
1600,160113,37.5,"38.000000,37.000000,30.000000,45.000000",37.5,30.0,45.0,37.5,150.0
1700,170119,37.0,"35.000000,30.000000,51.000000,32.000000",37.0,30.0,51.0,37.0,148.0
1800,180144,35.75,"34.000000,38.000000,26.000000,45.000000",35.75,26.0,45.0,35.75,143.0
1900,190163,37.0,"50.000000,30.000000,41.000000,27.000000",37.0,27.0,50.0,37.0,148.0
2000,200157,37.0,"36.000000,31.000000,41.000000,40.000000",37.0,31.0,41.0,37.0,148.0
2100,210129,36.25,"35.000000,28.000000,41.000000,41.000000",36.25,28.0,41.0,36.25,145.0
2200,220129,36.75,"41.000000,41.000000,34.000000,31.000000",36.75,31.0,41.0,36.75,147.0
2300,230177,36.0,"55.000000,30.000000,24.000000,35.000000",36.0,24.0,55.0,36.0,144.0
2400,240186,37.5,"38.000000,32.000000,28.000000,52.000000",37.5,28.0,52.0,37.5,150.0
2500,250155,36.5,"45.000000,26.000000,22.000000,53.000000",36.5,22.0,53.0,36.5,146.0
2600,260112,37.0,"34.000000,35.000000,28.000000,51.000000",37.0,28.0,51.0,37.0,148.0
2700,270110,37.25,"44.000000,37.000000,41.000000,27.000000",37.25,27.0,44.0,37.25,149.0
2800,280152,37.25,"42.000000,41.000000,54.000000,12.000000",37.25,12.0,54.0,37.25,149.0
2900,290110,35.75,"44.000000,23.000000,42.000000,34.000000",35.75,23.0,44.0,35.75,143.0
3000,300137,36.5,"38.000000,35.000000,40.000000,33.000000",36.5,33.0,40.0,36.5,146.0
3100,310124,36.0,"25.000000,31.000000,37.000000,51.000000",36.0,25.0,51.0,36.0,144.0
3200,320190,36.0,"35.000000,44.000000,34.000000,31.000000",36.0,31.0,44.0,36.0,144.0
3300,330111,37.0,"32.000000,36.000000,27.000000,53.000000",37.0,27.0,53.0,37.0,148.0
3400,340182,36.75,"29.000000,38.000000,44.000000,36.000000",36.75,29.0,44.0,36.75,147.0
3500,350196,36.25,"27.000000,33.000000,43.000000,42.000000",36.25,27.0,43.0,36.25,145.0
3600,360107,37.0,"40.000000,44.000000,31.000000,33.000000",37.0,31.0,44.0,37.0,148.0
3700,370160,36.5,"38.000000,35.000000,35.000000,38.000000",36.5,35.0,38.0,36.5,146.0
3800,380156,37.5,"33.000000,50.000000,26.000000,41.000000",37.5,26.0,50.0,37.5,150.0
3900,390100,35.25,"29.000000,47.000000,45.000000,20.000000",35.25,20.0,47.0,35.25,141.0
4000,400179,37.25,"37.000000,35.000000,34.000000,43.000000",37.25,34.0,43.0,37.25,149.0
4100,410162,36.5,"42.000000,33.000000,34.000000,37.000000",36.5,33.0,42.0,36.5,146.0
4200,420137,36.0,"65.000000,26.000000,25.000000,28.000000",36.0,25.0,65.0,36.0,144.0
4300,430166,37.0,"35.000000,38.000000,21.000000,54.000000",37.0,21.0,54.0,37.0,148.0
4400,440178,35.25,"42.000000,28.000000,38.000000,33.000000",35.25,28.0,42.0,35.25,141.0
4500,450152,35.25,"46.000000,28.000000,32.000000,35.000000",35.25,28.0,46.0,35.25,141.0
4600,460134,35.0,"39.000000,16.000000,39.000000,46.000000",35.0,16.0,46.0,35.0,140.0
4700,470165,37.25,"43.000000,33.000000,23.000000,50.000000",37.25,23.0,50.0,37.25,149.0
4800,470165,37.25,"43.000000,33.000000,23.000000,50.000000",37.25,23.0,50.0,37.25,149.0
