generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,166,37.0,"34.000000,39.000000,37.000000,38.000000",37.0,34.0,39.0,37.0,148.0
100,10126,36.25,"37.000000,31.000000,24.000000,53.000000",36.25,24.0,53.0,36.25,145.0
200,20123,36.0,"30.000000,49.000000,32.000000,33.000000",36.0,30.0,49.0,36.0,144.0
300,30186,36.75,"40.000000,35.000000,28.000000,44.000000",36.75,28.0,44.0,36.75,147.0
400,40153,36.25,"49.000000,30.000000,40.000000,26.000000",36.25,26.0,49.0,36.25,145.0
500,50197,36.25,"46.000000,32.000000,33.000000,34.000000",36.25,32.0,46.0,36.25,145.0
600,60199,36.5,"47.000000,39.000000,39.000000,21.000000",36.5,21.0,47.0,36.5,146.0
700,70110,36.25,"19.000000,27.000000,47.000000,52.000000",36.25,19.0,52.0,36.25,145.0
800,80185,37.0,"52.000000,24.000000,26.000000,46.000000",37.0,24.0,52.0,37.0,148.0
900,90186,36.0,"28.000000,46.000000,41.000000,29.000000",36.0,28.0,46.0,36.0,144.0
1000,100185,37.25,"36.000000,45.000000,50.000000,18.000000",37.25,18.0,50.0,37.25,149.0
1100,110100,36.75,"18.000000,41.000000,50.000000,38.000000",36.75,18.0,50.0,36.75,147.0
1200,120140,35.25,"37.000000,28.000000,38.000000,38.000000",35.25,28.0,38.0,35.25,141.0
1300,130169,36.5,"50.000000,29.000000,38.000000,29.000000",36.5,29.0,50.0,36.5,146.0
1400,140169,34.75,"30.000000,33.000000,27.000000,49.000000",34.75,27.0,49.0,34.75,139.0
1500,150146,36.75,"28.000000,32.000000,35.000000,52.000000",36.75,28.0,52.0,36.75,147.0
1600,160156,36.5,"37.000000,33.000000,35.000000,41.000000",36.5,33.0,41.0,36.5,146.0
1700,170182,37.0,"33.000000,40.000000,31.000000,44.000000",37.0,31.0,44.0,37.0,148.0
1800,180185,35.25,"23.000000,44.000000,52.000000,22.000000",35.25,22.0,52.0,35.25,141.0
1900,190102,37.25,"48.000000,32.000000,38.000000,31.000000",37.25,31.0,48.0,37.25,149.0
2000,200177,36.75,"41.000000,17.000000,42.000000,47.000000",36.75,17.0,47.0,36.75,147.0
2100,210101,35.5,"40.000000,34.000000,37.000000,31.000000",35.5,31.0,40.0,35.5,142.0
2200,220147,34.0,"38.000000,23.000000,41.000000,34.000000",34.0,23.0,41.0,34.0,136.0
2300,230125,38.0,"43.000000,36.000000,39.000000,34.000000",38.0,34.0,43.0,38.0,152.0
2400,240173,36.75,"27.000000,50.000000,41.000000,29.000000",36.75,27.0,50.0,36.75,147.0
2500,250188,36.75,"31.000000,36.000000,51.000000,29.000000",36.75,29.0,51.0,36.75,147.0
2600,260144,37.0,"50.000000,31.000000,31.000000,36.000000",37.0,31.0,50.0,37.0,148.0
2700,270195,37.75,"34.000000,20.000000,30.000000,67.000000",37.75,20.0,67.0,37.75,151.0
2800,280113,37.75,"70.000000,17.000000,48.000000,16.000000",37.75,16.0,70.0,37.75,151.0
2900,290100,37.0,"52.000000,25.000000,38.000000,33.000000",37.0,25.0,52.0,37.0,148.0
3000,300191,37.0,"30.000000,32.000000,50.000000,36.000000",37.0,30.0,50.0,37.0,148.0
3100,310166,36.0,"46.000000,39.000000,34.000000,25.000000",36.0,25.0,46.0,36.0,144.0
3200,320199,37.0,"44.000000,41.000000,35.000000,28.000000",37.0,28.0,44.0,37.0,148.0
3300,330164,38.5,"17.000000,26.000000,67.000000,44.000000",38.5,17.0,67.0,38.5,154.0
3400,340135,36.5,"22.000000,57.000000,34.000000,33.000000",36.5,22.0,57.0,36.5,146.0
3500,350184,37.75,"34.000000,49.000000,34.000000,34.000000",37.75,34.0,49.0,37.75,151.0
3600,360181,37.5,"47.000000,36.000000,37.000000,30.000000",37.5,30.0,47.0,37.5,150.0
3700,370178,37.0,"28.000000,42.000000,41.000000,37.000000",37.0,28.0,42.0,37.0,148.0
3800,380178,36.5,"36.000000,33.000000,34.000000,43.000000",36.5,33.0,43.0,36.5,146.0
3900,390145,37.25,"34.000000,37.000000,48.000000,30.000000",37.25,30.0,48.0,37.25,149.0
4000,400108,37.75,"37.000000,27.000000,42.000000,45.000000",37.75,27.0,45.0,37.75,151.0
4100,410125,39.0,"47.000000,28.000000,41.000000,40.000000",39.0,28.0,47.0,39.0,156.0
4200,420188,36.0,"41.000000,35.000000,36.000000,32.000000",36.0,32.0,41.0,36.0,144.0
4300,430171,37.25,"38.000000,51.000000,31.000000,29.000000",37.25,29.0,51.0,37.25,149.0
4400,440159,35.5,"39.000000,28.000000,33.000000,42.000000",35.5,28.0,42.0,35.5,142.0
4500,450164,36.25,"39.000000,28.000000,50.000000,28.000000",36.25,28.0,50.0,36.25,145.0
4600,460179,37.5,"47.000000,40.000000,39.000000,24.000000",37.5,24.0,47.0,37.5,150.0
4700,460179,37.5,"47.000000,40.000000,39.000000,24.000000",37.5,24.0,47.0,37.5,150.0
4800,460179,37.5,"47.000000,40.000000,39.000000,24.000000",37.5,24.0,47.0,37.5,150.0
