generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,180,18.75,"18.000000,6.000000,0.000000,51.000000",51.0,0.0,51.0,18.75,75.0
100,10102,30.25,"52.000000,69.000000,0.000000,0.000000",69.0,0.0,69.0,30.25,121.0
200,20148,31.75,"12.000000,7.000000,54.000000,54.000000",54.0,7.0,54.0,31.75,127.0
300,30171,31.75,"55.000000,52.000000,20.000000,0.000000",55.0,0.0,55.0,31.75,127.0
400,40139,34.75,"59.000000,39.000000,23.000000,18.000000",59.0,18.0,59.0,34.75,139.0
500,50162,36.0,"45.000000,29.000000,29.000000,41.000000",29.0,29.0,45.0,36.0,144.0
600,60104,34.75,"57.000000,0.000000,37.000000,45.000000",45.0,0.0,57.0,34.75,139.0
700,70144,37.5,"72.000000,0.000000,50.000000,28.000000",28.0,0.0,72.0,37.5,150.0
800,80101,33.25,"21.000000,40.000000,37.000000,35.000000",37.0,21.0,40.0,33.25,133.0
900,90174,35.25,"30.000000,49.000000,27.000000,35.000000",49.0,27.0,49.0,35.25,141.0
1000,100101,34.5,"23.000000,25.000000,37.000000,53.000000",37.0,23.0,53.0,34.5,138.0
1100,110149,30.75,"0.000000,51.000000,28.000000,44.000000",28.0,0.0,51.0,30.75,123.0
1200,120111,34.5,"19.000000,36.000000,49.000000,34.000000",19.0,19.0,49.0,34.5,138.0
1300,130194,34.25,"16.000000,23.000000,28.000000,70.000000",23.0,16.0,70.0,34.25,137.0
1400,140166,35.0,"0.000000,65.000000,40.000000,35.000000",65.0,0.0,65.0,35.0,140.0
1500,150158,22.0,"0.000000,54.000000,0.000000,34.000000",54.0,0.0,54.0,22.0,88.0
1600,160124,35.75,"49.000000,35.000000,21.000000,38.000000",38.0,21.0,49.0,35.75,143.0
1700,170197,36.0,"44.000000,39.000000,8.000000,53.000000",8.0,8.0,53.0,36.0,144.0
1800,180149,27.5,"0.000000,65.000000,45.000000,0.000000",45.0,0.0,65.0,27.5,110.0
1900,190179,37.25,"39.000000,33.000000,38.000000,39.000000",39.0,33.0,39.0,37.25,149.0
2000,200148,35.75,"41.000000,16.000000,42.000000,44.000000",44.0,16.0,44.0,35.75,143.0
2100,210113,36.0,"63.000000,34.000000,35.000000,12.000000",35.0,12.0,63.0,36.0,144.0
2200,220188,34.75,"47.000000,26.000000,29.000000,37.000000",37.0,26.0,47.0,34.75,139.0
2300,230121,36.75,"34.000000,33.000000,37.000000,43.000000",37.0,33.0,43.0,36.75,147.0
2400,240175,36.0,"45.000000,38.000000,28.000000,33.000000",45.0,28.0,45.0,36.0,144.0
2500,250184,37.0,"42.000000,42.000000,35.000000,29.000000",29.0,29.0,42.0,37.0,148.0
2600,260162,35.5,"60.000000,24.000000,31.000000,27.000000",24.0,24.0,60.0,35.5,142.0
2700,270176,34.0,"0.000000,71.000000,0.000000,65.000000",65.0,0.0,71.0,34.0,136.0
2800,280131,36.0,"60.000000,18.000000,66.000000,0.000000",60.0,0.0,66.0,36.0,144.0
2900,290131,32.5,"75.000000,15.000000,4.000000,36.000000",75.0,4.0,75.0,32.5,130.0
3000,300126,35.25,"22.000000,38.000000,65.000000,16.000000",38.0,16.0,65.0,35.25,141.0
3100,310150,28.25,"0.000000,45.000000,0.000000,68.000000",45.0,0.0,68.0,28.25,113.0
3200,320191,26.75,"48.000000,0.000000,24.000000,35.000000",48.0,0.0,48.0,26.75,107.0
3300,330106,37.25,"58.000000,79.000000,0.000000,12.000000",79.0,0.0,79.0,37.25,149.0
3400,340164,35.5,"54.000000,0.000000,48.000000,40.000000",40.0,0.0,54.0,35.5,142.0
3500,350171,38.0,"68.000000,0.000000,45.000000,39.000000",68.0,0.0,68.0,38.0,152.0
3600,360156,36.25,"19.000000,48.000000,25.000000,53.000000",53.0,19.0,53.0,36.25,145.0
3700,370160,35.0,"39.000000,24.000000,0.000000,77.000000",77.0,0.0,77.0,35.0,140.0
3800,380147,36.0,"41.000000,27.000000,33.000000,43.000000",41.0,27.0,43.0,36.0,144.0
3900,390164,30.5,"49.000000,4.000000,31.000000,38.000000",38.0,4.0,49.0,30.5,122.0
4000,400120,33.25,"32.000000,0.000000,77.000000,24.000000",24.0,0.0,77.0,33.25,133.0
4100,410196,36.0,"33.000000,43.000000,34.000000,34.000000",34.0,33.0,43.0,36.0,144.0
4200,420133,33.0,"0.000000,58.000000,50.000000,24.000000",50.0,0.0,58.0,33.0,132.0
4300,430126,34.0,"41.000000,45.000000,50.000000,0.000000",45.0,0.0,50.0,34.0,136.0
4400,440113,33.0,"0.000000,0.000000,36.000000,96.000000",36.0,0.0,96.0,33.0,132.0
4500,450105,36.75,"42.000000,50.000000,55.000000,0.000000",55.0,0.0,55.0,36.75,147.0
4600,460109,34.0,"53.000000,0.000000,41.000000,42.000000",41.0,0.0,53.0,34.0,136.0
4700,470110,36.25,"37.000000,30.000000,23.000000,55.000000",30.0,23.0,55.0,36.25,145.0
4800,470110,36.25,"37.000000,30.000000,23.000000,55.000000",30.0,23.0,55.0,36.25,145.0
