generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,100,37.0,"31.000000,46.000000,33.000000,38.000000",37.0,31.0,46.0,37.0,148.0
100,10151,37.25,"25.000000,44.000000,32.000000,48.000000",37.25,25.0,48.0,37.25,149.0
200,20182,36.0,"32.000000,26.000000,48.000000,38.000000",36.0,26.0,48.0,36.0,144.0
300,30167,36.75,"38.000000,36.000000,45.000000,28.000000",36.75,28.0,45.0,36.75,147.0
400,40126,36.5,"32.000000,30.000000,47.000000,37.000000",36.5,30.0,47.0,36.5,146.0
500,50143,37.0,"41.000000,46.000000,34.000000,27.000000",37.0,27.0,46.0,37.0,148.0
600,60130,32.75,"29.000000,40.000000,24.000000,38.000000",32.75,24.0,40.0,32.75,131.0
700,70151,32.0,"50.000000,26.000000,34.000000,18.000000",32.0,18.0,50.0,32.0,128.0
800,80117,36.5,"51.000000,36.000000,27.000000,32.000000",36.5,27.0,51.0,36.5,146.0
900,90147,37.25,"25.000000,35.000000,55.000000,34.000000",37.25,25.0,55.0,37.25,149.0
1000,100175,36.75,"27.000000,53.000000,42.000000,25.000000",36.75,25.0,53.0,36.75,147.0
1100,110155,36.25,"37.000000,27.000000,54.000000,27.000000",36.25,27.0,54.0,36.25,145.0
1200,120173,37.0,"26.000000,27.000000,42.000000,53.000000",37.0,26.0,53.0,37.0,148.0
1300,130134,37.0,"39.000000,43.000000,46.000000,20.000000",37.0,20.0,46.0,37.0,148.0
1400,140176,36.75,"24.000000,40.000000,50.000000,33.000000",36.75,24.0,50.0,36.75,147.0
1500,150130,34.75,"45.000000,35.000000,36.000000,23.000000",34.75,23.0,45.0,34.75,139.0
1600,160170,36.5,"44.000000,37.000000,43.000000,22.000000",36.5,22.0,44.0,36.5,146.0
1700,170181,37.5,"42.000000,45.000000,43.000000,20.000000",37.5,20.0,45.0,37.5,150.0
1800,180195,35.75,"28.000000,28.000000,33.000000,54.000000",35.75,28.0,54.0,35.75,143.0
1900,190111,37.0,"29.000000,39.000000,34.000000,46.000000",37.0,29.0,46.0,37.0,148.0
2000,200123,36.25,"34.000000,43.000000,34.000000,34.000000",36.25,34.0,43.0,36.25,145.0
2100,210186,36.0,"37.000000,45.000000,30.000000,32.000000",36.0,30.0,45.0,36.0,144.0
2200,220114,36.0,"37.000000,41.000000,26.000000,40.000000",36.0,26.0,41.0,36.0,144.0
2300,230184,37.75,"37.000000,26.000000,41.000000,47.000000",37.75,26.0,47.0,37.75,151.0
2400,240178,37.0,"32.000000,26.000000,38.000000,52.000000",37.0,26.0,52.0,37.0,148.0
2500,250100,37.5,"37.000000,34.000000,48.000000,31.000000",37.5,31.0,48.0,37.5,150.0
2600,260191,36.0,"59.000000,32.000000,22.000000,31.000000",36.0,22.0,59.0,36.0,144.0
2700,270182,36.5,"49.000000,42.000000,18.000000,37.000000",36.5,18.0,49.0,36.5,146.0
2800,280116,37.0,"36.000000,31.000000,52.000000,29.000000",37.0,29.0,52.0,37.0,148.0
2900,290107,36.5,"19.000000,28.000000,48.000000,51.000000",36.5,19.0,51.0,36.5,146.0
3000,300170,35.25,"28.000000,36.000000,44.000000,33.000000",35.25,28.0,44.0,35.25,141.0
3100,310157,36.75,"35.000000,39.000000,40.000000,33.000000",36.75,33.0,40.0,36.75,147.0
3200,320154,36.5,"45.000000,19.000000,46.000000,36.000000",36.5,19.0,46.0,36.5,146.0
3300,330128,37.0,"44.000000,45.000000,25.000000,34.000000",37.0,25.0,45.0,37.0,148.0
3400,340174,36.5,"47.000000,29.000000,48.000000,22.000000",36.5,22.0,48.0,36.5,146.0
3500,350179,37.0,"47.000000,37.000000,28.000000,36.000000",37.0,28.0,47.0,37.0,148.0
3600,360104,36.75,"45.000000,33.000000,29.000000,40.000000",36.75,29.0,45.0,36.75,147.0
3700,370119,36.5,"40.000000,28.000000,48.000000,30.000000",36.5,28.0,48.0,36.5,146.0
3800,380110,37.0,"17.000000,41.000000,39.000000,51.000000",37.0,17.0,51.0,37.0,148.0
3900,390194,36.75,"32.000000,52.000000,32.000000,31.000000",36.75,31.0,52.0,36.75,147.0
4000,400144,36.5,"62.000000,17.000000,38.000000,29.000000",36.5,17.0,62.0,36.5,146.0
4100,410195,36.25,"22.000000,40.000000,51.000000,32.000000",36.25,22.0,51.0,36.25,145.0
4200,420194,37.0,"47.000000,35.000000,45.000000,21.000000",37.0,21.0,47.0,37.0,148.0
4300,430140,35.25,"36.000000,54.000000,19.000000,32.000000",35.25,19.0,54.0,35.25,141.0
4400,440172,36.5,"33.000000,34.000000,32.000000,47.000000",36.5,32.0,47.0,36.5,146.0
4500,450182,37.5,"46.000000,36.000000,24.000000,44.000000",37.5,24.0,46.0,37.5,150.0
4600,460150,36.0,"42.000000,48.000000,24.000000,30.000000",36.0,24.0,48.0,36.0,144.0
4700,460150,36.0,"42.000000,48.000000,24.000000,30.000000",36.0,24.0,48.0,36.0,144.0
4800,460150,36.0,"42.000000,48.000000,24.000000,30.000000",36.0,24.0,48.0,36.0,144.0
