generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,165,38.25,"46.000000,41.000000,25.000000,41.000000",38.25,25.0,46.0,38.25,153.0
100,10171,36.75,"37.000000,30.000000,41.000000,39.000000",36.75,30.0,41.0,36.75,147.0
200,20163,34.75,"32.000000,22.000000,54.000000,31.000000",34.75,22.0,54.0,34.75,139.0
300,30194,37.0,"22.000000,32.000000,37.000000,57.000000",37.0,22.0,57.0,37.0,148.0
400,40135,36.75,"51.000000,38.000000,28.000000,30.000000",36.75,28.0,51.0,36.75,147.0
500,50119,35.0,"33.000000,33.000000,41.000000,33.000000",35.0,33.0,41.0,35.0,140.0
600,60166,34.75,"43.000000,26.000000,42.000000,28.000000",34.75,26.0,43.0,34.75,139.0
700,70164,36.75,"42.000000,36.000000,27.000000,42.000000",36.75,27.0,42.0,36.75,147.0
800,80117,36.5,"38.000000,32.000000,48.000000,28.000000",36.5,28.0,48.0,36.5,146.0
900,90189,36.5,"47.000000,38.000000,35.000000,26.000000",36.5,26.0,47.0,36.5,146.0
1000,100165,36.25,"38.000000,37.000000,48.000000,22.000000",36.25,22.0,48.0,36.25,145.0
1100,110102,37.5,"22.000000,38.000000,47.000000,43.000000",37.5,22.0,47.0,37.5,150.0
1200,120187,36.0,"35.000000,53.000000,35.000000,21.000000",36.0,21.0,53.0,36.0,144.0
1300,130175,37.25,"45.000000,50.000000,28.000000,26.000000",37.25,26.0,50.0,37.25,149.0
1400,140129,37.5,"63.000000,25.000000,29.000000,33.000000",37.5,25.0,63.0,37.5,150.0
1500,150116,35.5,"40.000000,24.000000,39.000000,39.000000",35.5,24.0,40.0,35.5,142.0
1600,160100,36.25,"32.000000,29.000000,36.000000,48.000000",36.25,29.0,48.0,36.25,145.0
1700,170105,36.0,"38.000000,44.000000,28.000000,34.000000",36.0,28.0,44.0,36.0,144.0
1800,180107,36.0,"44.000000,29.000000,37.000000,34.000000",36.0,29.0,44.0,36.0,144.0
1900,190122,37.25,"41.000000,28.000000,33.000000,47.000000",37.25,28.0,47.0,37.25,149.0
2000,200145,36.0,"53.000000,31.000000,32.000000,28.000000",36.0,28.0,53.0,36.0,144.0
2100,210132,37.25,"43.000000,19.000000,51.000000,36.000000",37.25,19.0,51.0,37.25,149.0
2200,220103,37.75,"45.000000,29.000000,34.000000,43.000000",37.75,29.0,45.0,37.75,151.0
2300,230144,37.0,"20.000000,30.000000,42.000000,56.000000",37.0,20.0,56.0,37.0,148.0
2400,240155,36.75,"49.000000,30.000000,27.000000,41.000000",36.75,27.0,49.0,36.75,147.0
2500,250105,37.25,"42.000000,39.000000,31.000000,37.000000",37.25,31.0,42.0,37.25,149.0
2600,260182,36.5,"26.000000,39.000000,43.000000,38.000000",36.5,26.0,43.0,36.5,146.0
2700,270153,36.0,"32.000000,42.000000,35.000000,35.000000",36.0,32.0,42.0,36.0,144.0
2800,280116,36.25,"27.000000,43.000000,34.000000,41.000000",36.25,27.0,43.0,36.25,145.0
2900,290112,35.75,"41.000000,36.000000,30.000000,36.000000",35.75,30.0,41.0,35.75,143.0
3000,300128,36.75,"38.000000,38.000000,45.000000,26.000000",36.75,26.0,45.0,36.75,147.0
3100,310191,37.25,"24.000000,43.000000,46.000000,36.000000",37.25,24.0,46.0,37.25,149.0
3200,320196,37.25,"52.000000,38.000000,31.000000,28.000000",37.25,28.0,52.0,37.25,149.0
3300,330158,37.25,"35.000000,48.000000,35.000000,31.000000",37.25,31.0,48.0,37.25,149.0
3400,340162,37.0,"27.000000,37.000000,38.000000,46.000000",37.0,27.0,46.0,37.0,148.0
3500,350167,35.75,"34.000000,25.000000,45.000000,39.000000",35.75,25.0,45.0,35.75,143.0
3600,360129,38.0,"36.000000,41.000000,35.000000,40.000000",38.0,35.0,41.0,38.0,152.0
3700,370165,36.75,"34.000000,40.000000,39.000000,34.000000",36.75,34.0,40.0,36.75,147.0
3800,380182,36.25,"30.000000,33.000000,35.000000,47.000000",36.25,30.0,47.0,36.25,145.0
3900,390104,37.5,"30.000000,44.000000,32.000000,44.000000",37.5,30.0,44.0,37.5,150.0
4000,400132,37.25,"44.000000,21.000000,43.000000,41.000000",37.25,21.0,44.0,37.25,149.0
4100,410100,36.25,"47.000000,27.000000,41.000000,30.000000",36.25,27.0,47.0,36.25,145.0
4200,420148,36.5,"41.000000,31.000000,22.000000,52.000000",36.5,22.0,52.0,36.5,146.0
4300,430166,38.0,"39.000000,42.000000,33.000000,38.000000",38.0,33.0,42.0,38.0,152.0
4400,440189,35.75,"42.000000,52.000000,30.000000,19.000000",35.75,19.0,52.0,35.75,143.0
4500,450164,35.5,"29.000000,31.000000,42.000000,40.000000",35.5,29.0,42.0,35.5,142.0
4600,460139,37.0,"34.000000,39.000000,38.000000,37.000000",37.0,34.0,39.0,37.0,148.0
4700,460139,37.0,"34.000000,39.000000,38.000000,37.000000",37.0,34.0,39.0,37.0,148.0
4800,460139,37.0,"34.000000,39.000000,38.000000,37.000000",37.0,34.0,39.0,37.0,148.0
