generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,162,32.5,"26.000000,24.000000,36.000000,44.000000",32.5,24.0,44.0,32.5,130.0
100,10143,36.5,"52.000000,29.000000,31.000000,34.000000",36.5,29.0,52.0,36.5,146.0
200,20154,33.5,"43.000000,25.000000,29.000000,37.000000",33.5,25.0,43.0,33.5,134.0
300,30180,38.0,"30.000000,42.000000,38.000000,42.000000",38.0,30.0,42.0,38.0,152.0
400,40196,36.0,"19.000000,37.000000,33.000000,55.000000",36.0,19.0,55.0,36.0,144.0
500,50171,36.5,"35.000000,38.000000,21.000000,52.000000",36.5,21.0,52.0,36.5,146.0
600,60117,36.25,"30.000000,46.000000,39.000000,30.000000",36.25,30.0,46.0,36.25,145.0
700,70123,36.75,"45.000000,45.000000,29.000000,28.000000",36.75,28.0,45.0,36.75,147.0
800,80102,37.75,"38.000000,42.000000,39.000000,32.000000",37.75,32.0,42.0,37.75,151.0
900,90139,37.25,"45.000000,33.000000,22.000000,49.000000",37.25,22.0,49.0,37.25,149.0
1000,100100,36.5,"27.000000,43.000000,35.000000,41.000000",36.5,27.0,43.0,36.5,146.0
1100,110109,37.25,"35.000000,37.000000,35.000000,42.000000",37.25,35.0,42.0,37.25,149.0
1200,120121,37.0,"27.000000,37.000000,47.000000,37.000000",37.0,27.0,47.0,37.0,148.0
1300,130100,36.75,"41.000000,40.000000,33.000000,33.000000",36.75,33.0,41.0,36.75,147.0
1400,140170,37.5,"37.000000,26.000000,41.000000,46.000000",37.5,26.0,46.0,37.5,150.0
1500,150183,35.0,"51.000000,14.000000,36.000000,39.000000",35.0,14.0,51.0,35.0,140.0
1600,160154,37.0,"41.000000,41.000000,28.000000,38.000000",37.0,28.0,41.0,37.0,148.0
1700,170186,35.0,"31.000000,35.000000,26.000000,48.000000",35.0,26.0,48.0,35.0,140.0
1800,180104,36.25,"20.000000,51.000000,33.000000,41.000000",36.25,20.0,51.0,36.25,145.0
1900,190109,36.25,"41.000000,34.000000,32.000000,38.000000",36.25,32.0,41.0,36.25,145.0
2000,200176,36.75,"49.000000,44.000000,27.000000,27.000000",36.75,27.0,49.0,36.75,147.0
2100,210175,35.75,"36.000000,34.000000,46.000000,27.000000",35.75,27.0,46.0,35.75,143.0
2200,220163,35.5,"30.000000,41.000000,35.000000,36.000000",35.5,30.0,41.0,35.5,142.0
2300,230160,36.75,"46.000000,36.000000,19.000000,46.000000",36.75,19.0,46.0,36.75,147.0
2400,240183,36.75,"48.000000,32.000000,28.000000,39.000000",36.75,28.0,48.0,36.75,147.0
2500,250130,36.5,"58.000000,30.000000,21.000000,37.000000",36.5,21.0,58.0,36.5,146.0
2600,260177,37.25,"32.000000,26.000000,33.000000,58.000000",37.25,26.0,58.0,37.25,149.0
2700,270151,36.0,"45.000000,25.000000,49.000000,25.000000",36.0,25.0,49.0,36.0,144.0
2800,280178,35.25,"22.000000,39.000000,36.000000,44.000000",35.25,22.0,44.0,35.25,141.0
2900,290133,35.75,"32.000000,37.000000,36.000000,38.000000",35.75,32.0,38.0,35.75,143.0
3000,300111,37.0,"37.000000,39.000000,33.000000,39.000000",37.0,33.0,39.0,37.0,148.0
3100,310127,36.25,"40.000000,28.000000,35.000000,42.000000",36.25,28.0,42.0,36.25,145.0
3200,320181,36.75,"29.000000,25.000000,58.000000,35.000000",36.75,25.0,58.0,36.75,147.0
3300,330101,37.5,"38.000000,35.000000,31.000000,46.000000",37.5,31.0,46.0,37.5,150.0
3400,340177,36.25,"44.000000,37.000000,34.000000,30.000000",36.25,30.0,44.0,36.25,145.0
3500,350123,36.75,"31.000000,43.000000,41.000000,32.000000",36.75,31.0,43.0,36.75,147.0
3600,360169,36.25,"36.000000,43.000000,47.000000,19.000000",36.25,19.0,47.0,36.25,145.0
3700,370146,37.25,"30.000000,49.000000,19.000000,51.000000",37.25,19.0,51.0,37.25,149.0
3800,380118,35.0,"56.000000,29.000000,27.000000,28.000000",35.0,27.0,56.0,35.0,140.0
3900,390119,37.0,"42.000000,23.000000,36.000000,47.000000",37.0,23.0,47.0,37.0,148.0
4000,400156,37.25,"31.000000,50.000000,42.000000,26.000000",37.25,26.0,50.0,37.25,149.0
4100,410179,37.25,"33.000000,25.000000,29.000000,62.000000",37.25,25.0,62.0,37.25,149.0
4200,420125,36.75,"38.000000,35.000000,41.000000,33.000000",36.75,33.0,41.0,36.75,147.0
4300,430169,36.75,"46.000000,36.000000,30.000000,35.000000",36.75,30.0,46.0,36.75,147.0
4400,440172,36.75,"27.000000,41.000000,43.000000,36.000000",36.75,27.0,43.0,36.75,147.0
4500,450145,36.0,"33.000000,33.000000,25.000000,53.000000",36.0,25.0,53.0,36.0,144.0
4600,450145,36.0,"33.000000,33.000000,25.000000,53.000000",36.0,25.0,53.0,36.0,144.0
4700,450145,36.0,"33.000000,33.000000,25.000000,53.000000",36.0,25.0,53.0,36.0,144.0
4800,450145,36.0,"33.000000,33.000000,25.000000,53.000000",36.0,25.0,53.0,36.0,144.0
