generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,140,82.0,"0.000000,0.000000,1.000000,82.000000",82.0,0.0,82.0,20.75,83.0
100,10122,70.0,"0.000000,70.000000,0.000000,52.000000",70.0,0.0,70.0,30.5,122.0
200,20171,102.0,"102.000000,0.000000,0.000000,0.000000",102.0,0.0,102.0,25.5,102.0
300,30138,72.0,"0.000000,72.000000,0.000000,0.000000",72.0,0.0,72.0,18.0,72.0
400,40144,59.0,"0.000000,38.000000,59.000000,42.000000",42.0,0.0,59.0,34.75,139.0
500,50154,95.0,"28.000000,95.000000,0.000000,0.000000",95.0,0.0,95.0,30.75,123.0
600,60165,102.0,"1.000000,1.000000,102.000000,1.000000",102.0,1.0,102.0,26.25,105.0
700,70165,59.0,"59.000000,27.000000,55.000000,0.000000",55.0,0.0,59.0,35.25,141.0
800,80150,79.0,"52.000000,79.000000,0.000000,0.000000",79.0,0.0,79.0,32.75,131.0
900,90137,102.0,"0.000000,0.000000,102.000000,0.000000",102.0,0.0,102.0,25.5,102.0
1000,100130,115.0,"0.000000,115.000000,0.000000,0.000000",115.0,0.0,115.0,28.75,115.0
1100,110190,60.0,"32.000000,60.000000,0.000000,0.000000",60.0,0.0,60.0,23.0,92.0
1200,120109,71.0,"0.000000,0.000000,52.000000,71.000000",52.0,0.0,71.0,30.75,123.0
1300,130179,39.0,"39.000000,37.000000,0.000000,0.000000",39.0,0.0,39.0,19.0,76.0
1400,140176,68.0,"0.000000,0.000000,66.000000,68.000000",68.0,0.0,68.0,33.5,134.0
1500,150191,68.0,"68.000000,52.000000,0.000000,0.000000",68.0,0.0,68.0,30.0,120.0
1600,160186,58.0,"58.000000,34.000000,57.000000,0.000000",34.0,0.0,58.0,37.25,149.0
1700,170169,65.0,"32.000000,0.000000,65.000000,25.000000",65.0,0.0,65.0,30.5,122.0
1800,180174,78.0,"0.000000,78.000000,53.000000,0.000000",78.0,0.0,78.0,32.75,131.0
1900,190104,85.0,"0.000000,43.000000,0.000000,85.000000",85.0,0.0,85.0,32.0,128.0
2000,200162,78.0,"0.000000,52.000000,78.000000,0.000000",52.0,0.0,78.0,32.5,130.0
2100,210119,79.0,"79.000000,43.000000,0.000000,0.000000",79.0,0.0,79.0,30.5,122.0
2200,220145,67.0,"0.000000,67.000000,60.000000,0.000000",60.0,0.0,67.0,31.75,127.0
2300,230133,74.0,"0.000000,0.000000,74.000000,56.000000",74.0,0.0,74.0,32.5,130.0
2400,240192,65.0,"41.000000,0.000000,29.000000,65.000000",65.0,0.0,65.0,33.75,135.0
2500,250189,82.0,"0.000000,0.000000,82.000000,0.000000",82.0,0.0,82.0,20.5,82.0
2600,260171,97.0,"97.000000,0.000000,1.000000,1.000000",97.0,0.0,97.0,24.75,99.0
2700,270107,81.0,"81.000000,0.000000,51.000000,0.000000",81.0,0.0,81.0,33.0,132.0
2800,280175,64.0,"60.000000,64.000000,0.000000,2.000000",60.0,0.0,64.0,31.5,126.0
2900,290152,42.0,"42.000000,27.000000,35.000000,38.000000",38.0,27.0,42.0,35.5,142.0
3000,300133,72.0,"42.000000,0.000000,72.000000,16.000000",72.0,0.0,72.0,32.5,130.0
3100,310193,52.0,"52.000000,0.000000,48.000000,45.000000",48.0,0.0,52.0,36.25,145.0
3200,320184,89.0,"0.000000,0.000000,0.000000,89.000000",89.0,0.0,89.0,22.25,89.0
3300,330179,73.0,"41.000000,0.000000,3.000000,73.000000",41.0,0.0,73.0,29.25,117.0
3400,340195,110.0,"110.000000,0.000000,0.000000,0.000000",110.0,0.0,110.0,27.5,110.0
3500,350157,71.0,"0.000000,0.000000,59.000000,71.000000",59.0,0.0,71.0,32.5,130.0
3600,360156,106.0,"0.000000,0.000000,0.000000,106.000000",106.0,0.0,106.0,26.5,106.0
3700,370194,50.0,"0.000000,50.000000,41.000000,50.000000",50.0,0.0,50.0,35.25,141.0
3800,380190,71.0,"0.000000,59.000000,0.000000,71.000000",59.0,0.0,71.0,32.5,130.0
3900,390165,54.0,"54.000000,0.000000,38.000000,50.000000",38.0,0.0,54.0,35.5,142.0
4000,400148,96.0,"0.000000,40.000000,0.000000,96.000000",96.0,0.0,96.0,34.0,136.0
4100,410177,70.0,"11.000000,0.000000,70.000000,21.000000",70.0,0.0,70.0,25.5,102.0
4200,420156,121.0,"0.000000,0.000000,0.000000,121.000000",121.0,0.0,121.0,30.25,121.0
4300,430151,68.0,"68.000000,49.000000,0.000000,0.000000",68.0,0.0,68.0,29.25,117.0
4400,440171,112.0,"112.000000,0.000000,0.000000,0.000000",112.0,0.0,112.0,28.0,112.0
4500,450190,59.0,"59.000000,43.000000,0.000000,20.000000",43.0,0.0,59.0,30.5,122.0
4600,460122,54.0,"54.000000,40.000000,53.000000,0.000000",40.0,0.0,54.0,36.75,147.0
4700,470108,46.0,"23.000000,46.000000,41.000000,33.000000",33.0,23.0,46.0,35.75,143.0
4800,480103,88.0,"88.000000,57.000000,0.000000,0.000000",88.0,0.0,88.0,36.25,145.0
