generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,107,1.0,"40.000000,8.000000,1.000000,64.000000",40.0,1.0,64.0,28.25,113.0
100,10127,26.0,"41.000000,34.000000,26.000000,32.000000",41.0,26.0,41.0,33.25,133.0
200,20193,16.0,"43.000000,44.000000,16.000000,26.000000",16.0,16.0,44.0,32.25,129.0
300,30146,25.0,"25.000000,43.000000,31.000000,40.000000",43.0,25.0,43.0,34.75,139.0
400,40165,23.0,"51.000000,30.000000,35.000000,23.000000",35.0,23.0,51.0,34.75,139.0
500,50101,31.0,"39.000000,31.000000,33.000000,31.000000",33.0,31.0,39.0,33.5,134.0
600,60190,26.0,"26.000000,40.000000,38.000000,45.000000",40.0,26.0,45.0,37.25,149.0
700,70126,27.0,"29.000000,41.000000,36.000000,27.000000",41.0,27.0,41.0,33.25,133.0
800,80151,13.0,"13.000000,57.000000,31.000000,45.000000",13.0,13.0,57.0,36.5,146.0
900,90145,17.0,"47.000000,25.000000,48.000000,17.000000",48.0,17.0,48.0,34.25,137.0
1000,100199,29.0,"36.000000,39.000000,29.000000,40.000000",36.0,29.0,40.0,36.0,144.0
1100,110151,9.0,"38.000000,47.000000,28.000000,9.000000",38.0,9.0,47.0,30.5,122.0
1200,120125,34.0,"41.000000,34.000000,37.000000,34.000000",37.0,34.0,41.0,36.5,146.0
1300,130140,25.0,"50.000000,25.000000,33.000000,32.000000",32.0,25.0,50.0,35.0,140.0
1400,140181,28.0,"41.000000,36.000000,28.000000,39.000000",28.0,28.0,41.0,36.0,144.0
1500,150164,22.0,"30.000000,44.000000,39.000000,22.000000",22.0,22.0,44.0,33.75,135.0
1600,160175,17.0,"40.000000,41.000000,35.000000,17.000000",40.0,17.0,41.0,33.25,133.0
1700,170129,25.0,"25.000000,36.000000,29.000000,47.000000",29.0,25.0,47.0,34.25,137.0
1800,180179,26.0,"38.000000,33.000000,43.000000,26.000000",38.0,26.0,43.0,35.0,140.0
1900,190113,31.0,"39.000000,31.000000,36.000000,41.000000",36.0,31.0,41.0,36.75,147.0
2000,200143,20.0,"56.000000,23.000000,33.000000,20.000000",56.0,20.0,56.0,33.0,132.0
2100,210100,14.0,"35.000000,47.000000,14.000000,32.000000",32.0,14.0,47.0,32.0,128.0
2200,220184,30.0,"32.000000,36.000000,39.000000,30.000000",30.0,30.0,39.0,34.25,137.0
2300,230133,25.0,"28.000000,25.000000,45.000000,34.000000",45.0,25.0,45.0,33.0,132.0
2400,240136,19.0,"31.000000,34.000000,31.000000,19.000000",19.0,19.0,34.0,28.75,115.0
2500,250150,20.0,"26.000000,48.000000,31.000000,20.000000",48.0,20.0,48.0,31.25,125.0
2600,260115,25.0,"32.000000,55.000000,25.000000,28.000000",32.0,25.0,55.0,35.0,140.0
2700,270197,30.0,"36.000000,31.000000,30.000000,36.000000",30.0,30.0,36.0,33.25,133.0
2800,280149,24.0,"44.000000,25.000000,41.000000,24.000000",41.0,24.0,44.0,33.5,134.0
2900,290152,30.0,"32.000000,30.000000,33.000000,34.000000",34.0,30.0,34.0,32.25,129.0
3000,300145,20.0,"46.000000,20.000000,23.000000,31.000000",23.0,20.0,46.0,30.0,120.0
3100,310120,30.0,"33.000000,35.000000,38.000000,30.000000",30.0,30.0,38.0,34.0,136.0
3200,320138,23.0,"38.000000,39.000000,39.000000,23.000000",39.0,23.0,39.0,34.75,139.0
3300,330101,32.0,"37.000000,34.000000,32.000000,39.000000",32.0,32.0,39.0,35.5,142.0
3400,340141,25.0,"49.000000,25.000000,27.000000,37.000000",27.0,25.0,49.0,34.5,138.0
3500,350197,26.0,"26.000000,30.000000,54.000000,29.000000",54.0,26.0,54.0,34.75,139.0
3600,360102,23.0,"25.000000,23.000000,28.000000,44.000000",23.0,23.0,44.0,30.0,120.0
3700,370101,19.0,"47.000000,19.000000,31.000000,44.000000",31.0,19.0,47.0,35.25,141.0
3800,380117,26.0,"35.000000,36.000000,26.000000,29.000000",26.0,26.0,36.0,31.5,126.0
3900,390184,26.0,"26.000000,47.000000,38.000000,29.000000",29.0,26.0,47.0,35.0,140.0
4000,400175,27.0,"39.000000,33.000000,33.000000,27.000000",39.0,27.0,39.0,33.0,132.0
4100,410103,29.0,"29.000000,44.000000,33.000000,34.000000",29.0,29.0,44.0,35.0,140.0
4200,420164,32.0,"39.000000,32.000000,34.000000,35.000000",35.0,32.0,39.0,35.0,140.0
4300,430185,21.0,"21.000000,35.000000,46.000000,26.000000",46.0,21.0,46.0,32.0,128.0
4400,440124,27.0,"43.000000,27.000000,29.000000,38.000000",38.0,27.0,43.0,34.25,137.0
4500,450131,23.0,"29.000000,47.000000,23.000000,34.000000",29.0,23.0,47.0,33.25,133.0
4600,460119,25.0,"31.000000,25.000000,46.000000,45.000000",31.0,25.0,46.0,36.75,147.0
4700,470182,28.0,"28.000000,32.000000,43.000000,34.000000",32.0,28.0,43.0,34.25,137.0
4800,480167,22.0,"34.000000,44.000000,22.000000,31.000000",34.0,22.0,44.0,32.75,131.0
