generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,188,37.75,"28.000000,35.000000,43.000000,45.000000",37.75,28.0,45.0,37.75,151.0
100,10117,37.25,"43.000000,31.000000,32.000000,43.000000",37.25,31.0,43.0,37.25,149.0
200,20113,37.75,"41.000000,34.000000,29.000000,47.000000",37.75,29.0,47.0,37.75,151.0
300,30178,37.75,"38.000000,41.000000,39.000000,33.000000",37.75,33.0,41.0,37.75,151.0
400,40122,37.25,"32.000000,37.000000,46.000000,34.000000",37.25,32.0,46.0,37.25,149.0
500,50198,36.0,"36.000000,31.000000,29.000000,48.000000",36.0,29.0,48.0,36.0,144.0
600,60137,36.5,"28.000000,39.000000,38.000000,41.000000",36.5,28.0,41.0,36.5,146.0
700,70104,37.25,"30.000000,19.000000,44.000000,56.000000",37.25,19.0,56.0,37.25,149.0
800,80187,36.25,"31.000000,38.000000,36.000000,40.000000",36.25,31.0,40.0,36.25,145.0
900,90153,35.75,"53.000000,24.000000,35.000000,31.000000",35.75,24.0,53.0,35.75,143.0
1000,100179,37.0,"32.000000,24.000000,40.000000,52.000000",37.0,24.0,52.0,37.0,148.0
1100,110115,35.5,"24.000000,34.000000,45.000000,39.000000",35.5,24.0,45.0,35.5,142.0
1200,120186,36.25,"36.000000,32.000000,37.000000,40.000000",36.25,32.0,40.0,36.25,145.0
1300,130104,35.75,"39.000000,28.000000,29.000000,47.000000",35.75,28.0,47.0,35.75,143.0
1400,140123,36.75,"35.000000,33.000000,24.000000,55.000000",36.75,24.0,55.0,36.75,147.0
1500,150160,36.0,"42.000000,37.000000,27.000000,38.000000",36.0,27.0,42.0,36.0,144.0
1600,160131,37.25,"37.000000,36.000000,38.000000,38.000000",37.25,36.0,38.0,37.25,149.0
1700,170126,38.5,"22.000000,44.000000,56.000000,32.000000",38.5,22.0,56.0,38.5,154.0
1800,180169,35.75,"31.000000,48.000000,33.000000,31.000000",35.75,31.0,48.0,35.75,143.0
1900,190180,37.5,"36.000000,49.000000,25.000000,40.000000",37.5,25.0,49.0,37.5,150.0
2000,200178,36.75,"56.000000,33.000000,38.000000,20.000000",36.75,20.0,56.0,36.75,147.0
2100,210103,37.75,"49.000000,39.000000,44.000000,19.000000",37.75,19.0,49.0,37.75,151.0
2200,220159,33.0,"41.000000,32.000000,17.000000,42.000000",33.0,17.0,42.0,33.0,132.0
2300,230136,36.25,"37.000000,37.000000,41.000000,30.000000",36.25,30.0,41.0,36.25,145.0
2400,240125,36.25,"30.000000,34.000000,34.000000,47.000000",36.25,30.0,47.0,36.25,145.0
2500,250184,36.0,"30.000000,40.000000,31.000000,43.000000",36.0,30.0,43.0,36.0,144.0
2600,260112,36.75,"36.000000,42.000000,39.000000,30.000000",36.75,30.0,42.0,36.75,147.0
2700,270145,36.5,"48.000000,32.000000,36.000000,30.000000",36.5,30.0,48.0,36.5,146.0
2800,280123,36.25,"45.000000,40.000000,25.000000,35.000000",36.25,25.0,45.0,36.25,145.0
2900,290198,36.5,"29.000000,38.000000,35.000000,44.000000",36.5,29.0,44.0,36.5,146.0
3000,300173,35.5,"31.000000,49.000000,39.000000,23.000000",35.5,23.0,49.0,35.5,142.0
3100,310166,36.75,"40.000000,48.000000,32.000000,27.000000",36.75,27.0,48.0,36.75,147.0
3200,320189,37.25,"36.000000,19.000000,54.000000,40.000000",37.25,19.0,54.0,37.25,149.0
3300,330119,36.25,"31.000000,39.000000,29.000000,46.000000",36.25,29.0,46.0,36.25,145.0
3400,340142,35.25,"30.000000,24.000000,35.000000,52.000000",35.25,24.0,52.0,35.25,141.0
3500,350197,35.25,"27.000000,36.000000,48.000000,30.000000",35.25,27.0,48.0,35.25,141.0
3600,360125,36.5,"33.000000,54.000000,23.000000,36.000000",36.5,23.0,54.0,36.5,146.0
3700,370182,35.0,"44.000000,37.000000,31.000000,28.000000",35.0,28.0,44.0,35.0,140.0
3800,380111,35.5,"27.000000,32.000000,41.000000,42.000000",35.5,27.0,42.0,35.5,142.0
3900,390153,36.5,"38.000000,34.000000,27.000000,47.000000",36.5,27.0,47.0,36.5,146.0
4000,400179,36.25,"40.000000,33.000000,44.000000,28.000000",36.25,28.0,44.0,36.25,145.0
4100,410198,35.25,"33.000000,25.000000,46.000000,37.000000",35.25,25.0,46.0,35.25,141.0
4200,420132,36.25,"28.000000,43.000000,36.000000,38.000000",36.25,28.0,43.0,36.25,145.0
4300,430121,36.5,"27.000000,41.000000,29.000000,49.000000",36.5,27.0,49.0,36.5,146.0
4400,440191,35.5,"43.000000,27.000000,39.000000,33.000000",35.5,27.0,43.0,35.5,142.0
4500,450101,36.0,"25.000000,43.000000,42.000000,34.000000",36.0,25.0,43.0,36.0,144.0
4600,460128,37.25,"32.000000,40.000000,35.000000,42.000000",37.25,32.0,42.0,37.25,149.0
4700,470126,36.5,"40.000000,25.000000,33.000000,48.000000",36.5,25.0,48.0,36.5,146.0
4800,470126,36.5,"40.000000,25.000000,33.000000,48.000000",36.5,25.0,48.0,36.5,146.0
