generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,152,73.0,"47.000000,0.000000,0.000000,73.000000",73.0,0.0,73.0,30.0,120.0
100,10106,67.0,"31.000000,67.000000,36.000000,3.000000",67.0,3.0,67.0,34.25,137.0
200,20165,75.0,"75.000000,0.000000,40.000000,0.000000",40.0,0.0,75.0,28.75,115.0
300,30107,107.0,"107.000000,0.000000,0.000000,0.000000",107.0,0.0,107.0,26.75,107.0
400,40110,88.0,"0.000000,39.000000,88.000000,0.000000",39.0,0.0,88.0,31.75,127.0
500,50117,111.0,"0.000000,0.000000,111.000000,0.000000",111.0,0.0,111.0,27.75,111.0
600,60164,69.0,"69.000000,0.000000,0.000000,68.000000",68.0,0.0,69.0,34.25,137.0
700,70147,53.0,"53.000000,0.000000,0.000000,32.000000",53.0,0.0,53.0,21.25,85.0
800,80136,56.0,"46.000000,41.000000,0.000000,56.000000",56.0,0.0,56.0,35.75,143.0
900,90199,81.0,"81.000000,0.000000,0.000000,0.000000",81.0,0.0,81.0,20.25,81.0
1000,100109,103.0,"0.000000,10.000000,103.000000,0.000000",103.0,0.0,103.0,28.25,113.0
1100,110122,82.0,"0.000000,82.000000,0.000000,50.000000",82.0,0.0,82.0,33.0,132.0
1200,120129,107.0,"0.000000,0.000000,107.000000,0.000000",107.0,0.0,107.0,26.75,107.0
1300,130176,47.0,"44.000000,14.000000,47.000000,33.000000",33.0,14.0,47.0,34.5,138.0
1400,140195,80.0,"80.000000,37.000000,0.000000,0.000000",80.0,0.0,80.0,29.25,117.0
1500,150185,63.0,"0.000000,63.000000,51.000000,26.000000",51.0,0.0,63.0,35.0,140.0
1600,160152,89.0,"0.000000,0.000000,0.000000,89.000000",89.0,0.0,89.0,22.25,89.0
1700,170152,76.0,"0.000000,0.000000,76.000000,67.000000",67.0,0.0,76.0,35.75,143.0
1800,180104,73.0,"1.000000,0.000000,73.000000,56.000000",56.0,0.0,73.0,32.5,130.0
1900,190171,66.0,"66.000000,18.000000,42.000000,0.000000",66.0,0.0,66.0,31.5,126.0
2000,200161,85.0,"0.000000,0.000000,85.000000,0.000000",85.0,0.0,85.0,21.25,85.0
2100,210111,100.0,"0.000000,0.000000,8.000000,100.000000",0.0,0.0,100.0,27.0,108.0
2200,220101,70.0,"0.000000,63.000000,70.000000,0.000000",70.0,0.0,70.0,33.25,133.0
2300,230137,79.0,"0.000000,0.000000,79.000000,0.000000",79.0,0.0,79.0,19.75,79.0
2400,240190,72.0,"72.000000,57.000000,0.000000,0.000000",57.0,0.0,72.0,32.25,129.0
2500,250157,85.0,"0.000000,58.000000,85.000000,0.000000",85.0,0.0,85.0,35.75,143.0
2600,260198,57.0,"40.000000,42.000000,57.000000,0.000000",42.0,0.0,57.0,34.75,139.0
2700,270101,91.0,"0.000000,91.000000,38.000000,0.000000",38.0,0.0,91.0,32.25,129.0
2800,280194,87.0,"0.000000,87.000000,55.000000,0.000000",87.0,0.0,87.0,35.5,142.0
2900,290163,109.0,"109.000000,0.000000,0.000000,0.000000",109.0,0.0,109.0,27.25,109.0
3000,300191,93.0,"93.000000,0.000000,0.000000,47.000000",93.0,0.0,93.0,35.0,140.0
3100,310155,62.0,"62.000000,0.000000,0.000000,62.000000",62.0,0.0,62.0,31.0,124.0
3200,320177,111.0,"0.000000,0.000000,111.000000,0.000000",111.0,0.0,111.0,27.75,111.0
3300,330112,98.0,"0.000000,0.000000,98.000000,43.000000",43.0,0.0,98.0,35.25,141.0
3400,340134,76.0,"0.000000,50.000000,19.000000,76.000000",50.0,0.0,76.0,36.25,145.0
3500,350197,52.0,"48.000000,0.000000,52.000000,42.000000",52.0,0.0,52.0,35.5,142.0
3600,360159,90.0,"90.000000,2.000000,4.000000,0.000000",90.0,0.0,90.0,24.0,96.0
3700,370107,67.0,"48.000000,67.000000,24.000000,0.000000",48.0,0.0,67.0,34.75,139.0
3800,380197,81.0,"0.000000,64.000000,0.000000,81.000000",0.0,0.0,81.0,36.25,145.0
3900,390185,88.0,"0.000000,0.000000,88.000000,0.000000",88.0,0.0,88.0,22.0,88.0
4000,400156,107.0,"0.000000,0.000000,0.000000,107.000000",107.0,0.0,107.0,26.75,107.0
4100,410133,118.0,"0.000000,0.000000,118.000000,0.000000",118.0,0.0,118.0,29.5,118.0
4200,420106,82.0,"9.000000,82.000000,0.000000,37.000000",82.0,0.0,82.0,32.0,128.0
4300,430142,79.0,"0.000000,79.000000,0.000000,0.000000",79.0,0.0,79.0,19.75,79.0
4400,440187,71.0,"71.000000,0.000000,53.000000,0.000000",71.0,0.0,71.0,31.0,124.0
4500,450167,76.0,"64.000000,76.000000,0.000000,0.000000",64.0,0.0,76.0,35.0,140.0
4600,460142,74.0,"24.000000,43.000000,74.000000,0.000000",43.0,0.0,74.0,35.25,141.0
4700,470181,65.0,"0.000000,47.000000,65.000000,26.000000",65.0,0.0,65.0,34.5,138.0
4800,480175,93.0,"93.000000,19.000000,0.000000,0.000000",93.0,0.0,93.0,28.0,112.0
