generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,128,78.0,"2.000000,6.000000,37.000000,78.000000",78.0,2.0,78.0,30.75,123.0
100,10173,26.0,"36.000000,44.000000,26.000000,45.000000",26.0,26.0,45.0,37.75,151.0
200,20192,34.0,"40.000000,37.000000,34.000000,34.000000",34.0,34.0,40.0,36.25,145.0
300,30113,33.0,"17.000000,40.000000,33.000000,53.000000",33.0,17.0,53.0,35.75,143.0
400,40166,26.0,"31.000000,26.000000,52.000000,32.000000",26.0,26.0,52.0,35.25,141.0
500,50107,55.0,"55.000000,38.000000,30.000000,28.000000",55.0,28.0,55.0,37.75,151.0
600,60115,47.0,"47.000000,26.000000,40.000000,33.000000",47.0,26.0,47.0,36.5,146.0
700,70144,27.0,"59.000000,27.000000,34.000000,27.000000",27.0,27.0,59.0,36.75,147.0
800,80130,46.0,"33.000000,46.000000,34.000000,35.000000",46.0,33.0,46.0,37.0,148.0
900,90104,48.0,"44.000000,17.000000,39.000000,48.000000",48.0,17.0,48.0,37.0,148.0
1000,100136,47.0,"31.000000,48.000000,25.000000,47.000000",47.0,25.0,48.0,37.75,151.0
1100,110166,25.0,"55.000000,25.000000,40.000000,25.000000",25.0,25.0,55.0,36.25,145.0
1200,120192,37.0,"64.000000,13.000000,33.000000,37.000000",37.0,13.0,64.0,36.75,147.0
1300,130102,55.0,"10.000000,55.000000,71.000000,8.000000",55.0,8.0,71.0,36.0,144.0
1400,140135,41.0,"41.000000,41.000000,41.000000,28.000000",41.0,28.0,41.0,37.75,151.0
1500,150159,45.0,"45.000000,44.000000,32.000000,28.000000",45.0,28.0,45.0,37.25,149.0
1600,160195,55.0,"55.000000,18.000000,40.000000,33.000000",55.0,18.0,55.0,36.5,146.0
1700,170187,51.0,"51.000000,28.000000,14.000000,58.000000",51.0,14.0,58.0,37.75,151.0
1800,180143,44.0,"44.000000,46.000000,37.000000,20.000000",44.0,20.0,46.0,36.75,147.0
1900,190104,26.0,"39.000000,46.000000,37.000000,26.000000",26.0,26.0,46.0,37.0,148.0
2000,200144,44.0,"44.000000,34.000000,27.000000,44.000000",44.0,27.0,44.0,37.25,149.0
2100,210184,78.0,"40.000000,27.000000,0.000000,78.000000",78.0,0.0,78.0,36.25,145.0
2200,220107,41.0,"41.000000,21.000000,35.000000,54.000000",41.0,21.0,54.0,37.75,151.0
2300,230161,48.0,"65.000000,2.000000,48.000000,34.000000",48.0,2.0,65.0,37.25,149.0
2400,240129,55.0,"27.000000,31.000000,55.000000,35.000000",55.0,27.0,55.0,37.0,148.0
2500,250144,27.0,"48.000000,37.000000,40.000000,27.000000",27.0,27.0,48.0,38.0,152.0
2600,260180,51.0,"26.000000,34.000000,37.000000,51.000000",51.0,26.0,51.0,37.0,148.0
2700,270131,49.0,"49.000000,30.000000,39.000000,26.000000",49.0,26.0,49.0,36.0,144.0
2800,280102,65.0,"29.000000,65.000000,20.000000,37.000000",65.0,20.0,65.0,37.75,151.0
2900,290145,32.0,"34.000000,44.000000,32.000000,37.000000",32.0,32.0,44.0,36.75,147.0
3000,300101,18.0,"35.000000,50.000000,18.000000,42.000000",18.0,18.0,50.0,36.25,145.0
3100,310171,41.0,"41.000000,35.000000,36.000000,40.000000",41.0,35.0,41.0,38.0,152.0
3200,320176,56.0,"39.000000,0.000000,41.000000,56.000000",56.0,0.0,56.0,34.0,136.0
3300,330180,38.0,"26.000000,58.000000,31.000000,38.000000",38.0,26.0,58.0,38.25,153.0
3400,340128,39.0,"51.000000,33.000000,25.000000,39.000000",39.0,25.0,51.0,37.0,148.0
3500,350186,47.0,"31.000000,47.000000,43.000000,30.000000",47.0,30.0,47.0,37.75,151.0
3600,360182,42.0,"51.000000,42.000000,35.000000,19.000000",42.0,19.0,51.0,36.75,147.0
3700,370146,38.0,"38.000000,38.000000,30.000000,48.000000",38.0,30.0,48.0,38.5,154.0
3800,380110,36.0,"41.000000,36.000000,36.000000,32.000000",36.0,32.0,41.0,36.25,145.0
3900,390160,38.0,"38.000000,36.000000,33.000000,38.000000",38.0,33.0,38.0,36.25,145.0
4000,400142,36.0,"56.000000,36.000000,29.000000,27.000000",36.0,27.0,56.0,37.0,148.0
4100,410146,49.0,"27.000000,49.000000,45.000000,26.000000",49.0,26.0,49.0,36.75,147.0
4200,420128,44.0,"21.000000,43.000000,41.000000,44.000000",44.0,21.0,44.0,37.25,149.0
4300,430124,41.0,"36.000000,39.000000,31.000000,41.000000",41.0,31.0,41.0,36.75,147.0
4400,440126,41.0,"34.000000,41.000000,41.000000,32.000000",41.0,32.0,41.0,37.0,148.0
4500,450161,74.0,"43.000000,9.000000,74.000000,21.000000",74.0,9.0,74.0,36.75,147.0
4600,460120,29.0,"44.000000,50.000000,27.000000,29.000000",29.0,27.0,50.0,37.5,150.0
4700,470197,34.0,"46.000000,43.000000,34.000000,26.000000",34.0,26.0,46.0,37.25,149.0
4800,480190,70.0,"0.000000,70.000000,62.000000,0.000000",70.0,0.0,70.0,33.0,132.0
