generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,135,92.0,"44.000000,0.000000,0.000000,92.000000",44.0,0.0,92.0,34.0,136.0
100,10185,75.0,"39.000000,0.000000,75.000000,27.000000",75.0,0.0,75.0,35.25,141.0
200,20177,54.0,"20.000000,30.000000,42.000000,54.000000",42.0,20.0,54.0,36.5,146.0
300,30197,94.0,"25.000000,0.000000,94.000000,0.000000",94.0,0.0,94.0,29.75,119.0
400,40152,85.0,"31.000000,0.000000,0.000000,85.000000",85.0,0.0,85.0,29.0,116.0
500,50166,52.0,"52.000000,42.000000,51.000000,0.000000",42.0,0.0,52.0,36.25,145.0
600,60184,92.0,"0.000000,39.000000,0.000000,92.000000",92.0,0.0,92.0,32.75,131.0
700,70144,48.0,"44.000000,42.000000,0.000000,48.000000",48.0,0.0,48.0,33.5,134.0
800,80121,53.0,"0.000000,53.000000,47.000000,43.000000",47.0,0.0,53.0,35.75,143.0
900,90156,71.0,"0.000000,24.000000,46.000000,71.000000",71.0,0.0,71.0,35.25,141.0
1000,100131,54.0,"38.000000,0.000000,53.000000,54.000000",38.0,0.0,54.0,36.25,145.0
1100,110149,71.0,"0.000000,71.000000,70.000000,0.000000",70.0,0.0,71.0,35.25,141.0
1200,120186,65.0,"10.000000,65.000000,0.000000,0.000000",65.0,0.0,65.0,18.75,75.0
1300,130192,45.0,"29.000000,33.000000,40.000000,45.000000",45.0,29.0,45.0,36.75,147.0
1400,140185,110.0,"0.000000,0.000000,110.000000,0.000000",110.0,0.0,110.0,27.5,110.0
1500,150108,99.0,"0.000000,0.000000,39.000000,99.000000",99.0,0.0,99.0,34.5,138.0
1600,160189,72.0,"41.000000,0.000000,72.000000,0.000000",72.0,0.0,72.0,28.25,113.0
1700,170139,107.0,"107.000000,0.000000,0.000000,0.000000",107.0,0.0,107.0,26.75,107.0
1800,180140,91.0,"0.000000,0.000000,0.000000,91.000000",91.0,0.0,91.0,22.75,91.0
1900,190149,99.0,"0.000000,0.000000,99.000000,0.000000",99.0,0.0,99.0,24.75,99.0
2000,200107,68.0,"68.000000,0.000000,0.000000,31.000000",68.0,0.0,68.0,24.75,99.0
2100,210171,53.0,"53.000000,46.000000,0.000000,46.000000",53.0,0.0,53.0,36.25,145.0
2200,220142,46.0,"33.000000,46.000000,28.000000,43.000000",46.0,28.0,46.0,37.5,150.0
2300,230123,96.0,"96.000000,0.000000,0.000000,0.000000",96.0,0.0,96.0,24.0,96.0
2400,240166,53.0,"41.000000,43.000000,53.000000,0.000000",43.0,0.0,53.0,34.25,137.0
2500,250145,68.0,"68.000000,0.000000,61.000000,0.000000",61.0,0.0,68.0,32.25,129.0
2600,260166,64.0,"0.000000,61.000000,64.000000,21.000000",61.0,0.0,64.0,36.5,146.0
2700,270178,97.0,"33.000000,97.000000,0.000000,0.000000",97.0,0.0,97.0,32.5,130.0
2800,280174,72.0,"0.000000,72.000000,0.000000,41.000000",72.0,0.0,72.0,28.25,113.0
2900,290131,58.0,"42.000000,0.000000,58.000000,42.000000",42.0,0.0,58.0,35.5,142.0
3000,300126,72.0,"1.000000,72.000000,0.000000,0.000000",72.0,0.0,72.0,18.25,73.0
3100,310112,83.0,"0.000000,0.000000,25.000000,83.000000",83.0,0.0,83.0,27.0,108.0
3200,320181,57.0,"30.000000,26.000000,57.000000,26.000000",57.0,26.0,57.0,34.75,139.0
3300,330106,84.0,"0.000000,84.000000,0.000000,2.000000",84.0,0.0,84.0,21.5,86.0
3400,340129,54.0,"0.000000,44.000000,54.000000,35.000000",54.0,0.0,54.0,33.25,133.0
3500,350157,81.0,"0.000000,19.000000,81.000000,41.000000",81.0,0.0,81.0,35.25,141.0
3600,360146,53.0,"43.000000,51.000000,0.000000,53.000000",51.0,0.0,53.0,36.75,147.0
3700,370102,59.0,"31.000000,59.000000,48.000000,0.000000",59.0,0.0,59.0,34.5,138.0
3800,380162,85.0,"0.000000,48.000000,85.000000,0.000000",48.0,0.0,85.0,33.25,133.0
3900,390149,55.0,"0.000000,0.000000,1.000000,55.000000",1.0,0.0,55.0,14.0,56.0
4000,400158,52.0,"52.000000,30.000000,42.000000,0.000000",30.0,0.0,52.0,31.0,124.0
4100,410190,53.0,"41.000000,53.000000,0.000000,52.000000",53.0,0.0,53.0,36.5,146.0
4200,420131,73.0,"65.000000,73.000000,0.000000,0.000000",65.0,0.0,73.0,34.5,138.0
4300,430116,74.0,"0.000000,58.000000,0.000000,74.000000",74.0,0.0,74.0,33.0,132.0
4400,440102,89.0,"0.000000,89.000000,0.000000,1.000000",89.0,0.0,89.0,22.5,90.0
4500,450185,66.0,"0.000000,26.000000,66.000000,0.000000",66.0,0.0,66.0,23.0,92.0
4600,460132,70.0,"0.000000,0.000000,58.000000,70.000000",70.0,0.0,70.0,32.0,128.0
4700,470105,68.0,"0.000000,0.000000,68.000000,56.000000",68.0,0.0,68.0,31.0,124.0
4800,470105,68.0,"0.000000,0.000000,68.000000,56.000000",68.0,0.0,68.0,31.0,124.0
