generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,143,25.75,"77.000000,0.000000,15.000000,11.000000",77.0,0.0,77.0,25.75,103.0
100,10110,36.25,"14.000000,50.000000,61.000000,20.000000",50.0,14.0,61.0,36.25,145.0
200,20194,31.5,"29.000000,69.000000,28.000000,0.000000",69.0,0.0,69.0,31.5,126.0
300,30103,34.5,"53.000000,0.000000,33.000000,52.000000",53.0,0.0,53.0,34.5,138.0
400,40197,36.0,"36.000000,42.000000,39.000000,27.000000",39.0,27.0,42.0,36.0,144.0
500,50194,36.75,"36.000000,52.000000,59.000000,0.000000",52.0,0.0,59.0,36.75,147.0
600,60105,35.5,"49.000000,19.000000,53.000000,21.000000",53.0,19.0,53.0,35.5,142.0
700,70167,37.0,"42.000000,41.000000,30.000000,35.000000",42.0,30.0,42.0,37.0,148.0
800,80111,31.75,"75.000000,25.000000,0.000000,27.000000",75.0,0.0,75.0,31.75,127.0
900,90121,30.75,"0.000000,0.000000,64.000000,59.000000",64.0,0.0,64.0,30.75,123.0
1000,100139,38.0,"60.000000,26.000000,37.000000,29.000000",60.0,26.0,60.0,38.0,152.0
1100,110125,37.25,"45.000000,36.000000,36.000000,32.000000",36.0,32.0,45.0,37.25,149.0
1200,120178,36.5,"30.000000,63.000000,29.000000,24.000000",63.0,24.0,63.0,36.5,146.0
1300,130160,36.0,"54.000000,0.000000,51.000000,39.000000",39.0,0.0,54.0,36.0,144.0
1400,140187,36.25,"48.000000,19.000000,39.000000,39.000000",48.0,19.0,48.0,36.25,145.0
1500,150157,35.0,"39.000000,9.000000,53.000000,39.000000",53.0,9.0,53.0,35.0,140.0
1600,160179,34.75,"9.000000,23.000000,47.000000,60.000000",9.0,9.0,60.0,34.75,139.0
1700,170131,37.0,"26.000000,30.000000,58.000000,34.000000",26.0,26.0,58.0,37.0,148.0
1800,180178,34.75,"46.000000,25.000000,29.000000,39.000000",25.0,25.0,46.0,34.75,139.0
1900,190105,36.75,"54.000000,57.000000,36.000000,0.000000",36.0,0.0,57.0,36.75,147.0
2000,200113,29.5,"0.000000,0.000000,94.000000,24.000000",94.0,0.0,94.0,29.5,118.0
2100,210137,33.75,"65.000000,39.000000,31.000000,0.000000",31.0,0.0,65.0,33.75,135.0
2200,220148,32.0,"36.000000,0.000000,40.000000,52.000000",52.0,0.0,52.0,32.0,128.0
2300,230100,32.75,"0.000000,0.000000,54.000000,77.000000",77.0,0.0,77.0,32.75,131.0
2400,240122,36.5,"46.000000,21.000000,30.000000,49.000000",21.0,21.0,49.0,36.5,146.0
2500,250165,36.25,"20.000000,47.000000,38.000000,40.000000",38.0,20.0,47.0,36.25,145.0
2600,260121,35.25,"36.000000,46.000000,59.000000,0.000000",59.0,0.0,59.0,35.25,141.0
2700,270154,38.0,"39.000000,38.000000,43.000000,32.000000",38.0,32.0,43.0,38.0,152.0
2800,280176,26.75,"0.000000,0.000000,0.000000,107.000000",107.0,0.0,107.0,26.75,107.0
2900,290165,32.0,"39.000000,0.000000,55.000000,34.000000",55.0,0.0,55.0,32.0,128.0
3000,300132,35.25,"49.000000,0.000000,42.000000,50.000000",50.0,0.0,50.0,35.25,141.0
3100,310187,35.5,"46.000000,30.000000,23.000000,43.000000",46.0,23.0,46.0,35.5,142.0
3200,320101,35.5,"27.000000,27.000000,65.000000,23.000000",65.0,23.0,65.0,35.5,142.0
3300,330155,35.5,"34.000000,28.000000,47.000000,33.000000",34.0,28.0,47.0,35.5,142.0
3400,340175,35.0,"56.000000,20.000000,33.000000,31.000000",56.0,20.0,56.0,35.0,140.0
3500,350113,36.0,"27.000000,41.000000,49.000000,27.000000",49.0,27.0,49.0,36.0,144.0
3600,360138,37.0,"30.000000,33.000000,54.000000,31.000000",33.0,30.0,54.0,37.0,148.0
3700,370166,35.5,"28.000000,40.000000,43.000000,31.000000",40.0,28.0,43.0,35.5,142.0
3800,380103,36.0,"28.000000,32.000000,48.000000,36.000000",28.0,28.0,48.0,36.0,144.0
3900,390156,38.25,"35.000000,27.000000,36.000000,55.000000",55.0,27.0,55.0,38.25,153.0
4000,400141,35.5,"50.000000,39.000000,53.000000,0.000000",53.0,0.0,53.0,35.5,142.0
4100,410120,37.0,"51.000000,21.000000,26.000000,50.000000",50.0,21.0,51.0,37.0,148.0
4200,420141,36.5,"48.000000,31.000000,46.000000,21.000000",46.0,21.0,48.0,36.5,146.0
4300,430170,37.75,"63.000000,39.000000,26.000000,23.000000",39.0,23.0,63.0,37.75,151.0
4400,440101,35.75,"27.000000,40.000000,38.000000,38.000000",38.0,27.0,40.0,35.75,143.0
4500,450196,36.75,"46.000000,40.000000,30.000000,31.000000",31.0,30.0,46.0,36.75,147.0
4600,460110,35.0,"29.000000,48.000000,35.000000,28.000000",48.0,28.0,48.0,35.0,140.0
4700,470149,35.0,"35.000000,47.000000,38.000000,20.000000",38.0,20.0,47.0,35.0,140.0
4800,470149,35.0,"35.000000,47.000000,38.000000,20.000000",38.0,20.0,47.0,35.0,140.0
